'Elapsed time','D3'
'0:04.652',-2.750
'0:04.656',-2.760
'0:04.660',-2.745
'0:04.664',-2.735
'0:04.668',-2.735
'0:04.672',-2.735
'0:04.676',-2.745
'0:04.680',-2.750
'0:04.684',-2.745
'0:04.688',-2.755
'0:04.692',-2.745
'0:04.696',-2.700
'0:04.700',-2.685
'0:04.704',-2.695
'0:04.708',-2.655
'0:04.712',-2.640
'0:04.716',-2.695
'0:04.720',-2.785
'0:04.724',-2.830
'0:04.728',-2.845
'0:04.732',-2.930
'0:04.736',-3.100
'0:04.740',-3.180
'0:04.744',-3.040
'0:04.748',-2.890
'0:04.752',-2.880
'0:04.756',-2.945
'0:04.760',-3.070
'0:04.764',-3.140
'0:04.768',-3.170
'0:04.772',-3.210
'0:04.776',-3.185
'0:04.780',-3.085
'0:04.784',-2.970
'0:04.788',-2.875
'0:04.792',-2.820
'0:04.796',-2.745
'0:04.800',-2.720
'0:04.804',-2.715
'0:04.808',-2.715
'0:04.812',-2.710
'0:04.816',-2.695
'0:04.820',-2.690
'0:04.824',-2.675
'0:04.828',-2.685
'0:04.832',-2.695
'0:04.836',-2.695
'0:04.840',-2.695
'0:04.844',-2.680
'0:04.848',-2.675
'0:04.852',-2.670
'0:04.856',-2.665
'0:04.860',-2.660
'0:04.864',-2.650
'0:04.868',-2.660
'0:04.872',-2.665
'0:04.876',-2.670
'0:04.880',-2.660
'0:04.884',-2.660
'0:04.888',-2.650
'0:04.892',-2.655
'0:04.896',-2.660
'0:04.900',-2.655
'0:04.904',-2.660
'0:04.908',-2.660
'0:04.912',-2.650
'0:04.916',-2.635
'0:04.920',-2.620
'0:04.924',-2.620
'0:04.928',-2.610
'0:04.932',-2.620
'0:04.936',-2.615
'0:04.940',-2.610
'0:04.944',-2.615
'0:04.948',-2.605
'0:04.952',-2.595
'0:04.956',-2.585
'0:04.960',-2.585
'0:04.964',-2.580
'0:04.968',-2.585
'0:04.972',-2.585
'0:04.976',-2.570
'0:04.980',-2.570
'0:04.984',-2.555
'0:04.988',-2.545
'0:04.992',-2.535
'0:04.996',-2.525
'0:05.000',-2.510
'0:05.004',-2.510
'0:05.008',-2.500
'0:05.012',-2.505
'0:05.016',-2.490
'0:05.020',-2.480
'0:05.024',-2.475
'0:05.028',-2.465
'0:05.032',-2.460
'0:05.036',-2.460
'0:05.040',-2.455
'0:05.044',-2.460
'0:05.048',-2.460
'0:05.052',-2.470
'0:05.056',-2.495
'0:05.060',-2.500
'0:05.064',-2.515
'0:05.068',-2.525
'0:05.072',-2.535
'0:05.076',-2.545
'0:05.080',-2.555
'0:05.084',-2.560
'0:05.088',-2.575
'0:05.092',-2.595
'0:05.096',-2.595
'0:05.100',-2.610
'0:05.104',-2.610
'0:05.108',-2.620
'0:05.112',-2.620
'0:05.116',-2.620
'0:05.120',-2.630
'0:05.124',-2.630
'0:05.128',-2.635
'0:05.132',-2.630
'0:05.136',-2.625
'0:05.140',-2.630
'0:05.144',-2.620
'0:05.148',-2.635
'0:05.152',-2.630
'0:05.156',-2.620
'0:05.160',-2.635
'0:05.164',-2.635
'0:05.168',-2.640
'0:05.172',-2.640
'0:05.176',-2.650
'0:05.180',-2.645
'0:05.184',-2.650
'0:05.188',-2.655
'0:05.192',-2.650
'0:05.196',-2.650
'0:05.200',-2.645
'0:05.204',-2.650
'0:05.208',-2.645
'0:05.212',-2.645
'0:05.216',-2.645
'0:05.220',-2.645
'0:05.224',-2.650
'0:05.228',-2.650
'0:05.232',-2.660
'0:05.236',-2.645
'0:05.240',-2.650
'0:05.244',-2.645
'0:05.248',-2.650
'0:05.252',-2.660
'0:05.256',-2.640
'0:05.260',-2.660
'0:05.264',-2.645
'0:05.268',-2.650
'0:05.272',-2.645
'0:05.276',-2.655
'0:05.280',-2.660
'0:05.284',-2.650
'0:05.288',-2.660
'0:05.292',-2.650
'0:05.296',-2.655
'0:05.300',-2.660
'0:05.304',-2.655
'0:05.308',-2.660
'0:05.312',-2.650
'0:05.316',-2.650
'0:05.320',-2.650
'0:05.324',-2.655
'0:05.328',-2.650
'0:05.332',-2.650
'0:05.336',-2.655
'0:05.340',-2.650
'0:05.344',-2.660
'0:05.348',-2.645
'0:05.352',-2.660
'0:05.356',-2.650
'0:05.360',-2.650
'0:05.364',-2.660
'0:05.368',-2.650
'0:05.372',-2.640
'0:05.376',-2.640
'0:05.380',-2.655
'0:05.384',-2.650
'0:05.388',-2.645
'0:05.392',-2.645
'0:05.396',-2.645
'0:05.400',-2.650
'0:05.404',-2.645
'0:05.408',-2.645
'0:05.412',-2.640
'0:05.416',-2.645
'0:05.420',-2.635
'0:05.424',-2.640
'0:05.428',-2.640
'0:05.432',-2.630
'0:05.436',-2.635
'0:05.440',-2.635
'0:05.444',-2.635
'0:05.448',-2.635
'0:05.452',-2.635
'0:05.456',-2.645
'0:05.460',-2.635
'0:05.464',-2.625
'0:05.468',-2.635
'0:05.472',-2.635
'0:05.476',-2.630
'0:05.480',-2.615
'0:05.484',-2.625
'0:05.488',-2.620
'0:05.492',-2.630
'0:05.496',-2.630
'0:05.500',-2.620
'0:05.504',-2.620
'0:05.508',-2.615
'0:05.512',-2.620
'0:05.516',-2.620
'0:05.520',-2.620
'0:05.524',-2.620
'0:05.528',-2.615
'0:05.532',-2.620
'0:05.536',-2.620
'0:05.540',-2.620
'0:05.544',-2.610
'0:05.548',-2.590
'0:05.552',-2.565
'0:05.556',-2.540
'0:05.560',-2.540
'0:05.564',-2.535
'0:05.568',-2.545
'0:05.572',-2.545
'0:05.576',-2.535
'0:05.580',-2.535
'0:05.584',-2.520
'0:05.588',-2.500
'0:05.592',-2.495
'0:05.596',-2.490
'0:05.600',-2.505
'0:05.604',-2.510
'0:05.608',-2.545
'0:05.612',-2.540
'0:05.616',-2.550
'0:05.620',-2.555
'0:05.624',-2.565
'0:05.628',-2.570
'0:05.632',-2.590
'0:05.636',-2.620
'0:05.640',-2.610
'0:05.644',-2.630
'0:05.648',-2.645
'0:05.652',-2.650
'0:05.656',-2.660
'0:05.660',-2.660
'0:05.664',-2.665
'0:05.668',-2.665
'0:05.672',-2.665
'0:05.676',-2.665
'0:05.680',-2.670
'0:05.684',-2.670
'0:05.688',-2.670
'0:05.692',-2.665
'0:05.696',-2.670
'0:05.700',-2.670
'0:05.704',-2.670
'0:05.708',-2.670
'0:05.712',-2.675
'0:05.716',-2.665
'0:05.720',-2.675
'0:05.724',-2.675
'0:05.728',-2.685
'0:05.732',-2.680
'0:05.736',-2.685
'0:05.740',-2.695
'0:05.744',-2.680
'0:05.748',-2.645
'0:05.752',-2.585
'0:05.756',-2.590
'0:05.760',-2.575
'0:05.764',-2.535
'0:05.768',-2.535
'0:05.772',-2.600
'0:05.776',-2.735
'0:05.780',-2.825
'0:05.784',-2.870
'0:05.788',-3.010
'0:05.792',-3.230
'0:05.796',-3.315
'0:05.800',-3.145
'0:05.804',-3.015
'0:05.808',-3.010
'0:05.812',-3.045
'0:05.816',-3.100
'0:05.820',-3.145
'0:05.824',-3.185
'0:05.828',-3.185
'0:05.832',-3.105
'0:05.836',-2.995
'0:05.840',-2.880
'0:05.844',-2.805
'0:05.848',-2.735
'0:05.852',-2.680
'0:05.856',-2.665
'0:05.860',-2.660
'0:05.864',-2.660
'0:05.868',-2.655
'0:05.872',-2.645
'0:05.876',-2.645
'0:05.880',-2.635
'0:05.884',-2.645
'0:05.888',-2.635
'0:05.892',-2.645
'0:05.896',-2.635
'0:05.900',-2.630
'0:05.904',-2.635
'0:05.908',-2.625
'0:05.912',-2.635
'0:05.916',-2.620
'0:05.920',-2.620
'0:05.924',-2.615
'0:05.928',-2.620
'0:05.932',-2.620
'0:05.936',-2.610
'0:05.940',-2.620
'0:05.944',-2.610
'0:05.948',-2.610
'0:05.952',-2.600
'0:05.956',-2.595
'0:05.960',-2.605
'0:05.964',-2.605
'0:05.968',-2.600
'0:05.972',-2.590
'0:05.976',-2.595
'0:05.980',-2.595
'0:05.984',-2.585
'0:05.988',-2.590
'0:05.992',-2.585
'0:05.996',-2.590
'0:06.000',-2.585
'0:06.004',-2.590
'0:06.008',-2.575
'0:06.012',-2.565
'0:06.016',-2.565
'0:06.020',-2.560
'0:06.024',-2.550
'0:06.028',-2.545
'0:06.032',-2.535
'0:06.036',-2.515
'0:06.040',-2.520
'0:06.044',-2.510
'0:06.048',-2.500
'0:06.052',-2.495
'0:06.056',-2.495
'0:06.060',-2.480
'0:06.064',-2.475
'0:06.068',-2.475
'0:06.072',-2.460
'0:06.076',-2.455
'0:06.080',-2.445
'0:06.084',-2.460
'0:06.088',-2.445
'0:06.092',-2.450
'0:06.096',-2.450
'0:06.100',-2.460
'0:06.104',-2.450
'0:06.108',-2.465
'0:06.112',-2.470
'0:06.116',-2.485
'0:06.120',-2.505
'0:06.124',-2.510
'0:06.128',-2.535
'0:06.132',-2.535
'0:06.136',-2.545
'0:06.140',-2.565
'0:06.144',-2.580
'0:06.148',-2.585
'0:06.152',-2.585
'0:06.156',-2.595
'0:06.160',-2.595
'0:06.164',-2.600
'0:06.168',-2.605
'0:06.172',-2.610
'0:06.176',-2.615
'0:06.180',-2.620
'0:06.184',-2.620
'0:06.188',-2.620
'0:06.192',-2.625
'0:06.196',-2.625
'0:06.200',-2.630
'0:06.204',-2.635
'0:06.208',-2.635
'0:06.212',-2.625
'0:06.216',-2.635
'0:06.220',-2.635
'0:06.224',-2.630
'0:06.228',-2.635
'0:06.232',-2.630
'0:06.236',-2.635
'0:06.240',-2.630
'0:06.244',-2.635
'0:06.248',-2.645
'0:06.252',-2.620
'0:06.256',-2.640
'0:06.260',-2.635
'0:06.264',-2.640
'0:06.268',-2.635
'0:06.272',-2.635
'0:06.276',-2.640
'0:06.280',-2.640
'0:06.284',-2.645
'0:06.288',-2.640
'0:06.292',-2.645
'0:06.296',-2.645
'0:06.300',-2.645
'0:06.304',-2.650
'0:06.308',-2.645
'0:06.312',-2.650
'0:06.316',-2.645
'0:06.320',-2.650
'0:06.324',-2.650
'0:06.328',-2.645
'0:06.332',-2.650
'0:06.336',-2.645
'0:06.340',-2.645
'0:06.344',-2.635
'0:06.348',-2.635
'0:06.352',-2.630
'0:06.356',-2.645
'0:06.360',-2.650
'0:06.364',-2.650
'0:06.368',-2.645
'0:06.372',-2.645
'0:06.376',-2.650
'0:06.380',-2.650
'0:06.384',-2.660
'0:06.388',-2.660
'0:06.392',-2.650
'0:06.396',-2.660
'0:06.400',-2.650
'0:06.404',-2.660
'0:06.408',-2.660
'0:06.412',-2.660
'0:06.416',-2.660
'0:06.420',-2.660
'0:06.424',-2.660
'0:06.428',-2.655
'0:06.432',-2.660
'0:06.436',-2.655
'0:06.440',-2.650
'0:06.444',-2.650
'0:06.448',-2.650
'0:06.452',-2.660
'0:06.456',-2.650
'0:06.460',-2.650
'0:06.464',-2.650
'0:06.468',-2.645
'0:06.472',-2.645
'0:06.476',-2.635
'0:06.480',-2.645
'0:06.484',-2.635
'0:06.488',-2.640
'0:06.492',-2.635
'0:06.496',-2.630
'0:06.500',-2.635
'0:06.504',-2.635
'0:06.508',-2.635
'0:06.512',-2.630
'0:06.516',-2.635
'0:06.520',-2.630
'0:06.524',-2.620
'0:06.528',-2.635
'0:06.532',-2.630
'0:06.536',-2.635
'0:06.540',-2.620
'0:06.544',-2.620
'0:06.548',-2.620
'0:06.552',-2.635
'0:06.556',-2.620
'0:06.560',-2.620
'0:06.564',-2.620
'0:06.568',-2.620
'0:06.572',-2.620
'0:06.576',-2.620
'0:06.580',-2.620
'0:06.584',-2.620
'0:06.588',-2.625
'0:06.592',-2.630
'0:06.596',-2.625
'0:06.600',-2.635
'0:06.604',-2.635
'0:06.608',-2.635
'0:06.612',-2.635
'0:06.616',-2.630
'0:06.620',-2.620
'0:06.624',-2.595
'0:06.628',-2.575
'0:06.632',-2.570
'0:06.636',-2.565
'0:06.640',-2.565
'0:06.644',-2.560
'0:06.648',-2.560
'0:06.652',-2.545
'0:06.656',-2.550
'0:06.660',-2.535
'0:06.664',-2.525
'0:06.668',-2.530
'0:06.672',-2.525
'0:06.676',-2.545
'0:06.680',-2.560
'0:06.684',-2.570
'0:06.688',-2.575
'0:06.692',-2.585
'0:06.696',-2.595
'0:06.700',-2.600
'0:06.704',-2.620
'0:06.708',-2.630
'0:06.712',-2.635
'0:06.716',-2.650
'0:06.720',-2.665
'0:06.724',-2.675
'0:06.728',-2.675
'0:06.732',-2.685
'0:06.736',-2.685
'0:06.740',-2.695
'0:06.744',-2.685
'0:06.748',-2.690
'0:06.752',-2.695
'0:06.756',-2.695
'0:06.760',-2.700
'0:06.764',-2.695
'0:06.768',-2.700
'0:06.772',-2.705
'0:06.776',-2.710
'0:06.780',-2.710
'0:06.784',-2.710
'0:06.788',-2.710
'0:06.792',-2.710
'0:06.796',-2.720
'0:06.800',-2.700
'0:06.804',-2.715
'0:06.808',-2.710
'0:06.812',-2.720
'0:06.816',-2.710
'0:06.820',-2.695
'0:06.824',-2.640
'0:06.828',-2.610
'0:06.832',-2.615
'0:06.836',-2.595
'0:06.840',-2.565
'0:06.844',-2.605
'0:06.848',-2.730
'0:06.852',-2.845
'0:06.856',-2.900
'0:06.860',-3.020
'0:06.864',-3.235
'0:06.868',-3.370
'0:06.872',-3.235
'0:06.876',-3.060
'0:06.880',-3.030
'0:06.884',-3.055
'0:06.888',-3.115
'0:06.892',-3.160
'0:06.896',-3.195
'0:06.900',-3.235
'0:06.904',-3.170
'0:06.908',-3.070
'0:06.912',-2.945
'0:06.916',-2.845
'0:06.920',-2.785
'0:06.924',-2.715
'0:06.928',-2.705
'0:06.932',-2.695
'0:06.936',-2.690
'0:06.940',-2.690
'0:06.944',-2.675
'0:06.948',-2.685
'0:06.952',-2.675
'0:06.956',-2.670
'0:06.960',-2.665
'0:06.964',-2.670
'0:06.968',-2.670
'0:06.972',-2.660
'0:06.976',-2.660
'0:06.980',-2.655
'0:06.984',-2.660
'0:06.988',-2.650
'0:06.992',-2.645
'0:06.996',-2.660
'0:07.000',-2.650
'0:07.004',-2.660
'0:07.008',-2.645
'0:07.012',-2.650
'0:07.016',-2.635
'0:07.020',-2.635
'0:07.024',-2.645
'0:07.028',-2.645
'0:07.032',-2.645
'0:07.036',-2.645
'0:07.040',-2.645
'0:07.044',-2.630
'0:07.048',-2.635
'0:07.052',-2.630
'0:07.056',-2.620
'0:07.060',-2.630
'0:07.064',-2.620
'0:07.068',-2.620
'0:07.072',-2.615
'0:07.076',-2.610
'0:07.080',-2.605
'0:07.084',-2.605
'0:07.088',-2.605
'0:07.092',-2.600
'0:07.096',-2.595
'0:07.100',-2.595
'0:07.104',-2.585
'0:07.108',-2.565
'0:07.112',-2.570
'0:07.116',-2.560
'0:07.120',-2.545
'0:07.124',-2.540
'0:07.128',-2.530
'0:07.132',-2.510
'0:07.136',-2.515
'0:07.140',-2.510
'0:07.144',-2.510
'0:07.148',-2.495
'0:07.152',-2.485
'0:07.156',-2.485
'0:07.160',-2.470
'0:07.164',-2.480
'0:07.168',-2.480
'0:07.172',-2.485
'0:07.176',-2.495
'0:07.180',-2.510
'0:07.184',-2.510
'0:07.188',-2.530
'0:07.192',-2.545
'0:07.196',-2.565
'0:07.200',-2.575
'0:07.204',-2.585
'0:07.208',-2.605
'0:07.212',-2.605
'0:07.216',-2.620
'0:07.220',-2.615
'0:07.224',-2.635
'0:07.228',-2.640
'0:07.232',-2.620
'0:07.236',-2.630
'0:07.240',-2.625
'0:07.244',-2.645
'0:07.248',-2.650
'0:07.252',-2.645
'0:07.256',-2.650
'0:07.260',-2.650
'0:07.264',-2.650
'0:07.268',-2.645
'0:07.272',-2.650
'0:07.276',-2.660
'0:07.280',-2.665
'0:07.284',-2.665
'0:07.288',-2.665
'0:07.292',-2.670
'0:07.296',-2.660
'0:07.300',-2.665
'0:07.304',-2.660
'0:07.308',-2.660
'0:07.312',-2.660
'0:07.316',-2.665
'0:07.320',-2.670
'0:07.324',-2.670
'0:07.328',-2.675
'0:07.332',-2.665
'0:07.336',-2.670
'0:07.340',-2.660
'0:07.344',-2.660
'0:07.348',-2.660
'0:07.352',-2.665
'0:07.356',-2.670
'0:07.360',-2.665
'0:07.364',-2.670
'0:07.368',-2.665
'0:07.372',-2.670
'0:07.376',-2.670
'0:07.380',-2.670
'0:07.384',-2.670
'0:07.388',-2.680
'0:07.392',-2.685
'0:07.396',-2.685
'0:07.400',-2.685
'0:07.404',-2.685
'0:07.408',-2.685
'0:07.412',-2.695
'0:07.416',-2.680
'0:07.420',-2.690
'0:07.424',-2.685
'0:07.428',-2.695
'0:07.432',-2.705
'0:07.436',-2.695
'0:07.440',-2.695
'0:07.444',-2.695
'0:07.448',-2.685
'0:07.452',-2.685
'0:07.456',-2.690
'0:07.460',-2.690
'0:07.464',-2.690
'0:07.468',-2.705
'0:07.472',-2.695
'0:07.476',-2.695
'0:07.480',-2.690
'0:07.484',-2.695
'0:07.488',-2.695
'0:07.492',-2.700
'0:07.496',-2.710
'0:07.500',-2.700
'0:07.504',-2.695
'0:07.508',-2.685
'0:07.512',-2.695
'0:07.516',-2.695
'0:07.520',-2.695
'0:07.524',-2.700
'0:07.528',-2.700
'0:07.532',-2.705
'0:07.536',-2.695
'0:07.540',-2.695
'0:07.544',-2.685
'0:07.548',-2.685
'0:07.552',-2.690
'0:07.556',-2.685
'0:07.560',-2.685
'0:07.564',-2.670
'0:07.568',-2.685
'0:07.572',-2.685
'0:07.576',-2.680
'0:07.580',-2.685
'0:07.584',-2.685
'0:07.588',-2.695
'0:07.592',-2.695
'0:07.596',-2.690
'0:07.600',-2.685
'0:07.604',-2.690
'0:07.608',-2.680
'0:07.612',-2.690
'0:07.616',-2.685
'0:07.620',-2.685
'0:07.624',-2.700
'0:07.628',-2.700
'0:07.632',-2.690
'0:07.636',-2.680
'0:07.640',-2.680
'0:07.644',-2.690
'0:07.648',-2.690
'0:07.652',-2.685
'0:07.656',-2.685
'0:07.660',-2.685
'0:07.664',-2.690
'0:07.668',-2.685
'0:07.672',-2.675
'0:07.676',-2.675
'0:07.680',-2.675
'0:07.684',-2.680
'0:07.688',-2.685
'0:07.692',-2.685
'0:07.696',-2.675
'0:07.700',-2.680
'0:07.704',-2.660
'0:07.708',-2.630
'0:07.712',-2.610
'0:07.716',-2.605
'0:07.720',-2.615
'0:07.724',-2.610
'0:07.728',-2.605
'0:07.732',-2.595
'0:07.736',-2.595
'0:07.740',-2.585
'0:07.744',-2.575
'0:07.748',-2.565
'0:07.752',-2.575
'0:07.756',-2.585
'0:07.760',-2.590
'0:07.764',-2.605
'0:07.768',-2.610
'0:07.772',-2.620
'0:07.776',-2.620
'0:07.780',-2.620
'0:07.784',-2.645
'0:07.788',-2.660
'0:07.792',-2.690
'0:07.796',-2.695
'0:07.800',-2.710
'0:07.804',-2.720
'0:07.808',-2.735
'0:07.812',-2.735
'0:07.816',-2.730
'0:07.820',-2.745
'0:07.824',-2.735
'0:07.828',-2.735
'0:07.832',-2.735
'0:07.836',-2.735
'0:07.840',-2.735
'0:07.844',-2.745
'0:07.848',-2.750
'0:07.852',-2.750
'0:07.856',-2.755
'0:07.860',-2.750
'0:07.864',-2.755
'0:07.868',-2.735
'0:07.872',-2.735
'0:07.876',-2.755
'0:07.880',-2.760
'0:07.884',-2.765
'0:07.888',-2.760
'0:07.892',-2.760
'0:07.896',-2.745
'0:07.900',-2.735
'0:07.904',-2.680
'0:07.908',-2.670
'0:07.912',-2.685
'0:07.916',-2.650
'0:07.920',-2.650
'0:07.924',-2.710
'0:07.928',-2.835
'0:07.932',-2.870
'0:07.936',-2.880
'0:07.940',-3.025
'0:07.944',-3.210
'0:07.948',-3.225
'0:07.952',-3.020
'0:07.956',-2.910
'0:07.960',-2.930
'0:07.964',-3.025
'0:07.968',-3.120
'0:07.972',-3.150
'0:07.976',-3.200
'0:07.980',-3.220
'0:07.984',-3.175
'0:07.988',-3.055
'0:07.992',-2.930
'0:07.996',-2.850
'0:08.000',-2.785
'0:08.004',-2.745
'0:08.008',-2.720
'0:08.012',-2.700
'0:08.016',-2.715
'0:08.020',-2.715
'0:08.024',-2.720
'0:08.028',-2.710
'0:08.032',-2.710
'0:08.036',-2.705
'0:08.040',-2.695
'0:08.044',-2.705
'0:08.048',-2.685
'0:08.052',-2.690
'0:08.056',-2.680
'0:08.060',-2.695
'0:08.064',-2.680
'0:08.068',-2.695
'0:08.072',-2.690
'0:08.076',-2.670
'0:08.080',-2.660
'0:08.084',-2.650
'0:08.088',-2.660
'0:08.092',-2.660
'0:08.096',-2.665
'0:08.100',-2.670
'0:08.104',-2.665
'0:08.108',-2.670
'0:08.112',-2.645
'0:08.116',-2.655
'0:08.120',-2.645
'0:08.124',-2.650
'0:08.128',-2.650
'0:08.132',-2.645
'0:08.136',-2.645
'0:08.140',-2.635
'0:08.144',-2.635
'0:08.148',-2.630
'0:08.152',-2.635
'0:08.156',-2.620
'0:08.160',-2.620
'0:08.164',-2.615
'0:08.168',-2.610
'0:08.172',-2.605
'0:08.176',-2.600
'0:08.180',-2.600
'0:08.184',-2.580
'0:08.188',-2.570
'0:08.192',-2.560
'0:08.196',-2.565
'0:08.200',-2.545
'0:08.204',-2.535
'0:08.208',-2.540
'0:08.212',-2.535
'0:08.216',-2.520
'0:08.220',-2.500
'0:08.224',-2.505
'0:08.228',-2.490
'0:08.232',-2.495
'0:08.236',-2.475
'0:08.240',-2.480
'0:08.244',-2.480
'0:08.248',-2.490
'0:08.252',-2.480
'0:08.256',-2.495
'0:08.260',-2.510
'0:08.264',-2.520
'0:08.268',-2.525
'0:08.272',-2.545
'0:08.276',-2.560
'0:08.280',-2.565
'0:08.284',-2.595
'0:08.288',-2.610
'0:08.292',-2.620
'0:08.296',-2.620
'0:08.300',-2.620
'0:08.304',-2.620
'0:08.308',-2.620
'0:08.312',-2.635
'0:08.316',-2.635
'0:08.320',-2.650
'0:08.324',-2.650
'0:08.328',-2.645
'0:08.332',-2.645
'0:08.336',-2.640
'0:08.340',-2.645
'0:08.344',-2.650
'0:08.348',-2.665
'0:08.352',-2.660
'0:08.356',-2.665
'0:08.360',-2.660
'0:08.364',-2.660
'0:08.368',-2.650
'0:08.372',-2.660
'0:08.376',-2.665
'0:08.380',-2.650
'0:08.384',-2.650
'0:08.388',-2.660
'0:08.392',-2.665
'0:08.396',-2.665
'0:08.400',-2.660
'0:08.404',-2.655
'0:08.408',-2.650
'0:08.412',-2.660
'0:08.416',-2.660
'0:08.420',-2.660
'0:08.424',-2.660
'0:08.428',-2.660
'0:08.432',-2.660
'0:08.436',-2.660
'0:08.440',-2.670
'0:08.444',-2.650
'0:08.448',-2.660
'0:08.452',-2.660
'0:08.456',-2.665
'0:08.460',-2.665
'0:08.464',-2.660
'0:08.468',-2.670
'0:08.472',-2.665
'0:08.476',-2.675
'0:08.480',-2.665
'0:08.484',-2.660
'0:08.488',-2.665
'0:08.492',-2.665
'0:08.496',-2.670
'0:08.500',-2.660
'0:08.504',-2.675
'0:08.508',-2.670
'0:08.512',-2.675
'0:08.516',-2.670
'0:08.520',-2.670
'0:08.524',-2.670
'0:08.528',-2.670
'0:08.532',-2.670
'0:08.536',-2.675
'0:08.540',-2.675
'0:08.544',-2.660
'0:08.548',-2.665
'0:08.552',-2.665
'0:08.556',-2.665
'0:08.560',-2.660
'0:08.564',-2.665
'0:08.568',-2.670
'0:08.572',-2.660
'0:08.576',-2.660
'0:08.580',-2.660
'0:08.584',-2.650
'0:08.588',-2.645
'0:08.592',-2.650
'0:08.596',-2.655
'0:08.600',-2.660
'0:08.604',-2.665
'0:08.608',-2.660
'0:08.612',-2.655
'0:08.616',-2.645
'0:08.620',-2.635
'0:08.624',-2.645
'0:08.628',-2.635
'0:08.632',-2.645
'0:08.636',-2.640
'0:08.640',-2.645
'0:08.644',-2.645
'0:08.648',-2.635
'0:08.652',-2.635
'0:08.656',-2.635
'0:08.660',-2.625
'0:08.664',-2.635
'0:08.668',-2.640
'0:08.672',-2.635
'0:08.676',-2.620
'0:08.680',-2.630
'0:08.684',-2.620
'0:08.688',-2.635
'0:08.692',-2.635
'0:08.696',-2.630
'0:08.700',-2.620
'0:08.704',-2.620
'0:08.708',-2.630
'0:08.712',-2.620
'0:08.716',-2.620
'0:08.720',-2.620
'0:08.724',-2.620
'0:08.728',-2.620
'0:08.732',-2.620
'0:08.736',-2.620
'0:08.740',-2.620
'0:08.744',-2.630
'0:08.748',-2.595
'0:08.752',-2.560
'0:08.756',-2.545
'0:08.760',-2.540
'0:08.764',-2.535
'0:08.768',-2.525
'0:08.772',-2.525
'0:08.776',-2.500
'0:08.780',-2.505
'0:08.784',-2.495
'0:08.788',-2.475
'0:08.792',-2.475
'0:08.796',-2.475
'0:08.800',-2.500
'0:08.804',-2.520
'0:08.808',-2.535
'0:08.812',-2.535
'0:08.816',-2.540
'0:08.820',-2.560
'0:08.824',-2.560
'0:08.828',-2.585
'0:08.832',-2.610
'0:08.836',-2.620
'0:08.840',-2.635
'0:08.844',-2.650
'0:08.848',-2.660
'0:08.852',-2.650
'0:08.856',-2.660
'0:08.860',-2.660
'0:08.864',-2.660
'0:08.868',-2.660
'0:08.872',-2.665
'0:08.876',-2.650
'0:08.880',-2.660
'0:08.884',-2.665
'0:08.888',-2.670
'0:08.892',-2.670
'0:08.896',-2.670
'0:08.900',-2.675
'0:08.904',-2.675
'0:08.908',-2.680
'0:08.912',-2.685
'0:08.916',-2.675
'0:08.920',-2.690
'0:08.924',-2.685
'0:08.928',-2.685
'0:08.932',-2.685
'0:08.936',-2.685
'0:08.940',-2.680
'0:08.944',-2.630
'0:08.948',-2.585
'0:08.952',-2.585
'0:08.956',-2.575
'0:08.960',-2.535
'0:08.964',-2.565
'0:08.968',-2.665
'0:08.972',-2.785
'0:08.976',-2.835
'0:08.980',-2.915
'0:08.984',-3.095
'0:08.988',-3.270
'0:08.992',-3.185
'0:08.996',-2.985
'0:09.000',-2.945
'0:09.004',-2.980
'0:09.008',-3.055
'0:09.012',-3.110
'0:09.016',-3.145
'0:09.020',-3.185
'0:09.024',-3.135
'0:09.028',-3.035
'0:09.032',-2.920
'0:09.036',-2.820
'0:09.040',-2.745
'0:09.044',-2.685
'0:09.048',-2.665
'0:09.052',-2.660
'0:09.056',-2.650
'0:09.060',-2.655
'0:09.064',-2.645
'0:09.068',-2.645
'0:09.072',-2.635
'0:09.076',-2.635
'0:09.080',-2.635
'0:09.084',-2.635
'0:09.088',-2.635
'0:09.092',-2.630
'0:09.096',-2.620
'0:09.100',-2.620
'0:09.104',-2.615
'0:09.108',-2.610
'0:09.112',-2.615
'0:09.116',-2.620
'0:09.120',-2.610
'0:09.124',-2.610
'0:09.128',-2.610
'0:09.132',-2.610
'0:09.136',-2.605
'0:09.140',-2.600
'0:09.144',-2.600
'0:09.148',-2.595
'0:09.152',-2.595
'0:09.156',-2.595
'0:09.160',-2.595
'0:09.164',-2.590
'0:09.168',-2.595
'0:09.172',-2.590
'0:09.176',-2.580
'0:09.180',-2.590
'0:09.184',-2.570
'0:09.188',-2.575
'0:09.192',-2.570
'0:09.196',-2.560
'0:09.200',-2.555
'0:09.204',-2.545
'0:09.208',-2.535
'0:09.212',-2.535
'0:09.216',-2.535
'0:09.220',-2.525
'0:09.224',-2.525
'0:09.228',-2.510
'0:09.232',-2.505
'0:09.236',-2.500
'0:09.240',-2.490
'0:09.244',-2.480
'0:09.248',-2.475
'0:09.252',-2.465
'0:09.256',-2.450
'0:09.260',-2.450
'0:09.264',-2.435
'0:09.268',-2.435
'0:09.272',-2.425
'0:09.276',-2.435
'0:09.280',-2.420
'0:09.284',-2.430
'0:09.288',-2.435
'0:09.292',-2.460
'0:09.296',-2.445
'0:09.300',-2.460
'0:09.304',-2.475
'0:09.308',-2.500
