'Elapsed time','ECG1'
'0:04.752',-0.160
'0:04.756',-0.165
'0:04.760',-0.170
'0:04.764',-0.170
'0:04.768',-0.170
'0:04.772',-0.165
'0:04.776',-0.160
'0:04.780',-0.160
'0:04.784',-0.165
'0:04.788',-0.175
'0:04.792',-0.170
'0:04.796',-0.155
'0:04.800',-0.165
'0:04.804',-0.185
'0:04.808',-0.175
'0:04.812',-0.155
'0:04.816',-0.155
'0:04.820',-0.165
'0:04.824',-0.170
'0:04.828',-0.165
'0:04.832',-0.165
'0:04.836',-0.180
'0:04.840',-0.185
'0:04.844',-0.190
'0:04.848',-0.165
'0:04.852',-0.140
'0:04.856',-0.160
'0:04.860',-0.180
'0:04.864',-0.175
'0:04.868',-0.170
'0:04.872',-0.160
'0:04.876',-0.150
'0:04.880',-0.165
'0:04.884',-0.180
'0:04.888',-0.170
'0:04.892',-0.160
'0:04.896',-0.155
'0:04.900',-0.150
'0:04.904',-0.145
'0:04.908',-0.140
'0:04.912',-0.150
'0:04.916',-0.160
'0:04.920',-0.160
'0:04.924',-0.160
'0:04.928',-0.155
'0:04.932',-0.150
'0:04.936',-0.150
'0:04.940',-0.140
'0:04.944',-0.120
'0:04.948',-0.115
'0:04.952',-0.125
'0:04.956',-0.125
'0:04.960',-0.115
'0:04.964',-0.100
'0:04.968',-0.085
'0:04.972',-0.080
'0:04.976',-0.075
'0:04.980',-0.020
'0:04.984',0.040
'0:04.988',0.040
'0:04.992',0.025
'0:04.996',0.020
'0:05.000',0.020
'0:05.004',-0.020
'0:05.008',-0.070
'0:05.012',-0.070
'0:05.016',-0.070
'0:05.020',-0.075
'0:05.024',-0.080
'0:05.028',-0.080
'0:05.032',-0.080
'0:05.036',-0.080
'0:05.040',-0.080
'0:05.044',-0.055
'0:05.048',-0.040
'0:05.052',-0.050
'0:05.056',-0.070
'0:05.060',-0.110
'0:05.064',-0.140
'0:05.068',-0.150
'0:05.072',-0.160
'0:05.076',-0.155
'0:05.080',-0.150
'0:05.084',-0.150
'0:05.088',-0.150
'0:05.092',-0.150
'0:05.096',-0.150
'0:05.100',-0.145
'0:05.104',-0.140
'0:05.108',-0.140
'0:05.112',-0.140
'0:05.116',-0.140
'0:05.120',-0.150
'0:05.124',-0.165
'0:05.128',-0.155
'0:05.132',-0.130
'0:05.136',-0.120
'0:05.140',-0.120
'0:05.144',-0.115
'0:05.148',-0.105
'0:05.152',-0.090
'0:05.156',-0.075
'0:05.160',-0.005
'0:05.164',0.065
'0:05.168',0.210
'0:05.172',0.360
'0:05.176',0.685
'0:05.180',1.010
'0:05.184',1.335
'0:05.188',1.660
'0:05.192',1.985
'0:05.196',2.200
'0:05.200',1.875
'0:05.204',1.545
'0:05.208',1.220
'0:05.212',0.890
'0:05.216',0.565
'0:05.220',0.235
'0:05.224',-0.095
'0:05.228',-0.290
'0:05.232',-0.240
'0:05.236',-0.210
'0:05.240',-0.205
'0:05.244',-0.195
'0:05.248',-0.175
'0:05.252',-0.160
'0:05.256',-0.160
'0:05.260',-0.150
'0:05.264',-0.125
'0:05.268',-0.110
'0:05.272',-0.110
'0:05.276',-0.110
'0:05.280',-0.110
'0:05.284',-0.100
'0:05.288',-0.085
'0:05.292',-0.065
'0:05.296',-0.045
'0:05.300',-0.040
'0:05.304',-0.035
'0:05.308',-0.035
'0:05.312',-0.045
'0:05.316',-0.020
'0:05.320',0.015
'0:05.324',0.020
'0:05.328',0.020
'0:05.332',0.040
'0:05.336',0.070
'0:05.340',0.060
'0:05.344',0.050
'0:05.348',0.070
'0:05.352',0.090
'0:05.356',0.115
'0:05.360',0.140
'0:05.364',0.155
'0:05.368',0.170
'0:05.372',0.180
'0:05.376',0.200
'0:05.380',0.245
'0:05.384',0.280
'0:05.388',0.275
'0:05.392',0.285
'0:05.396',0.330
'0:05.400',0.375
'0:05.404',0.415
'0:05.408',0.455
'0:05.412',0.490
'0:05.416',0.530
'0:05.420',0.575
'0:05.424',0.625
'0:05.428',0.675
'0:05.432',0.725
'0:05.436',0.780
'0:05.440',0.815
'0:05.444',0.845
'0:05.448',0.890
'0:05.452',0.935
'0:05.456',0.975
'0:05.460',1.010
'0:05.464',1.035
'0:05.468',1.065
'0:05.472',1.085
'0:05.476',1.105
'0:05.480',1.110
'0:05.484',1.115
'0:05.488',1.080
'0:05.492',1.035
'0:05.496',0.940
'0:05.500',1.030
'0:05.504',0.760
'0:05.508',0.680
'0:05.512',0.590
'0:05.516',0.505
'0:05.520',0.450
'0:05.524',0.395
'0:05.528',0.325
'0:05.532',0.260
'0:05.536',0.205
'0:05.540',0.160
'0:05.544',0.155
'0:05.548',0.140
'0:05.552',0.105
'0:05.556',0.080
'0:05.560',0.090
'0:05.564',0.095
'0:05.568',0.065
'0:05.572',0.050
'0:05.576',0.040
'0:05.580',0.030
'0:05.584',0.035
'0:05.588',0.035
'0:05.592',0.025
'0:05.596',0.025
'0:05.600',0.040
'0:05.604',0.050
'0:05.608',0.045
'0:05.612',0.030
'0:05.616',0.010
'0:05.620',0.000
'0:05.624',0.005
'0:05.628',0.010
'0:05.632',0.015
'0:05.636',0.000
'0:05.640',-0.035
'0:05.644',-0.040
'0:05.648',-0.035
'0:05.652',-0.040
'0:05.656',-0.055
'0:05.660',-0.050
'0:05.664',-0.035
'0:05.668',-0.040
'0:05.672',-0.050
'0:05.676',-0.060
'0:05.680',-0.070
'0:05.684',-0.085
'0:05.688',-0.100
'0:05.692',-0.095
'0:05.696',-0.090
'0:05.700',-0.085
'0:05.704',-0.080
'0:05.708',-0.085
'0:05.712',-0.090
'0:05.716',-0.095
'0:05.720',-0.100
'0:05.724',-0.100
'0:05.728',-0.100
'0:05.732',-0.110
'0:05.736',-0.120
'0:05.740',-0.115
'0:05.744',-0.110
'0:05.748',-0.110
'0:05.752',-0.110
'0:05.756',-0.115
'0:05.760',-0.120
'0:05.764',-0.115
'0:05.768',-0.110
'0:05.772',-0.110
'0:05.776',-0.115
'0:05.780',-0.135
'0:05.784',-0.140
'0:05.788',-0.135
'0:05.792',-0.130
'0:05.796',-0.125
'0:05.800',-0.120
'0:05.804',-0.125
'0:05.808',-0.130
'0:05.812',-0.135
'0:05.816',-0.140
'0:05.820',-0.140
'0:05.824',-0.140
'0:05.828',-0.140
'0:05.832',-0.140
'0:05.836',-0.130
'0:05.840',-0.135
'0:05.844',-0.140
'0:05.848',-0.130
'0:05.852',-0.120
'0:05.856',-0.150
'0:05.860',-0.175
'0:05.864',-0.140
'0:05.868',-0.110
'0:05.872',-0.130
'0:05.876',-0.150
'0:05.880',-0.150
'0:05.884',-0.150
'0:05.888',-0.135
'0:05.892',-0.120
'0:05.896',-0.130
'0:05.900',-0.140
'0:05.904',-0.135
'0:05.908',-0.130
'0:05.912',-0.130
'0:05.916',-0.130
'0:05.920',-0.125
'0:05.924',-0.120
'0:05.928',-0.120
'0:05.932',-0.125
'0:05.936',-0.135
'0:05.940',-0.135
'0:05.944',-0.120
'0:05.948',-0.125
'0:05.952',-0.150
'0:05.956',-0.145
'0:05.960',-0.120
'0:05.964',-0.120
'0:05.968',-0.135
'0:05.972',-0.140
'0:05.976',-0.140
'0:05.980',-0.140
'0:05.984',-0.140
'0:05.988',-0.140
'0:05.992',-0.145
'0:05.996',-0.135
'0:06.000',-0.150
'0:06.004',-0.115
'0:06.008',-0.120
'0:06.012',-0.105
'0:06.016',-0.090
'0:06.020',-0.115
'0:06.024',-0.140
'0:06.028',-0.135
'0:06.032',-0.130
'0:06.036',-0.130
'0:06.040',-0.130
'0:06.044',-0.130
'0:06.048',-0.130
'0:06.052',-0.115
'0:06.056',-0.100
'0:06.060',-0.100
'0:06.064',-0.100
'0:06.068',-0.105
'0:06.072',-0.105
'0:06.076',-0.085
'0:06.080',-0.060
'0:06.084',-0.035
'0:06.088',0.000
'0:06.092',0.045
'0:06.096',0.065
'0:06.100',0.050
'0:06.104',0.030
'0:06.108',0.010
'0:06.112',-0.020
'0:06.116',-0.050
'0:06.120',-0.065
'0:06.124',-0.075
'0:06.128',-0.080
'0:06.132',-0.075
'0:06.136',-0.080
'0:06.140',-0.095
'0:06.144',-0.070
'0:06.148',-0.025
'0:06.152',-0.035
'0:06.156',-0.055
'0:06.160',-0.060
'0:06.164',-0.065
'0:06.168',-0.080
'0:06.172',-0.090
'0:06.176',-0.130
'0:06.180',-0.170
'0:06.184',-0.145
'0:06.188',-0.120
'0:06.192',-0.125
'0:06.196',-0.130
'0:06.200',-0.135
'0:06.204',-0.140
'0:06.208',-0.135
'0:06.212',-0.130
'0:06.216',-0.140
'0:06.220',-0.150
'0:06.224',-0.130
'0:06.228',-0.120
'0:06.232',-0.125
'0:06.236',-0.130
'0:06.240',-0.140
'0:06.244',-0.140
'0:06.248',-0.110
'0:06.252',-0.095
'0:06.256',-0.110
'0:06.260',-0.095
'0:06.264',-0.045
'0:06.268',0.025
'0:06.272',0.110
'0:06.276',0.245
'0:06.280',0.415
'0:06.284',0.690
'0:06.288',1.015
'0:06.292',1.340
'0:06.296',1.665
'0:06.300',1.990
'0:06.304',2.315
'0:06.308',2.105
'0:06.312',1.780
'0:06.316',1.450
'0:06.320',1.125
'0:06.324',0.795
'0:06.328',0.470
'0:06.332',0.140
'0:06.336',-0.185
'0:06.340',-0.190
'0:06.344',-0.200
'0:06.348',-0.200
'0:06.352',-0.200
'0:06.356',-0.190
'0:06.360',-0.180
'0:06.364',-0.175
'0:06.368',-0.170
'0:06.372',-0.160
'0:06.376',-0.145
'0:06.380',-0.125
'0:06.384',-0.110
'0:06.388',-0.095
'0:06.392',-0.080
'0:06.396',-0.085
'0:06.400',-0.090
'0:06.404',-0.090
'0:06.408',-0.080
'0:06.412',-0.055
'0:06.416',-0.040
'0:06.420',-0.025
'0:06.424',-0.020
'0:06.428',-0.015
'0:06.432',-0.010
'0:06.436',-0.005
'0:06.440',0.000
'0:06.444',0.005
'0:06.448',0.030
'0:06.452',0.060
'0:06.456',0.070
'0:06.460',0.075
'0:06.464',0.085
'0:06.468',0.095
'0:06.472',0.120
'0:06.476',0.155
'0:06.480',0.170
'0:06.484',0.185
'0:06.488',0.210
'0:06.492',0.235
'0:06.496',0.250
'0:06.500',0.240
'0:06.504',0.310
'0:06.508',0.350
'0:06.512',0.385
'0:06.516',0.420
'0:06.520',0.460
'0:06.524',0.505
'0:06.528',0.540
'0:06.532',0.575
'0:06.536',0.615
'0:06.540',0.660
'0:06.544',0.715
'0:06.548',0.770
'0:06.552',0.805
'0:06.556',0.835
'0:06.560',0.860
'0:06.564',0.890
'0:06.568',0.925
'0:06.572',0.960
'0:06.576',0.985
'0:06.580',1.005
'0:06.584',1.020
'0:06.588',1.025
'0:06.592',1.015
'0:06.596',1.000
'0:06.600',0.970
'0:06.604',0.900
'0:06.608',0.800
'0:06.612',0.720
'0:06.616',0.650
'0:06.620',0.575
'0:06.624',0.495
'0:06.628',0.405
'0:06.632',0.310
'0:06.636',0.270
'0:06.640',0.235
'0:06.644',0.195
'0:06.648',0.150
'0:06.652',0.120
'0:06.656',0.095
'0:06.660',0.035
'0:06.664',-0.025
'0:06.668',-0.005
'0:06.672',0.020
'0:06.676',-0.005
'0:06.680',-0.030
'0:06.684',-0.025
'0:06.688',-0.020
'0:06.692',-0.015
'0:06.696',-0.010
'0:06.700',-0.030
'0:06.704',-0.050
'0:06.708',-0.040
'0:06.712',-0.030
'0:06.716',-0.035
'0:06.720',-0.040
'0:06.724',-0.050
'0:06.728',-0.060
'0:06.732',-0.060
'0:06.736',-0.060
'0:06.740',-0.055
'0:06.744',-0.050
'0:06.748',-0.060
'0:06.752',-0.070
'0:06.756',-0.075
'0:06.760',-0.080
'0:06.764',-0.080
'0:06.768',-0.075
'0:06.772',-0.065
'0:06.776',-0.065
'0:06.780',-0.085
'0:06.784',-0.080
'0:06.788',-0.065
'0:06.792',-0.065
'0:06.796',-0.075
'0:06.800',-0.080
'0:06.804',-0.075
'0:06.808',-0.075
'0:06.812',-0.085
'0:06.816',-0.090
'0:06.820',-0.095
'0:06.824',-0.095
'0:06.828',-0.085
'0:06.832',-0.085
'0:06.836',-0.100
'0:06.840',-0.110
'0:06.844',-0.120
'0:06.848',-0.130
'0:06.852',-0.140
'0:06.856',-0.135
'0:06.860',-0.130
'0:06.864',-0.125
'0:06.868',-0.120
'0:06.872',-0.140
'0:06.876',-0.160
'0:06.880',-0.170
'0:06.884',-0.180
'0:06.888',-0.165
'0:06.892',-0.150
'0:06.896',-0.155
'0:06.900',-0.160
'0:06.904',-0.155
'0:06.908',-0.155
'0:06.912',-0.170
'0:06.916',-0.180
'0:06.920',-0.175
'0:06.924',-0.170
'0:06.928',-0.170
'0:06.932',-0.170
'0:06.936',-0.175
'0:06.940',-0.185
'0:06.944',-0.200
'0:06.948',-0.195
'0:06.952',-0.170
'0:06.956',-0.160
'0:06.960',-0.160
'0:06.964',-0.175
'0:06.968',-0.195
'0:06.972',-0.195
'0:06.976',-0.185
'0:06.980',-0.180
'0:06.984',-0.180
'0:06.988',-0.175
'0:06.992',-0.165
'0:06.996',-0.160
'0:07.000',-0.160
'0:07.004',-0.185
'0:07.008',-0.210
'0:07.012',-0.195
'0:07.016',-0.180
'0:07.020',-0.170
'0:07.024',-0.160
'0:07.028',-0.180
'0:07.032',-0.200
'0:07.036',-0.190
'0:07.040',-0.180
'0:07.044',-0.180
'0:07.048',-0.180
'0:07.052',-0.170
'0:07.056',-0.160
'0:07.060',-0.170
'0:07.064',-0.180
'0:07.068',-0.180
'0:07.072',-0.175
'0:07.076',-0.160
'0:07.080',-0.150
'0:07.084',-0.165
'0:07.088',-0.170
'0:07.092',-0.175
'0:07.096',-0.180
'0:07.100',-0.180
'0:07.104',-0.180
'0:07.108',-0.180
'0:07.112',-0.180
'0:07.116',-0.175
'0:07.120',-0.170
'0:07.124',-0.170
'0:07.128',-0.170
'0:07.132',-0.170
'0:07.136',-0.170
'0:07.140',-0.175
'0:07.144',-0.170
'0:07.148',-0.155
'0:07.152',-0.155
'0:07.156',-0.165
'0:07.160',-0.175
'0:07.164',-0.185
'0:07.168',-0.175
'0:07.172',-0.160
'0:07.176',-0.150
'0:07.180',-0.140
'0:07.184',-0.155
'0:07.188',-0.170
'0:07.192',-0.155
'0:07.196',-0.140
'0:07.200',-0.140
'0:07.204',-0.140
'0:07.208',-0.125
'0:07.212',-0.110
'0:07.216',-0.095
'0:07.220',-0.070
'0:07.224',-0.035
'0:07.228',-0.005
'0:07.232',0.010
'0:07.236',0.015
'0:07.240',-0.005
'0:07.244',-0.025
'0:07.248',-0.045
'0:07.252',-0.075
'0:07.256',-0.110
'0:07.260',-0.130
'0:07.264',-0.125
'0:07.268',-0.125
'0:07.272',-0.135
'0:07.276',-0.135
'0:07.280',-0.115
'0:07.284',-0.110
'0:07.288',-0.110
'0:07.292',-0.090
'0:07.296',-0.060
'0:07.300',-0.085
'0:07.304',-0.130
'0:07.308',-0.160
'0:07.312',-0.185
'0:07.316',-0.190
'0:07.320',-0.195
'0:07.324',-0.195
'0:07.328',-0.185
'0:07.332',-0.180
'0:07.336',-0.170
'0:07.340',-0.160
'0:07.344',-0.150
'0:07.348',-0.160
'0:07.352',-0.170
'0:07.356',-0.160
'0:07.360',-0.150
'0:07.364',-0.155
'0:07.368',-0.160
'0:07.372',-0.155
'0:07.376',-0.150
'0:07.380',-0.150
'0:07.384',-0.145
'0:07.388',-0.120
'0:07.392',-0.095
'0:07.396',-0.070
'0:07.400',0.000
'0:07.404',0.140
'0:07.408',0.280
'0:07.412',0.430
'0:07.416',0.665
'0:07.420',0.990
'0:07.424',1.315
'0:07.428',1.640
'0:07.432',1.720
'0:07.436',1.615
'0:07.440',1.370
'0:07.444',1.040
'0:07.448',0.710
'0:07.452',0.385
'0:07.456',0.055
'0:07.460',-0.270
'0:07.464',-0.340
'0:07.468',-0.325
'0:07.472',-0.285
'0:07.476',-0.240
'0:07.480',-0.190
'0:07.484',-0.135
'0:07.488',-0.155
'0:07.492',-0.185
'0:07.496',-0.160
'0:07.500',-0.190
'0:07.504',-0.090
'0:07.508',-0.060
'0:07.512',-0.085
'0:07.516',-0.110
'0:07.520',-0.090
'0:07.524',-0.070
'0:07.528',-0.080
'0:07.532',-0.085
'0:07.536',-0.040
'0:07.540',0.000
'0:07.544',0.010
'0:07.548',0.010
'0:07.552',-0.025
'0:07.556',-0.045
'0:07.560',-0.025
'0:07.564',-0.010
'0:07.568',-0.010
'0:07.572',0.020
'0:07.576',0.090
'0:07.580',0.100
'0:07.584',0.035
'0:07.588',0.030
'0:07.592',0.100
'0:07.596',0.135
'0:07.600',0.145
'0:07.604',0.135
'0:07.608',0.105
'0:07.612',0.130
'0:07.616',0.200
'0:07.620',0.225
'0:07.624',0.235
'0:07.628',0.260
'0:07.632',0.290
'0:07.636',0.310
'0:07.640',0.325
'0:07.644',0.375
'0:07.648',0.430
'0:07.652',0.465
'0:07.656',0.495
'0:07.660',0.560
'0:07.664',0.625
'0:07.668',0.610
'0:07.672',0.590
'0:07.676',0.695
'0:07.680',0.790
'0:07.684',0.820
'0:07.688',0.855
'0:07.692',0.915
'0:07.696',0.970
'0:07.700',0.940
'0:07.704',0.935
'0:07.708',1.015
'0:07.712',1.085
'0:07.716',1.110
'0:07.720',1.100
'0:07.724',0.990
'0:07.728',0.925
'0:07.732',0.950
'0:07.736',0.920
'0:07.740',0.790
'0:07.744',0.700
'0:07.748',0.650
'0:07.752',0.555
'0:07.756',0.415
'0:07.760',0.355
'0:07.764',0.370
'0:07.768',0.290
'0:07.772',0.130
'0:07.776',0.095
'0:07.780',0.135
'0:07.784',0.105
'0:07.788',0.040
'0:07.792',-0.015
'0:07.796',-0.065
'0:07.800',-0.040
'0:07.804',0.010
'0:07.808',-0.015
'0:07.812',-0.060
'0:07.816',-0.075
'0:07.820',-0.085
'0:07.824',-0.010
'0:07.828',0.085
'0:07.832',-0.020
'0:07.836',-0.140
'0:07.840',-0.050
'0:07.844',0.035
'0:07.848',-0.095
'0:07.852',-0.205
'0:07.856',-0.135
'0:07.860',-0.070
'0:07.864',-0.090
'0:07.868',-0.110
'0:07.872',-0.105
'0:07.876',-0.105
'0:07.880',-0.130
'0:07.884',-0.165
'0:07.888',-0.220
'0:07.892',-0.240
'0:07.896',-0.175
'0:07.900',-0.130
'0:07.904',-0.135
'0:07.908',-0.150
'0:07.912',-0.175
'0:07.916',-0.190
'0:07.920',-0.185
'0:07.924',-0.180
'0:07.928',-0.180
'0:07.932',-0.170
'0:07.936',-0.140
'0:07.940',-0.145
'0:07.944',-0.175
'0:07.948',-0.190
'0:07.952',-0.185
'0:07.956',-0.185
'0:07.960',-0.195
'0:07.964',-0.180
'0:07.968',-0.150
'0:07.972',-0.160
'0:07.976',-0.195
'0:07.980',-0.200
'0:07.984',-0.205
'0:07.988',-0.185
'0:07.992',-0.155
'0:07.996',-0.170
'0:08.000',-0.150
'0:08.004',-0.220
'0:08.008',-0.235
'0:08.012',-0.030
'0:08.016',0.135
'0:08.020',-0.160
'0:08.024',-0.410
'0:08.028',-0.335
'0:08.032',-0.275
'0:08.036',-0.305
'0:08.040',-0.325
'0:08.044',-0.290
'0:08.048',-0.260
'0:08.052',-0.265
'0:08.056',-0.265
'0:08.060',-0.250
'0:08.064',-0.240
'0:08.068',-0.240
'0:08.072',-0.240
'0:08.076',-0.235
'0:08.080',-0.235
'0:08.084',-0.260
'0:08.088',-0.260
'0:08.092',-0.240
'0:08.096',-0.225
'0:08.100',-0.210
'0:08.104',-0.210
'0:08.108',-0.230
'0:08.112',-0.240
'0:08.116',-0.235
'0:08.120',-0.235
'0:08.124',-0.245
'0:08.128',-0.245
'0:08.132',-0.235
'0:08.136',-0.230
'0:08.140',-0.225
'0:08.144',-0.225
'0:08.148',-0.235
'0:08.152',-0.230
'0:08.156',-0.215
'0:08.160',-0.210
'0:08.164',-0.215
'0:08.168',-0.215
'0:08.172',-0.210
'0:08.176',-0.210
'0:08.180',-0.210
'0:08.184',-0.200
'0:08.188',-0.190
'0:08.192',-0.190
'0:08.196',-0.190
'0:08.200',-0.220
'0:08.204',-0.240
'0:08.208',-0.235
'0:08.212',-0.230
'0:08.216',-0.215
'0:08.220',-0.200
'0:08.224',-0.195
'0:08.228',-0.195
'0:08.232',-0.210
'0:08.236',-0.220
'0:08.240',-0.215
'0:08.244',-0.210
'0:08.248',-0.205
'0:08.252',-0.200
'0:08.256',-0.195
'0:08.260',-0.190
'0:08.264',-0.195
'0:08.268',-0.190
'0:08.272',-0.170
'0:08.276',-0.175
'0:08.280',-0.200
'0:08.284',-0.200
'0:08.288',-0.180
'0:08.292',-0.170
'0:08.296',-0.175
'0:08.300',-0.180
'0:08.304',-0.180
'0:08.308',-0.165
'0:08.312',-0.145
'0:08.316',-0.170
'0:08.320',-0.205
'0:08.324',-0.190
'0:08.328',-0.165
'0:08.332',-0.160
'0:08.336',-0.150
'0:08.340',-0.130
'0:08.344',-0.110
'0:08.348',-0.095
'0:08.352',-0.080
'0:08.356',-0.075
'0:08.360',-0.065
'0:08.364',-0.020
'0:08.368',0.020
'0:08.372',0.005
'0:08.376',-0.010
'0:08.380',-0.025
'0:08.384',-0.045
'0:08.388',-0.075
'0:08.392',-0.105
'0:08.396',-0.130
'0:08.400',-0.140
'0:08.404',-0.115
'0:08.408',-0.110
'0:08.412',-0.135
'0:08.416',-0.145
'0:08.420',-0.120
'0:08.424',-0.115
'0:08.428',-0.125
'0:08.432',-0.120
'0:08.436',-0.090
'0:08.440',-0.110
'0:08.444',-0.160
'0:08.448',-0.195
'0:08.452',-0.220
'0:08.456',-0.205
'0:08.460',-0.170
'0:08.464',-0.175
'0:08.468',-0.195
'0:08.472',-0.195
'0:08.476',-0.185
'0:08.480',-0.180
'0:08.484',-0.180
'0:08.488',-0.185
'0:08.492',-0.195
'0:08.496',-0.195
'0:08.500',-0.200
'0:08.504',-0.165
'0:08.508',-0.150
'0:08.512',-0.165
'0:08.516',-0.180
'0:08.520',-0.175
'0:08.524',-0.170
'0:08.528',-0.150
'0:08.532',-0.120
'0:08.536',-0.060
'0:08.540',0.025
'0:08.544',0.195
'0:08.548',0.395
'0:08.552',0.670
'0:08.556',0.965
'0:08.560',1.290
'0:08.564',1.615
'0:08.568',1.940
'0:08.572',1.995
'0:08.576',1.665
'0:08.580',1.340
'0:08.584',1.010
'0:08.588',0.685
'0:08.592',0.355
'0:08.596',0.030
'0:08.600',-0.300
'0:08.604',-0.375
'0:08.608',-0.275
'0:08.612',-0.240
'0:08.616',-0.235
'0:08.620',-0.230
'0:08.624',-0.230
'0:08.628',-0.215
'0:08.632',-0.190
'0:08.636',-0.180
'0:08.640',-0.175
'0:08.644',-0.170
'0:08.648',-0.170
'0:08.652',-0.165
'0:08.656',-0.155
'0:08.660',-0.145
'0:08.664',-0.135
'0:08.668',-0.115
'0:08.672',-0.100
'0:08.676',-0.100
'0:08.680',-0.100
'0:08.684',-0.090
'0:08.688',-0.080
'0:08.692',-0.080
'0:08.696',-0.075
'0:08.700',-0.040
'0:08.704',-0.015
'0:08.708',-0.040
'0:08.712',-0.055
'0:08.716',-0.030
'0:08.720',-0.005
'0:08.724',0.020
'0:08.728',0.040
'0:08.732',0.035
'0:08.736',0.040
'0:08.740',0.065
'0:08.744',0.090
'0:08.748',0.115
'0:08.752',0.135
'0:08.756',0.150
'0:08.760',0.165
'0:08.764',0.180
'0:08.768',0.205
'0:08.772',0.230
'0:08.776',0.270
'0:08.780',0.320
'0:08.784',0.360
'0:08.788',0.400
'0:08.792',0.430
'0:08.796',0.460
'0:08.800',0.510
'0:08.804',0.560
'0:08.808',0.620
'0:08.812',0.680
'0:08.816',0.730
'0:08.820',0.775
'0:08.824',0.805
'0:08.828',0.835
'0:08.832',0.880
'0:08.836',0.930
'0:08.840',0.960
'0:08.844',0.990
'0:08.848',1.010
'0:08.852',1.030
'0:08.856',1.050
'0:08.860',1.065
'0:08.864',1.030
'0:08.868',0.990
'0:08.872',0.935
'0:08.876',0.870
'0:08.880',0.790
'0:08.884',0.710
'0:08.888',0.625
'0:08.892',0.545
'0:08.896',0.455
'0:08.900',0.370
'0:08.904',0.295
'0:08.908',0.230
'0:08.912',0.185
'0:08.916',0.135
'0:08.920',0.080
'0:08.924',0.040
'0:08.928',0.020
'0:08.932',0.005
'0:08.936',-0.010
'0:08.940',-0.025
'0:08.944',-0.040
'0:08.948',-0.050
'0:08.952',-0.055
'0:08.956',-0.060
'0:08.960',-0.065
'0:08.964',-0.075
'0:08.968',-0.085
'0:08.972',-0.085
'0:08.976',-0.075
'0:08.980',-0.075
'0:08.984',-0.085
'0:08.988',-0.090
'0:08.992',-0.095
'0:08.996',-0.100
'0:09.000',-0.100
'0:09.004',-0.110
'0:09.008',-0.110
'0:09.012',-0.115
'0:09.016',-0.120
'0:09.020',-0.125
'0:09.024',-0.130
'0:09.028',-0.115
'0:09.032',-0.100
'0:09.036',-0.130
'0:09.040',-0.150
'0:09.044',-0.140
'0:09.048',-0.130
'0:09.052',-0.140
'0:09.056',-0.150
'0:09.060',-0.145
'0:09.064',-0.140
'0:09.068',-0.145
'0:09.072',-0.150
'0:09.076',-0.150
'0:09.080',-0.150
'0:09.084',-0.155
'0:09.088',-0.160
'0:09.092',-0.160
'0:09.096',-0.155
'0:09.100',-0.145
'0:09.104',-0.145
'0:09.108',-0.155
'0:09.112',-0.160
'0:09.116',-0.160
'0:09.120',-0.160
'0:09.124',-0.160
'0:09.128',-0.160
'0:09.132',-0.165
'0:09.136',-0.170
'0:09.140',-0.175
'0:09.144',-0.185
'0:09.148',-0.195
'0:09.152',-0.200
'0:09.156',-0.195
'0:09.160',-0.190
'0:09.164',-0.195
'0:09.168',-0.200
'0:09.172',-0.200
'0:09.176',-0.205
'0:09.180',-0.210
'0:09.184',-0.215
'0:09.188',-0.220
'0:09.192',-0.215
'0:09.196',-0.210
'0:09.200',-0.215
'0:09.204',-0.220
'0:09.208',-0.220
'0:09.212',-0.220
'0:09.216',-0.215
'0:09.220',-0.210
'0:09.224',-0.230
'0:09.228',-0.240
'0:09.232',-0.230
'0:09.236',-0.220
'0:09.240',-0.225
'0:09.244',-0.230
'0:09.248',-0.225
'0:09.252',-0.220
'0:09.256',-0.220
'0:09.260',-0.220
'0:09.264',-0.220
'0:09.268',-0.225
'0:09.272',-0.235
'0:09.276',-0.240
'0:09.280',-0.235
'0:09.284',-0.220
'0:09.288',-0.205
'0:09.292',-0.215
'0:09.296',-0.235
'0:09.300',-0.240
'0:09.304',-0.240
'0:09.308',-0.230
'0:09.312',-0.215
'0:09.316',-0.215
'0:09.320',-0.225
'0:09.324',-0.225
'0:09.328',-0.215
'0:09.332',-0.220
'0:09.336',-0.240
'0:09.340',-0.230
'0:09.344',-0.220
'0:09.348',-0.220
'0:09.352',-0.220
'0:09.356',-0.215
'0:09.360',-0.210
'0:09.364',-0.215
'0:09.368',-0.220
'0:09.372',-0.225
'0:09.376',-0.230
'0:09.380',-0.225
'0:09.384',-0.220
'0:09.388',-0.215
'0:09.392',-0.210
'0:09.396',-0.220
'0:09.400',-0.230
'0:09.404',-0.220
'0:09.408',-0.210
'0:09.412',-0.215
'0:09.416',-0.220
'0:09.420',-0.215
'0:09.424',-0.210
'0:09.428',-0.210
'0:09.432',-0.200
'0:09.436',-0.170
'0:09.440',-0.160
'0:09.444',-0.160
'0:09.448',-0.150
'0:09.452',-0.135
'0:09.456',-0.105
'0:09.460',-0.070
'0:09.464',-0.060
'0:09.468',-0.060
'0:09.472',-0.025
'0:09.476',0.020
'0:09.480',-0.010
'0:09.484',-0.065
'0:09.488',-0.085
'0:09.492',-0.105
'0:09.496',-0.110
'0:09.500',-0.110
'0:09.504',-0.135
'0:09.508',-0.160
'0:09.512',-0.160
'0:09.516',-0.160
'0:09.520',-0.135
