'Elapsed time','CM5'
'0:04.652',-5.745
'0:04.656',-5.720
'0:04.660',-5.705
'0:04.664',-5.685
'0:04.668',-5.675
'0:04.672',-5.675
'0:04.676',-5.670
'0:04.680',-5.680
'0:04.684',-5.670
'0:04.688',-5.670
'0:04.692',-5.685
'0:04.696',-5.690
'0:04.700',-5.690
'0:04.704',-5.705
'0:04.708',-5.730
'0:04.712',-5.745
'0:04.716',-5.770
'0:04.720',-5.805
'0:04.724',-5.820
'0:04.728',-5.835
'0:04.732',-5.840
'0:04.736',-5.850
'0:04.740',-5.860
'0:04.744',-5.860
'0:04.748',-5.860
'0:04.752',-5.855
'0:04.756',-5.850
'0:04.760',-5.845
'0:04.764',-5.840
'0:04.768',-5.840
'0:04.772',-5.850
'0:04.776',-5.875
'0:04.780',-5.865
'0:04.784',-5.770
'0:04.788',-5.635
'0:04.792',-5.480
'0:04.796',-5.230
'0:04.800',-4.860
'0:04.804',-4.465
'0:04.808',-4.205
'0:04.812',-4.080
'0:04.816',-4.065
'0:04.820',-4.200
'0:04.824',-4.475
'0:04.828',-4.875
'0:04.832',-5.340
'0:04.836',-5.795
'0:04.840',-6.120
'0:04.844',-6.265
'0:04.848',-6.255
'0:04.852',-6.240
'0:04.856',-6.230
'0:04.860',-6.200
'0:04.864',-6.150
'0:04.868',-6.090
'0:04.872',-6.045
'0:04.876',-6.040
'0:04.880',-6.040
'0:04.884',-6.040
'0:04.888',-6.040
'0:04.892',-6.040
'0:04.896',-6.050
'0:04.900',-6.045
'0:04.904',-6.045
'0:04.908',-6.035
'0:04.912',-6.030
'0:04.916',-6.025
'0:04.920',-6.025
'0:04.924',-6.020
'0:04.928',-6.005
'0:04.932',-6.000
'0:04.936',-6.000
'0:04.940',-5.995
'0:04.944',-5.990
'0:04.948',-5.975
'0:04.952',-5.965
'0:04.956',-5.945
'0:04.960',-5.920
'0:04.964',-5.885
'0:04.968',-5.850
'0:04.972',-5.815
'0:04.976',-5.780
'0:04.980',-5.750
'0:04.984',-5.720
'0:04.988',-5.690
'0:04.992',-5.660
'0:04.996',-5.635
'0:05.000',-5.610
'0:05.004',-5.595
'0:05.008',-5.575
'0:05.012',-5.560
'0:05.016',-5.550
'0:05.020',-5.545
'0:05.024',-5.540
'0:05.028',-5.540
'0:05.032',-5.545
'0:05.036',-5.550
'0:05.040',-5.560
'0:05.044',-5.570
'0:05.048',-5.580
'0:05.052',-5.590
'0:05.056',-5.600
'0:05.060',-5.620
'0:05.064',-5.640
'0:05.068',-5.645
'0:05.072',-5.670
'0:05.076',-5.685
'0:05.080',-5.700
'0:05.084',-5.720
'0:05.088',-5.730
'0:05.092',-5.745
'0:05.096',-5.755
'0:05.100',-5.765
'0:05.104',-5.780
'0:05.108',-5.790
'0:05.112',-5.800
'0:05.116',-5.805
'0:05.120',-5.815
'0:05.124',-5.815
'0:05.128',-5.820
'0:05.132',-5.825
'0:05.136',-5.830
'0:05.140',-5.840
'0:05.144',-5.840
'0:05.148',-5.845
'0:05.152',-5.830
'0:05.156',-5.810
'0:05.160',-5.790
'0:05.164',-5.775
'0:05.168',-5.765
'0:05.172',-5.760
'0:05.176',-5.760
'0:05.180',-5.755
'0:05.184',-5.740
'0:05.188',-5.715
'0:05.192',-5.690
'0:05.196',-5.680
'0:05.200',-5.675
'0:05.204',-5.670
'0:05.208',-5.670
'0:05.212',-5.665
'0:05.216',-5.660
'0:05.220',-5.675
'0:05.224',-5.680
'0:05.228',-5.695
'0:05.232',-5.705
'0:05.236',-5.730
'0:05.240',-5.750
'0:05.244',-5.770
'0:05.248',-5.800
'0:05.252',-5.815
'0:05.256',-5.825
'0:05.260',-5.825
'0:05.264',-5.830
'0:05.268',-5.830
'0:05.272',-5.835
'0:05.276',-5.840
'0:05.280',-5.840
'0:05.284',-5.840
'0:05.288',-5.835
'0:05.292',-5.830
'0:05.296',-5.830
'0:05.300',-5.840
'0:05.304',-5.870
'0:05.308',-5.875
'0:05.312',-5.805
'0:05.316',-5.670
'0:05.320',-5.535
'0:05.324',-5.325
'0:05.328',-4.985
'0:05.332',-4.590
'0:05.336',-4.280
'0:05.340',-4.120
'0:05.344',-4.085
'0:05.348',-4.175
'0:05.352',-4.435
'0:05.356',-4.785
'0:05.360',-5.235
'0:05.364',-5.695
'0:05.368',-6.060
'0:05.372',-6.270
'0:05.376',-6.290
'0:05.380',-6.280
'0:05.384',-6.270
'0:05.388',-6.255
'0:05.392',-6.215
'0:05.396',-6.160
'0:05.400',-6.105
'0:05.404',-6.080
'0:05.408',-6.065
'0:05.412',-6.060
'0:05.416',-6.055
'0:05.420',-6.055
'0:05.424',-6.050
'0:05.428',-6.045
'0:05.432',-6.045
'0:05.436',-6.050
'0:05.440',-6.055
'0:05.444',-6.055
'0:05.448',-6.055
'0:05.452',-6.050
'0:05.456',-6.045
'0:05.460',-6.025
'0:05.464',-6.015
'0:05.468',-6.000
'0:05.472',-5.985
'0:05.476',-5.970
'0:05.480',-5.955
'0:05.484',-5.930
'0:05.488',-5.905
'0:05.492',-5.875
'0:05.496',-5.840
'0:05.500',-5.805
'0:05.504',-5.775
'0:05.508',-5.740
'0:05.512',-5.705
'0:05.516',-5.680
'0:05.520',-5.650
'0:05.524',-5.625
'0:05.528',-5.605
'0:05.532',-5.590
'0:05.536',-5.580
'0:05.540',-5.565
'0:05.544',-5.560
'0:05.548',-5.560
'0:05.552',-5.560
'0:05.556',-5.560
'0:05.560',-5.570
'0:05.564',-5.570
'0:05.568',-5.575
'0:05.572',-5.580
'0:05.576',-5.600
'0:05.580',-5.615
'0:05.584',-5.635
'0:05.588',-5.650
'0:05.592',-5.665
'0:05.596',-5.685
'0:05.600',-5.715
'0:05.604',-5.730
'0:05.608',-5.740
'0:05.612',-5.760
'0:05.616',-5.775
'0:05.620',-5.785
'0:05.624',-5.800
'0:05.628',-5.810
'0:05.632',-5.820
'0:05.636',-5.835
'0:05.640',-5.845
'0:05.644',-5.855
'0:05.648',-5.860
'0:05.652',-5.860
'0:05.656',-5.860
'0:05.660',-5.855
'0:05.664',-5.850
'0:05.668',-5.845
'0:05.672',-5.840
'0:05.676',-5.835
'0:05.680',-5.820
'0:05.684',-5.795
'0:05.688',-5.780
'0:05.692',-5.780
'0:05.696',-5.780
'0:05.700',-5.780
'0:05.704',-5.775
'0:05.708',-5.760
'0:05.712',-5.740
'0:05.716',-5.715
'0:05.720',-5.690
'0:05.724',-5.675
'0:05.728',-5.680
'0:05.732',-5.685
'0:05.736',-5.680
'0:05.740',-5.680
'0:05.744',-5.685
'0:05.748',-5.700
'0:05.752',-5.720
'0:05.756',-5.730
'0:05.760',-5.745
'0:05.764',-5.760
'0:05.768',-5.775
'0:05.772',-5.800
'0:05.776',-5.830
'0:05.780',-5.850
'0:05.784',-5.860
'0:05.788',-5.860
'0:05.792',-5.860
'0:05.796',-5.870
'0:05.800',-5.870
'0:05.804',-5.875
'0:05.808',-5.870
'0:05.812',-5.875
'0:05.816',-5.875
'0:05.820',-5.880
'0:05.824',-5.875
'0:05.828',-5.890
'0:05.832',-5.910
'0:05.836',-5.900
'0:05.840',-5.810
'0:05.844',-5.670
'0:05.848',-5.520
'0:05.852',-5.290
'0:05.856',-4.935
'0:05.860',-4.540
'0:05.864',-4.250
'0:05.868',-4.115
'0:05.872',-4.090
'0:05.876',-4.220
'0:05.880',-4.485
'0:05.884',-4.865
'0:05.888',-5.325
'0:05.892',-5.780
'0:05.896',-6.125
'0:05.900',-6.315
'0:05.904',-6.320
'0:05.908',-6.305
'0:05.912',-6.300
'0:05.916',-6.285
'0:05.920',-6.240
'0:05.924',-6.175
'0:05.928',-6.115
'0:05.932',-6.080
'0:05.936',-6.070
'0:05.940',-6.070
'0:05.944',-6.065
'0:05.948',-6.060
'0:05.952',-6.060
'0:05.956',-6.060
'0:05.960',-6.055
'0:05.964',-6.050
'0:05.968',-6.045
'0:05.972',-6.045
'0:05.976',-6.035
'0:05.980',-6.030
'0:05.984',-6.020
'0:05.988',-6.005
'0:05.992',-6.000
'0:05.996',-5.995
'0:06.000',-5.985
'0:06.004',-5.970
'0:06.008',-5.955
'0:06.012',-5.930
'0:06.016',-5.905
'0:06.020',-5.875
'0:06.024',-5.840
'0:06.028',-5.805
'0:06.032',-5.775
'0:06.036',-5.740
'0:06.040',-5.710
'0:06.044',-5.670
'0:06.048',-5.640
'0:06.052',-5.610
'0:06.056',-5.580
'0:06.060',-5.560
'0:06.064',-5.545
'0:06.068',-5.535
'0:06.072',-5.530
'0:06.076',-5.520
'0:06.080',-5.525
'0:06.084',-5.530
'0:06.088',-5.540
'0:06.092',-5.550
'0:06.096',-5.560
'0:06.100',-5.575
'0:06.104',-5.585
'0:06.108',-5.595
'0:06.112',-5.605
'0:06.116',-5.625
'0:06.120',-5.645
'0:06.124',-5.660
'0:06.128',-5.680
'0:06.132',-5.700
'0:06.136',-5.720
'0:06.140',-5.740
'0:06.144',-5.760
'0:06.148',-5.775
'0:06.152',-5.795
'0:06.156',-5.800
'0:06.160',-5.805
'0:06.164',-5.815
'0:06.168',-5.815
'0:06.172',-5.820
'0:06.176',-5.830
'0:06.180',-5.830
'0:06.184',-5.825
'0:06.188',-5.825
'0:06.192',-5.825
'0:06.196',-5.825
'0:06.200',-5.820
'0:06.204',-5.810
'0:06.208',-5.800
'0:06.212',-5.785
'0:06.216',-5.785
'0:06.220',-5.770
'0:06.224',-5.765
'0:06.228',-5.760
'0:06.232',-5.755
'0:06.236',-5.745
'0:06.240',-5.735
'0:06.244',-5.705
'0:06.248',-5.680
'0:06.252',-5.650
'0:06.256',-5.645
'0:06.260',-5.645
'0:06.264',-5.635
'0:06.268',-5.635
'0:06.272',-5.640
'0:06.276',-5.650
'0:06.280',-5.660
'0:06.284',-5.675
'0:06.288',-5.690
'0:06.292',-5.705
'0:06.296',-5.735
'0:06.300',-5.760
'0:06.304',-5.785
'0:06.308',-5.810
'0:06.312',-5.820
'0:06.316',-5.835
'0:06.320',-5.840
'0:06.324',-5.840
'0:06.328',-5.840
'0:06.332',-5.845
'0:06.336',-5.840
'0:06.340',-5.840
'0:06.344',-5.840
'0:06.348',-5.845
'0:06.352',-5.845
'0:06.356',-5.855
'0:06.360',-5.880
'0:06.364',-5.885
'0:06.368',-5.840
'0:06.372',-5.720
'0:06.376',-5.585
'0:06.380',-5.420
'0:06.384',-5.125
'0:06.388',-4.720
'0:06.392',-4.355
'0:06.396',-4.130
'0:06.400',-4.050
'0:06.404',-4.080
'0:06.408',-4.300
'0:06.412',-4.625
'0:06.416',-5.070
'0:06.420',-5.535
'0:06.424',-5.950
'0:06.428',-6.220
'0:06.432',-6.315
'0:06.436',-6.295
'0:06.440',-6.290
'0:06.444',-6.285
'0:06.448',-6.250
'0:06.452',-6.195
'0:06.456',-6.125
'0:06.460',-6.065
'0:06.464',-6.040
'0:06.468',-6.035
'0:06.472',-6.030
'0:06.476',-6.025
'0:06.480',-6.025
'0:06.484',-6.020
'0:06.488',-6.020
'0:06.492',-6.015
'0:06.496',-6.010
'0:06.500',-6.015
'0:06.504',-6.010
'0:06.508',-6.005
'0:06.512',-6.005
'0:06.516',-6.000
'0:06.520',-6.000
'0:06.524',-5.980
'0:06.528',-5.965
'0:06.532',-5.955
'0:06.536',-5.935
'0:06.540',-5.920
'0:06.544',-5.895
'0:06.548',-5.870
'0:06.552',-5.850
'0:06.556',-5.815
'0:06.560',-5.785
'0:06.564',-5.755
'0:06.568',-5.720
'0:06.572',-5.690
'0:06.576',-5.665
'0:06.580',-5.640
'0:06.584',-5.615
'0:06.588',-5.590
'0:06.592',-5.570
'0:06.596',-5.555
'0:06.600',-5.535
'0:06.604',-5.525
'0:06.608',-5.520
'0:06.612',-5.515
'0:06.616',-5.520
'0:06.620',-5.520
'0:06.624',-5.530
'0:06.628',-5.540
'0:06.632',-5.560
'0:06.636',-5.575
'0:06.640',-5.600
'0:06.644',-5.610
'0:06.648',-5.630
'0:06.652',-5.650
'0:06.656',-5.670
'0:06.660',-5.690
'0:06.664',-5.700
'0:06.668',-5.710
'0:06.672',-5.720
'0:06.676',-5.735
'0:06.680',-5.745
'0:06.684',-5.755
'0:06.688',-5.765
'0:06.692',-5.780
'0:06.696',-5.790
'0:06.700',-5.795
'0:06.704',-5.800
'0:06.708',-5.805
'0:06.712',-5.810
'0:06.716',-5.820
'0:06.720',-5.820
'0:06.724',-5.820
'0:06.728',-5.815
'0:06.732',-5.820
'0:06.736',-5.820
'0:06.740',-5.815
'0:06.744',-5.800
'0:06.748',-5.790
'0:06.752',-5.775
'0:06.756',-5.765
'0:06.760',-5.760
'0:06.764',-5.755
'0:06.768',-5.750
'0:06.772',-5.750
'0:06.776',-5.735
'0:06.780',-5.720
'0:06.784',-5.695
'0:06.788',-5.670
'0:06.792',-5.650
'0:06.796',-5.650
'0:06.800',-5.655
'0:06.804',-5.650
'0:06.808',-5.640
'0:06.812',-5.645
'0:06.816',-5.660
'0:06.820',-5.675
'0:06.824',-5.690
'0:06.828',-5.700
'0:06.832',-5.715
'0:06.836',-5.740
'0:06.840',-5.765
'0:06.844',-5.790
'0:06.848',-5.815
'0:06.852',-5.835
'0:06.856',-5.840
'0:06.860',-5.850
'0:06.864',-5.845
'0:06.868',-5.840
'0:06.872',-5.840
'0:06.876',-5.835
'0:06.880',-5.830
'0:06.884',-5.830
'0:06.888',-5.820
'0:06.892',-5.820
'0:06.896',-5.830
'0:06.900',-5.845
'0:06.904',-5.870
'0:06.908',-5.845
'0:06.912',-5.750
'0:06.916',-5.615
'0:06.920',-5.475
'0:06.924',-5.225
'0:06.928',-4.840
'0:06.932',-4.450
'0:06.936',-4.180
'0:06.940',-4.060
'0:06.944',-4.055
'0:06.948',-4.215
'0:06.952',-4.495
'0:06.956',-4.890
'0:06.960',-5.350
'0:06.964',-5.815
'0:06.968',-6.145
'0:06.972',-6.320
'0:06.976',-6.330
'0:06.980',-6.320
'0:06.984',-6.310
'0:06.988',-6.280
'0:06.992',-6.235
'0:06.996',-6.175
'0:07.000',-6.115
'0:07.004',-6.080
'0:07.008',-6.060
'0:07.012',-6.055
'0:07.016',-6.045
'0:07.020',-6.040
'0:07.024',-6.035
'0:07.028',-6.030
'0:07.032',-6.025
'0:07.036',-6.025
'0:07.040',-6.030
'0:07.044',-6.025
'0:07.048',-6.030
'0:07.052',-6.025
'0:07.056',-6.020
'0:07.060',-6.020
'0:07.064',-6.000
'0:07.068',-5.995
'0:07.072',-5.980
'0:07.076',-5.965
'0:07.080',-5.940
'0:07.084',-5.915
'0:07.088',-5.885
'0:07.092',-5.855
'0:07.096',-5.820
'0:07.100',-5.790
'0:07.104',-5.755
'0:07.108',-5.720
'0:07.112',-5.695
'0:07.116',-5.665
'0:07.120',-5.635
'0:07.124',-5.615
'0:07.128',-5.595
'0:07.132',-5.570
'0:07.136',-5.555
'0:07.140',-5.550
'0:07.144',-5.540
'0:07.148',-5.530
'0:07.152',-5.525
'0:07.156',-5.525
'0:07.160',-5.540
'0:07.164',-5.555
'0:07.168',-5.565
'0:07.172',-5.585
'0:07.176',-5.600
'0:07.180',-5.615
'0:07.184',-5.625
'0:07.188',-5.640
'0:07.192',-5.655
'0:07.196',-5.680
'0:07.200',-5.695
'0:07.204',-5.720
'0:07.208',-5.735
'0:07.212',-5.755
'0:07.216',-5.765
'0:07.220',-5.785
'0:07.224',-5.800
'0:07.228',-5.815
'0:07.232',-5.825
'0:07.236',-5.835
'0:07.240',-5.835
'0:07.244',-5.840
'0:07.248',-5.845
'0:07.252',-5.850
'0:07.256',-5.855
'0:07.260',-5.855
'0:07.264',-5.855
'0:07.268',-5.845
'0:07.272',-5.845
'0:07.276',-5.845
'0:07.280',-5.845
'0:07.284',-5.840
'0:07.288',-5.815
'0:07.292',-5.800
'0:07.296',-5.790
'0:07.300',-5.785
'0:07.304',-5.770
'0:07.308',-5.760
'0:07.312',-5.770
'0:07.316',-5.770
'0:07.320',-5.760
'0:07.324',-5.725
'0:07.328',-5.705
'0:07.332',-5.690
'0:07.336',-5.695
'0:07.340',-5.690
'0:07.344',-5.680
'0:07.348',-5.670
'0:07.352',-5.670
'0:07.356',-5.685
'0:07.360',-5.700
'0:07.364',-5.715
'0:07.368',-5.730
'0:07.372',-5.750
'0:07.376',-5.780
'0:07.380',-5.805
'0:07.384',-5.830
'0:07.388',-5.855
'0:07.392',-5.865
'0:07.396',-5.870
'0:07.400',-5.870
'0:07.404',-5.860
'0:07.408',-5.870
'0:07.412',-5.880
'0:07.416',-5.880
'0:07.420',-5.880
'0:07.424',-5.880
'0:07.428',-5.875
'0:07.432',-5.870
'0:07.436',-5.870
'0:07.440',-5.900
'0:07.444',-5.920
'0:07.448',-5.895
'0:07.452',-5.790
'0:07.456',-5.660
'0:07.460',-5.510
'0:07.464',-5.255
'0:07.468',-4.875
'0:07.472',-4.470
'0:07.476',-4.195
'0:07.480',-4.070
'0:07.484',-4.050
'0:07.488',-4.205
'0:07.492',-4.490
'0:07.496',-4.890
'0:07.500',-5.360
'0:07.504',-5.810
'0:07.508',-6.140
'0:07.512',-6.310
'0:07.516',-6.330
'0:07.520',-6.325
'0:07.524',-6.320
'0:07.528',-6.305
'0:07.532',-6.260
'0:07.536',-6.195
'0:07.540',-6.135
'0:07.544',-6.090
'0:07.548',-6.080
'0:07.552',-6.075
'0:07.556',-6.075
'0:07.560',-6.065
'0:07.564',-6.065
'0:07.568',-6.060
'0:07.572',-6.060
'0:07.576',-6.060
'0:07.580',-6.070
'0:07.584',-6.080
'0:07.588',-6.075
'0:07.592',-6.070
'0:07.596',-6.065
'0:07.600',-6.060
'0:07.604',-6.045
'0:07.608',-6.030
'0:07.612',-6.020
'0:07.616',-6.000
'0:07.620',-5.980
'0:07.624',-5.950
'0:07.628',-5.920
'0:07.632',-5.895
'0:07.636',-5.865
'0:07.640',-5.835
'0:07.644',-5.800
'0:07.648',-5.760
'0:07.652',-5.735
'0:07.656',-5.710
'0:07.660',-5.675
'0:07.664',-5.645
'0:07.668',-5.620
'0:07.672',-5.610
'0:07.676',-5.595
'0:07.680',-5.585
'0:07.684',-5.575
'0:07.688',-5.570
'0:07.692',-5.560
'0:07.696',-5.555
'0:07.700',-5.565
'0:07.704',-5.570
'0:07.708',-5.585
'0:07.712',-5.595
'0:07.716',-5.615
'0:07.720',-5.635
'0:07.724',-5.645
'0:07.728',-5.665
'0:07.732',-5.695
'0:07.736',-5.710
'0:07.740',-5.725
'0:07.744',-5.745
'0:07.748',-5.770
'0:07.752',-5.780
'0:07.756',-5.795
'0:07.760',-5.805
'0:07.764',-5.820
'0:07.768',-5.840
'0:07.772',-5.850
'0:07.776',-5.860
'0:07.780',-5.875
'0:07.784',-5.880
'0:07.788',-5.880
'0:07.792',-5.885
'0:07.796',-5.880
'0:07.800',-5.875
'0:07.804',-5.880
'0:07.808',-5.880
'0:07.812',-5.875
'0:07.816',-5.875
'0:07.820',-5.875
'0:07.824',-5.870
'0:07.828',-5.865
'0:07.832',-5.845
'0:07.836',-5.835
'0:07.840',-5.820
'0:07.844',-5.820
'0:07.848',-5.820
'0:07.852',-5.815
'0:07.856',-5.805
'0:07.860',-5.790
'0:07.864',-5.755
'0:07.868',-5.730
'0:07.872',-5.715
'0:07.876',-5.715
'0:07.880',-5.715
'0:07.884',-5.720
'0:07.888',-5.720
'0:07.892',-5.725
'0:07.896',-5.735
'0:07.900',-5.735
'0:07.904',-5.745
'0:07.908',-5.740
'0:07.912',-5.770
'0:07.916',-5.800
'0:07.920',-5.830
'0:07.924',-5.850
'0:07.928',-5.860
'0:07.932',-5.870
'0:07.936',-5.880
'0:07.940',-5.880
'0:07.944',-5.875
'0:07.948',-5.885
'0:07.952',-5.895
'0:07.956',-5.890
'0:07.960',-5.890
'0:07.964',-5.890
'0:07.968',-5.890
'0:07.972',-5.895
'0:07.976',-5.905
'0:07.980',-5.940
'0:07.984',-5.960
'0:07.988',-5.920
'0:07.992',-5.800
'0:07.996',-5.640
'0:08.000',-5.465
'0:08.004',-5.165
'0:08.008',-4.765
'0:08.012',-4.395
'0:08.016',-4.165
'0:08.020',-4.080
'0:08.024',-4.090
'0:08.028',-4.280
'0:08.032',-4.585
'0:08.036',-5.020
'0:08.040',-5.490
'0:08.044',-5.935
'0:08.048',-6.250
'0:08.052',-6.365
'0:08.056',-6.355
'0:08.060',-6.345
'0:08.064',-6.340
'0:08.068',-6.325
'0:08.072',-6.285
'0:08.076',-6.250
'0:08.080',-6.195
'0:08.084',-6.150
'0:08.088',-6.140
'0:08.092',-6.130
'0:08.096',-6.120
'0:08.100',-6.120
'0:08.104',-6.105
'0:08.108',-6.115
'0:08.112',-6.100
'0:08.116',-6.095
'0:08.120',-6.090
'0:08.124',-6.090
'0:08.128',-6.090
'0:08.132',-6.085
'0:08.136',-6.085
'0:08.140',-6.080
'0:08.144',-6.080
'0:08.148',-6.070
'0:08.152',-6.050
'0:08.156',-6.025
'0:08.160',-6.000
'0:08.164',-5.965
'0:08.168',-5.945
'0:08.172',-5.905
'0:08.176',-5.875
'0:08.180',-5.855
'0:08.184',-5.815
'0:08.188',-5.790
'0:08.192',-5.760
'0:08.196',-5.735
'0:08.200',-5.720
'0:08.204',-5.710
'0:08.208',-5.695
'0:08.212',-5.680
'0:08.216',-5.665
'0:08.220',-5.655
'0:08.224',-5.645
'0:08.228',-5.650
'0:08.232',-5.645
'0:08.236',-5.650
'0:08.240',-5.665
'0:08.244',-5.690
'0:08.248',-5.695
'0:08.252',-5.700
'0:08.256',-5.720
'0:08.260',-5.730
'0:08.264',-5.745
'0:08.268',-5.760
'0:08.272',-5.780
'0:08.276',-5.800
'0:08.280',-5.820
'0:08.284',-5.830
'0:08.288',-5.845
'0:08.292',-5.870
'0:08.296',-5.875
'0:08.300',-5.875
'0:08.304',-5.875
'0:08.308',-5.880
'0:08.312',-5.885
'0:08.316',-5.905
'0:08.320',-5.920
'0:08.324',-5.915
'0:08.328',-5.905
'0:08.332',-5.905
'0:08.336',-5.920
'0:08.340',-5.920
'0:08.344',-5.920
'0:08.348',-5.920
'0:08.352',-5.930
'0:08.356',-5.935
'0:08.360',-5.920
'0:08.364',-5.910
'0:08.368',-5.895
'0:08.372',-5.895
'0:08.376',-5.875
'0:08.380',-5.860
'0:08.384',-5.850
'0:08.388',-5.855
'0:08.392',-5.845
'0:08.396',-5.840
'0:08.400',-5.830
'0:08.404',-5.800
'0:08.408',-5.770
'0:08.412',-5.760
'0:08.416',-5.760
'0:08.420',-5.770
'0:08.424',-5.760
'0:08.428',-5.755
'0:08.432',-5.760
'0:08.436',-5.775
'0:08.440',-5.785
'0:08.444',-5.795
'0:08.448',-5.800
'0:08.452',-5.815
'0:08.456',-5.835
'0:08.460',-5.870
'0:08.464',-5.910
'0:08.468',-5.910
'0:08.472',-5.930
'0:08.476',-5.925
'0:08.480',-5.930
'0:08.484',-5.935
'0:08.488',-5.960
'0:08.492',-5.975
'0:08.496',-5.950
'0:08.500',-5.940
'0:08.504',-5.930
'0:08.508',-5.945
'0:08.512',-5.940
'0:08.516',-5.950
'0:08.520',-5.950
'0:08.524',-5.920
'0:08.528',-5.820
'0:08.532',-5.690
'0:08.536',-5.540
'0:08.540',-5.280
'0:08.544',-4.895
'0:08.548',-4.470
'0:08.552',-4.185
'0:08.556',-4.055
'0:08.560',-4.040
'0:08.564',-4.200
'0:08.568',-4.470
'0:08.572',-4.875
'0:08.576',-5.330
'0:08.580',-5.775
'0:08.584',-6.120
'0:08.588',-6.315
'0:08.592',-6.320
'0:08.596',-6.300
'0:08.600',-6.310
'0:08.604',-6.305
'0:08.608',-6.280
'0:08.612',-6.240
'0:08.616',-6.185
'0:08.620',-6.150
'0:08.624',-6.135
'0:08.628',-6.130
'0:08.632',-6.120
'0:08.636',-6.125
'0:08.640',-6.125
'0:08.644',-6.125
'0:08.648',-6.105
'0:08.652',-6.090
'0:08.656',-6.080
'0:08.660',-6.080
'0:08.664',-6.080
'0:08.668',-6.100
'0:08.672',-6.080
'0:08.676',-6.075
'0:08.680',-6.065
'0:08.684',-6.060
'0:08.688',-6.040
'0:08.692',-6.025
'0:08.696',-6.000
'0:08.700',-6.000
'0:08.704',-5.975
'0:08.708',-5.935
'0:08.712',-5.900
'0:08.716',-5.865
'0:08.720',-5.800
'0:08.724',-5.745
'0:08.728',-5.715
'0:08.732',-5.705
'0:08.736',-5.680
'0:08.740',-5.645
'0:08.744',-5.635
'0:08.748',-5.620
'0:08.752',-5.615
'0:08.756',-5.605
'0:08.760',-5.615
'0:08.764',-5.620
'0:08.768',-5.590
'0:08.772',-5.605
'0:08.776',-5.605
'0:08.780',-5.620
'0:08.784',-5.640
'0:08.788',-5.660
'0:08.792',-5.680
'0:08.796',-5.690
'0:08.800',-5.700
'0:08.804',-5.720
'0:08.808',-5.755
'0:08.812',-5.765
'0:08.816',-5.785
'0:08.820',-5.810
'0:08.824',-5.820
'0:08.828',-5.840
'0:08.832',-5.840
'0:08.836',-5.855
'0:08.840',-5.875
'0:08.844',-5.875
'0:08.848',-5.855
'0:08.852',-5.865
'0:08.856',-5.850
'0:08.860',-5.870
'0:08.864',-5.875
'0:08.868',-5.895
'0:08.872',-5.900
'0:08.876',-5.885
'0:08.880',-5.890
'0:08.884',-5.900
'0:08.888',-5.900
'0:08.892',-5.885
'0:08.896',-5.880
'0:08.900',-5.870
'0:08.904',-5.855
'0:08.908',-5.845
'0:08.912',-5.835
'0:08.916',-5.820
'0:08.920',-5.795
'0:08.924',-5.795
'0:08.928',-5.785
'0:08.932',-5.780
'0:08.936',-5.745
'0:08.940',-5.725
'0:08.944',-5.700
'0:08.948',-5.700
'0:08.952',-5.695
'0:08.956',-5.700
'0:08.960',-5.695
'0:08.964',-5.700
'0:08.968',-5.700
'0:08.972',-5.700
'0:08.976',-5.715
'0:08.980',-5.720
'0:08.984',-5.745
'0:08.988',-5.760
'0:08.992',-5.775
'0:08.996',-5.805
'0:09.000',-5.820
'0:09.004',-5.825
'0:09.008',-5.840
'0:09.012',-5.850
'0:09.016',-5.855
'0:09.020',-5.870
'0:09.024',-5.875
'0:09.028',-5.880
'0:09.032',-5.880
'0:09.036',-5.880
'0:09.040',-5.875
'0:09.044',-5.865
'0:09.048',-5.860
'0:09.052',-5.875
'0:09.056',-5.880
'0:09.060',-5.870
'0:09.064',-5.780
'0:09.068',-5.635
'0:09.072',-5.490
'0:09.076',-5.275
'0:09.080',-4.910
'0:09.084',-4.500
'0:09.088',-4.175
'0:09.092',-4.000
'0:09.096',-3.945
'0:09.100',-4.060
'0:09.104',-4.320
'0:09.108',-4.685
'0:09.112',-5.165
'0:09.116',-5.630
'0:09.120',-6.010
'0:09.124',-6.230
'0:09.128',-6.245
'0:09.132',-6.220
'0:09.136',-6.210
'0:09.140',-6.205
'0:09.144',-6.180
'0:09.148',-6.125
'0:09.152',-6.070
'0:09.156',-6.025
'0:09.160',-6.015
'0:09.164',-6.020
'0:09.168',-6.025
'0:09.172',-6.010
'0:09.176',-6.010
'0:09.180',-6.005
'0:09.184',-6.005
'0:09.188',-6.005
'0:09.192',-6.005
'0:09.196',-6.000
'0:09.200',-5.990
'0:09.204',-5.985
'0:09.208',-5.980
'0:09.212',-5.985
'0:09.216',-5.980
'0:09.220',-5.970
'0:09.224',-5.950
'0:09.228',-5.930
'0:09.232',-5.915
'0:09.236',-5.895
'0:09.240',-5.860
'0:09.244',-5.840
'0:09.248',-5.825
'0:09.252',-5.790
'0:09.256',-5.760
'0:09.260',-5.725
'0:09.264',-5.690
'0:09.268',-5.660
'0:09.272',-5.625
'0:09.276',-5.590
'0:09.280',-5.575
'0:09.284',-5.565
'0:09.288',-5.550
'0:09.292',-5.545
'0:09.296',-5.540
'0:09.300',-5.535
'0:09.304',-5.535
'0:09.308',-5.525
