'Elapsed time','CM5'
'0:04.652',-6.445
'0:04.656',-6.450
'0:04.660',-6.440
'0:04.664',-6.450
'0:04.668',-6.445
'0:04.672',-6.440
'0:04.676',-6.440
'0:04.680',-6.445
'0:04.684',-6.430
'0:04.688',-6.425
'0:04.692',-6.415
'0:04.696',-6.415
'0:04.700',-6.425
'0:04.704',-6.430
'0:04.708',-6.440
'0:04.712',-6.430
'0:04.716',-6.425
'0:04.720',-6.425
'0:04.724',-6.420
'0:04.728',-6.420
'0:04.732',-6.415
'0:04.736',-6.415
'0:04.740',-6.425
'0:04.744',-6.430
'0:04.748',-6.440
'0:04.752',-6.440
'0:04.756',-6.445
'0:04.760',-6.455
'0:04.764',-6.450
'0:04.768',-6.460
'0:04.772',-6.460
'0:04.776',-6.445
'0:04.780',-6.440
'0:04.784',-6.455
'0:04.788',-6.455
'0:04.792',-6.460
'0:04.796',-6.450
'0:04.800',-6.440
'0:04.804',-6.430
'0:04.808',-6.430
'0:04.812',-6.425
'0:04.816',-6.410
'0:04.820',-6.385
'0:04.824',-6.375
'0:04.828',-6.350
'0:04.832',-6.345
'0:04.836',-6.330
'0:04.840',-6.315
'0:04.844',-6.325
'0:04.848',-6.345
'0:04.852',-6.360
'0:04.856',-6.350
'0:04.860',-6.360
'0:04.864',-6.365
'0:04.868',-6.360
'0:04.872',-6.380
'0:04.876',-6.425
'0:04.880',-6.465
'0:04.884',-6.490
'0:04.888',-6.510
'0:04.892',-6.520
'0:04.896',-6.535
'0:04.900',-6.535
'0:04.904',-6.545
'0:04.908',-6.555
'0:04.912',-6.560
'0:04.916',-6.550
'0:04.920',-6.540
'0:04.924',-6.540
'0:04.928',-6.540
'0:04.932',-6.535
'0:04.936',-6.530
'0:04.940',-6.530
'0:04.944',-6.530
'0:04.948',-6.535
'0:04.952',-6.535
'0:04.956',-6.555
'0:04.960',-6.565
'0:04.964',-6.570
'0:04.968',-6.560
'0:04.972',-6.495
'0:04.976',-6.335
'0:04.980',-6.015
'0:04.984',-5.620
'0:04.988',-5.275
'0:04.992',-5.055
'0:04.996',-4.980
'0:05.000',-5.060
'0:05.004',-5.465
'0:05.008',-6.190
'0:05.012',-6.510
'0:05.016',-6.580
'0:05.020',-6.585
'0:05.024',-6.535
'0:05.028',-6.505
'0:05.032',-6.500
'0:05.036',-6.510
'0:05.040',-6.540
'0:05.044',-6.550
'0:05.048',-6.570
'0:05.052',-6.575
'0:05.056',-6.580
'0:05.060',-6.595
'0:05.064',-6.600
'0:05.068',-6.605
'0:05.072',-6.615
'0:05.076',-6.610
'0:05.080',-6.615
'0:05.084',-6.620
'0:05.088',-6.625
'0:05.092',-6.625
'0:05.096',-6.615
'0:05.100',-6.620
'0:05.104',-6.610
'0:05.108',-6.610
'0:05.112',-6.610
'0:05.116',-6.610
'0:05.120',-6.615
'0:05.124',-6.625
'0:05.128',-6.620
'0:05.132',-6.615
'0:05.136',-6.615
'0:05.140',-6.615
'0:05.144',-6.620
'0:05.148',-6.615
'0:05.152',-6.615
'0:05.156',-6.615
'0:05.160',-6.620
'0:05.164',-6.620
'0:05.168',-6.610
'0:05.172',-6.615
'0:05.176',-6.620
'0:05.180',-6.630
'0:05.184',-6.635
'0:05.188',-6.640
'0:05.192',-6.645
'0:05.196',-6.645
'0:05.200',-6.650
'0:05.204',-6.660
'0:05.208',-6.650
'0:05.212',-6.650
'0:05.216',-6.660
'0:05.220',-6.665
'0:05.224',-6.675
'0:05.228',-6.680
'0:05.232',-6.685
'0:05.236',-6.690
'0:05.240',-6.695
'0:05.244',-6.705
'0:05.248',-6.690
'0:05.252',-6.680
'0:05.256',-6.675
'0:05.260',-6.660
'0:05.264',-6.650
'0:05.268',-6.635
'0:05.272',-6.610
'0:05.276',-6.575
'0:05.280',-6.555
'0:05.284',-6.525
'0:05.288',-6.490
'0:05.292',-6.460
'0:05.296',-6.450
'0:05.300',-6.435
'0:05.304',-6.425
'0:05.308',-6.425
'0:05.312',-6.425
'0:05.316',-6.420
'0:05.320',-6.430
'0:05.324',-6.425
'0:05.328',-6.430
'0:05.332',-6.430
'0:05.336',-6.430
'0:05.340',-6.440
'0:05.344',-6.450
'0:05.348',-6.450
'0:05.352',-6.445
'0:05.356',-6.450
'0:05.360',-6.455
'0:05.364',-6.440
'0:05.368',-6.435
'0:05.372',-6.435
'0:05.376',-6.430
'0:05.380',-6.435
'0:05.384',-6.435
'0:05.388',-6.440
'0:05.392',-6.435
'0:05.396',-6.430
'0:05.400',-6.430
'0:05.404',-6.425
'0:05.408',-6.430
'0:05.412',-6.425
'0:05.416',-6.415
'0:05.420',-6.415
'0:05.424',-6.430
'0:05.428',-6.420
'0:05.432',-6.415
'0:05.436',-6.415
'0:05.440',-6.415
'0:05.444',-6.410
'0:05.448',-6.420
'0:05.452',-6.425
'0:05.456',-6.425
'0:05.460',-6.425
'0:05.464',-6.435
'0:05.468',-6.425
'0:05.472',-6.410
'0:05.476',-6.415
'0:05.480',-6.425
'0:05.484',-6.430
'0:05.488',-6.445
'0:05.492',-6.450
'0:05.496',-6.455
'0:05.500',-6.445
'0:05.504',-6.445
'0:05.508',-6.425
'0:05.512',-6.420
'0:05.516',-6.410
'0:05.520',-6.390
'0:05.524',-6.365
'0:05.528',-6.355
'0:05.532',-6.365
'0:05.536',-6.360
'0:05.540',-6.355
'0:05.544',-6.335
'0:05.548',-6.310
'0:05.552',-6.310
'0:05.556',-6.315
'0:05.560',-6.320
'0:05.564',-6.330
'0:05.568',-6.345
'0:05.572',-6.350
'0:05.576',-6.345
'0:05.580',-6.345
'0:05.584',-6.365
'0:05.588',-6.395
'0:05.592',-6.430
'0:05.596',-6.460
'0:05.600',-6.480
'0:05.604',-6.500
'0:05.608',-6.520
'0:05.612',-6.515
'0:05.616',-6.515
'0:05.620',-6.525
'0:05.624',-6.525
'0:05.628',-6.525
'0:05.632',-6.525
'0:05.636',-6.525
'0:05.640',-6.515
'0:05.644',-6.510
'0:05.648',-6.515
'0:05.652',-6.510
'0:05.656',-6.515
'0:05.660',-6.520
'0:05.664',-6.525
'0:05.668',-6.545
'0:05.672',-6.570
'0:05.676',-6.575
'0:05.680',-6.555
'0:05.684',-6.495
'0:05.688',-6.330
'0:05.692',-6.010
'0:05.696',-5.650
'0:05.700',-5.320
'0:05.704',-5.080
'0:05.708',-4.970
'0:05.712',-4.995
'0:05.716',-5.270
'0:05.720',-5.920
'0:05.724',-6.390
'0:05.728',-6.480
'0:05.732',-6.475
'0:05.736',-6.430
'0:05.740',-6.420
'0:05.744',-6.430
'0:05.748',-6.450
'0:05.752',-6.475
'0:05.756',-6.495
'0:05.760',-6.515
'0:05.764',-6.545
'0:05.768',-6.550
'0:05.772',-6.550
'0:05.776',-6.555
'0:05.780',-6.570
'0:05.784',-6.570
'0:05.788',-6.585
'0:05.792',-6.590
'0:05.796',-6.575
'0:05.800',-6.565
'0:05.804',-6.575
'0:05.808',-6.565
'0:05.812',-6.565
'0:05.816',-6.570
'0:05.820',-6.575
'0:05.824',-6.580
'0:05.828',-6.580
'0:05.832',-6.575
'0:05.836',-6.570
'0:05.840',-6.570
'0:05.844',-6.580
'0:05.848',-6.580
'0:05.852',-6.590
'0:05.856',-6.590
'0:05.860',-6.580
'0:05.864',-6.580
'0:05.868',-6.585
'0:05.872',-6.590
'0:05.876',-6.590
'0:05.880',-6.590
'0:05.884',-6.585
'0:05.888',-6.575
'0:05.892',-6.590
'0:05.896',-6.600
'0:05.900',-6.590
'0:05.904',-6.595
'0:05.908',-6.600
'0:05.912',-6.610
'0:05.916',-6.625
'0:05.920',-6.635
'0:05.924',-6.640
'0:05.928',-6.635
'0:05.932',-6.650
'0:05.936',-6.655
'0:05.940',-6.655
'0:05.944',-6.655
'0:05.948',-6.665
'0:05.952',-6.665
'0:05.956',-6.660
'0:05.960',-6.660
'0:05.964',-6.665
'0:05.968',-6.665
'0:05.972',-6.665
'0:05.976',-6.660
'0:05.980',-6.635
'0:05.984',-6.625
'0:05.988',-6.600
'0:05.992',-6.570
'0:05.996',-6.540
'0:06.000',-6.515
'0:06.004',-6.495
'0:06.008',-6.470
'0:06.012',-6.445
'0:06.016',-6.430
'0:06.020',-6.420
'0:06.024',-6.420
'0:06.028',-6.425
'0:06.032',-6.425
'0:06.036',-6.425
'0:06.040',-6.430
'0:06.044',-6.425
'0:06.048',-6.430
'0:06.052',-6.430
'0:06.056',-6.440
'0:06.060',-6.440
'0:06.064',-6.440
'0:06.068',-6.440
'0:06.072',-6.425
'0:06.076',-6.425
'0:06.080',-6.435
'0:06.084',-6.440
'0:06.088',-6.445
'0:06.092',-6.450
'0:06.096',-6.435
'0:06.100',-6.435
'0:06.104',-6.440
'0:06.108',-6.430
'0:06.112',-6.425
'0:06.116',-6.415
'0:06.120',-6.410
'0:06.124',-6.405
'0:06.128',-6.415
'0:06.132',-6.425
'0:06.136',-6.430
'0:06.140',-6.420
'0:06.144',-6.425
'0:06.148',-6.425
'0:06.152',-6.435
'0:06.156',-6.425
'0:06.160',-6.425
'0:06.164',-6.425
'0:06.168',-6.420
'0:06.172',-6.425
'0:06.176',-6.430
'0:06.180',-6.435
'0:06.184',-6.445
'0:06.188',-6.435
'0:06.192',-6.440
'0:06.196',-6.445
'0:06.200',-6.445
'0:06.204',-6.440
'0:06.208',-6.450
'0:06.212',-6.455
'0:06.216',-6.445
'0:06.220',-6.425
'0:06.224',-6.415
'0:06.228',-6.385
'0:06.232',-6.385
'0:06.236',-6.375
'0:06.240',-6.355
'0:06.244',-6.360
'0:06.248',-6.355
'0:06.252',-6.335
'0:06.256',-6.320
'0:06.260',-6.300
'0:06.264',-6.305
'0:06.268',-6.320
'0:06.272',-6.320
'0:06.276',-6.340
'0:06.280',-6.355
'0:06.284',-6.350
'0:06.288',-6.365
'0:06.292',-6.375
'0:06.296',-6.415
'0:06.300',-6.450
'0:06.304',-6.480
'0:06.308',-6.490
'0:06.312',-6.510
'0:06.316',-6.515
'0:06.320',-6.525
'0:06.324',-6.525
'0:06.328',-6.530
'0:06.332',-6.520
'0:06.336',-6.525
'0:06.340',-6.525
'0:06.344',-6.525
'0:06.348',-6.525
'0:06.352',-6.530
'0:06.356',-6.535
'0:06.360',-6.530
'0:06.364',-6.515
'0:06.368',-6.520
'0:06.372',-6.510
'0:06.376',-6.525
'0:06.380',-6.550
'0:06.384',-6.560
'0:06.388',-6.550
'0:06.392',-6.510
'0:06.396',-6.385
'0:06.400',-6.115
'0:06.404',-5.770
'0:06.408',-5.425
'0:06.412',-5.160
'0:06.416',-5.025
'0:06.420',-5.045
'0:06.424',-5.320
'0:06.428',-5.980
'0:06.432',-6.410
'0:06.436',-6.500
'0:06.440',-6.495
'0:06.444',-6.430
'0:06.448',-6.425
'0:06.452',-6.425
'0:06.456',-6.450
'0:06.460',-6.480
'0:06.464',-6.505
'0:06.468',-6.520
'0:06.472',-6.535
'0:06.476',-6.545
'0:06.480',-6.555
'0:06.484',-6.565
'0:06.488',-6.570
'0:06.492',-6.560
'0:06.496',-6.555
'0:06.500',-6.560
'0:06.504',-6.555
'0:06.508',-6.565
'0:06.512',-6.565
'0:06.516',-6.560
'0:06.520',-6.570
'0:06.524',-6.580
'0:06.528',-6.570
'0:06.532',-6.570
'0:06.536',-6.570
'0:06.540',-6.550
'0:06.544',-6.550
'0:06.548',-6.555
'0:06.552',-6.550
'0:06.556',-6.550
'0:06.560',-6.555
'0:06.564',-6.560
'0:06.568',-6.545
'0:06.572',-6.545
'0:06.576',-6.550
'0:06.580',-6.555
'0:06.584',-6.565
'0:06.588',-6.565
'0:06.592',-6.555
'0:06.596',-6.550
'0:06.600',-6.555
'0:06.604',-6.570
'0:06.608',-6.565
'0:06.612',-6.565
'0:06.616',-6.580
'0:06.620',-6.585
'0:06.624',-6.600
'0:06.628',-6.590
'0:06.632',-6.595
'0:06.636',-6.595
'0:06.640',-6.605
'0:06.644',-6.615
'0:06.648',-6.615
'0:06.652',-6.620
'0:06.656',-6.630
'0:06.660',-6.630
'0:06.664',-6.630
'0:06.668',-6.625
'0:06.672',-6.625
'0:06.676',-6.635
'0:06.680',-6.640
'0:06.684',-6.635
'0:06.688',-6.615
'0:06.692',-6.590
'0:06.696',-6.570
'0:06.700',-6.540
'0:06.704',-6.510
'0:06.708',-6.485
'0:06.712',-6.455
'0:06.716',-6.450
'0:06.720',-6.445
'0:06.724',-6.435
'0:06.728',-6.425
'0:06.732',-6.425
'0:06.736',-6.420
'0:06.740',-6.420
'0:06.744',-6.420
'0:06.748',-6.435
'0:06.752',-6.430
'0:06.756',-6.430
'0:06.760',-6.435
'0:06.764',-6.440
'0:06.768',-6.440
'0:06.772',-6.430
'0:06.776',-6.420
'0:06.780',-6.430
'0:06.784',-6.450
'0:06.788',-6.445
'0:06.792',-6.430
'0:06.796',-6.425
'0:06.800',-6.440
'0:06.804',-6.425
'0:06.808',-6.425
'0:06.812',-6.430
'0:06.816',-6.415
'0:06.820',-6.415
'0:06.824',-6.435
'0:06.828',-6.425
'0:06.832',-6.420
'0:06.836',-6.430
'0:06.840',-6.425
'0:06.844',-6.425
'0:06.848',-6.425
'0:06.852',-6.420
'0:06.856',-6.410
'0:06.860',-6.415
'0:06.864',-6.420
'0:06.868',-6.420
'0:06.872',-6.425
'0:06.876',-6.445
'0:06.880',-6.440
'0:06.884',-6.420
'0:06.888',-6.425
'0:06.892',-6.420
'0:06.896',-6.420
'0:06.900',-6.420
'0:06.904',-6.430
'0:06.908',-6.425
'0:06.912',-6.425
'0:06.916',-6.425
'0:06.920',-6.430
'0:06.924',-6.430
'0:06.928',-6.425
'0:06.932',-6.415
'0:06.936',-6.410
'0:06.940',-6.400
'0:06.944',-6.390
'0:06.948',-6.365
'0:06.952',-6.355
'0:06.956',-6.355
'0:06.960',-6.340
'0:06.964',-6.330
'0:06.968',-6.310
'0:06.972',-6.280
'0:06.976',-6.265
'0:06.980',-6.270
'0:06.984',-6.290
'0:06.988',-6.310
'0:06.992',-6.330
'0:06.996',-6.330
'0:07.000',-6.320
'0:07.004',-6.330
'0:07.008',-6.370
'0:07.012',-6.400
'0:07.016',-6.425
'0:07.020',-6.455
'0:07.024',-6.465
'0:07.028',-6.475
'0:07.032',-6.485
'0:07.036',-6.485
'0:07.040',-6.495
'0:07.044',-6.490
'0:07.048',-6.505
'0:07.052',-6.495
'0:07.056',-6.495
'0:07.060',-6.500
'0:07.064',-6.490
'0:07.068',-6.495
'0:07.072',-6.495
'0:07.076',-6.490
'0:07.080',-6.490
'0:07.084',-6.495
'0:07.088',-6.510
'0:07.092',-6.530
'0:07.096',-6.555
'0:07.100',-6.550
'0:07.104',-6.515
'0:07.108',-6.440
'0:07.112',-6.255
'0:07.116',-5.930
'0:07.120',-5.580
'0:07.124',-5.285
'0:07.128',-5.100
'0:07.132',-5.055
'0:07.136',-5.250
'0:07.140',-5.835
'0:07.144',-6.335
'0:07.148',-6.445
'0:07.152',-6.460
'0:07.156',-6.420
'0:07.160',-6.385
'0:07.164',-6.400
'0:07.168',-6.420
'0:07.172',-6.445
'0:07.176',-6.470
'0:07.180',-6.485
'0:07.184',-6.505
'0:07.188',-6.515
'0:07.192',-6.525
'0:07.196',-6.530
'0:07.200',-6.540
'0:07.204',-6.550
'0:07.208',-6.545
'0:07.212',-6.545
'0:07.216',-6.550
'0:07.220',-6.545
'0:07.224',-6.540
'0:07.228',-6.545
'0:07.232',-6.555
'0:07.236',-6.545
'0:07.240',-6.545
'0:07.244',-6.540
'0:07.248',-6.535
'0:07.252',-6.535
'0:07.256',-6.550
'0:07.260',-6.540
'0:07.264',-6.545
'0:07.268',-6.540
'0:07.272',-6.540
'0:07.276',-6.540
'0:07.280',-6.545
'0:07.284',-6.545
'0:07.288',-6.525
'0:07.292',-6.530
'0:07.296',-6.535
'0:07.300',-6.535
'0:07.304',-6.535
'0:07.308',-6.555
'0:07.312',-6.560
'0:07.316',-6.560
'0:07.320',-6.560
'0:07.324',-6.560
'0:07.328',-6.550
'0:07.332',-6.555
'0:07.336',-6.560
'0:07.340',-6.565
'0:07.344',-6.575
'0:07.348',-6.580
'0:07.352',-6.585
'0:07.356',-6.600
'0:07.360',-6.615
'0:07.364',-6.600
'0:07.368',-6.600
'0:07.372',-6.600
'0:07.376',-6.600
'0:07.380',-6.605
'0:07.384',-6.595
'0:07.388',-6.605
'0:07.392',-6.600
'0:07.396',-6.590
'0:07.400',-6.555
'0:07.404',-6.520
'0:07.408',-6.500
'0:07.412',-6.485
'0:07.416',-6.460
'0:07.420',-6.440
'0:07.424',-6.425
'0:07.428',-6.410
'0:07.432',-6.395
'0:07.436',-6.390
'0:07.440',-6.390
'0:07.444',-6.380
'0:07.448',-6.380
'0:07.452',-6.390
'0:07.456',-6.380
'0:07.460',-6.395
'0:07.464',-6.410
'0:07.468',-6.410
'0:07.472',-6.415
'0:07.476',-6.420
'0:07.480',-6.425
'0:07.484',-6.420
'0:07.488',-6.425
'0:07.492',-6.420
'0:07.496',-6.415
'0:07.500',-6.420
'0:07.504',-6.420
'0:07.508',-6.420
'0:07.512',-6.415
'0:07.516',-6.425
'0:07.520',-6.425
'0:07.524',-6.425
'0:07.528',-6.425
'0:07.532',-6.430
'0:07.536',-6.425
'0:07.540',-6.425
'0:07.544',-6.430
'0:07.548',-6.425
'0:07.552',-6.430
'0:07.556',-6.430
'0:07.560',-6.440
'0:07.564',-6.440
'0:07.568',-6.440
'0:07.572',-6.440
'0:07.576',-6.440
'0:07.580',-6.430
'0:07.584',-6.430
'0:07.588',-6.410
'0:07.592',-6.365
'0:07.596',-6.360
'0:07.600',-6.385
'0:07.604',-6.375
'0:07.608',-6.345
'0:07.612',-6.420
'0:07.616',-6.665
'0:07.620',-6.850
'0:07.624',-7.005
'0:07.628',-7.150
'0:07.632',-7.255
'0:07.636',-7.330
'0:07.640',-7.365
'0:07.644',-7.355
'0:07.648',-7.290
'0:07.652',-7.245
'0:07.656',-7.260
'0:07.660',-7.310
'0:07.664',-7.310
'0:07.668',-7.255
'0:07.672',-7.155
'0:07.676',-7.055
'0:07.680',-6.950
'0:07.684',-6.875
'0:07.688',-6.825
'0:07.692',-6.755
'0:07.696',-6.700
'0:07.700',-6.645
'0:07.704',-6.555
'0:07.708',-6.450
'0:07.712',-6.350
'0:07.716',-6.270
'0:07.720',-6.240
'0:07.724',-6.245
'0:07.728',-6.280
'0:07.732',-6.270
'0:07.736',-6.255
'0:07.740',-6.255
'0:07.744',-6.255
'0:07.748',-6.245
'0:07.752',-6.240
'0:07.756',-6.220
'0:07.760',-6.215
'0:07.764',-6.205
'0:07.768',-6.195
'0:07.772',-6.180
'0:07.776',-6.175
'0:07.780',-6.165
'0:07.784',-6.140
'0:07.788',-6.130
'0:07.792',-6.120
'0:07.796',-6.095
'0:07.800',-6.075
'0:07.804',-6.055
'0:07.808',-6.025
'0:07.812',-5.995
'0:07.816',-5.980
'0:07.820',-5.960
'0:07.824',-5.930
'0:07.828',-5.905
'0:07.832',-5.875
'0:07.836',-5.845
'0:07.840',-5.820
'0:07.844',-5.790
'0:07.848',-5.755
'0:07.852',-5.720
'0:07.856',-5.695
'0:07.860',-5.660
'0:07.864',-5.620
'0:07.868',-5.600
'0:07.872',-5.585
'0:07.876',-5.560
'0:07.880',-5.550
'0:07.884',-5.540
'0:07.888',-5.535
'0:07.892',-5.535
'0:07.896',-5.545
'0:07.900',-5.555
'0:07.904',-5.555
'0:07.908',-5.560
'0:07.912',-5.585
'0:07.916',-5.615
'0:07.920',-5.655
'0:07.924',-5.705
'0:07.928',-5.740
'0:07.932',-5.785
'0:07.936',-5.850
'0:07.940',-5.905
'0:07.944',-5.960
'0:07.948',-6.025
'0:07.952',-6.080
'0:07.956',-6.130
'0:07.960',-6.175
'0:07.964',-6.225
'0:07.968',-6.255
'0:07.972',-6.300
'0:07.976',-6.345
'0:07.980',-6.380
'0:07.984',-6.410
'0:07.988',-6.445
'0:07.992',-6.470
'0:07.996',-6.495
'0:08.000',-6.515
'0:08.004',-6.525
'0:08.008',-6.535
'0:08.012',-6.560
'0:08.016',-6.575
'0:08.020',-6.570
'0:08.024',-6.580
'0:08.028',-6.565
'0:08.032',-6.555
'0:08.036',-6.565
'0:08.040',-6.585
'0:08.044',-6.595
'0:08.048',-6.600
'0:08.052',-6.600
'0:08.056',-6.605
'0:08.060',-6.615
'0:08.064',-6.605
'0:08.068',-6.610
'0:08.072',-6.600
'0:08.076',-6.600
'0:08.080',-6.600
'0:08.084',-6.590
'0:08.088',-6.595
'0:08.092',-6.605
'0:08.096',-6.600
'0:08.100',-6.610
'0:08.104',-6.620
'0:08.108',-6.635
'0:08.112',-6.615
'0:08.116',-6.605
'0:08.120',-6.620
'0:08.124',-6.615
'0:08.128',-6.605
'0:08.132',-6.620
'0:08.136',-6.620
'0:08.140',-6.620
'0:08.144',-6.625
'0:08.148',-6.625
'0:08.152',-6.620
'0:08.156',-6.625
'0:08.160',-6.635
'0:08.164',-6.620
'0:08.168',-6.620
'0:08.172',-6.620
'0:08.176',-6.630
'0:08.180',-6.620
'0:08.184',-6.615
'0:08.188',-6.600
'0:08.192',-6.605
'0:08.196',-6.630
'0:08.200',-6.645
'0:08.204',-6.635
'0:08.208',-6.635
'0:08.212',-6.630
'0:08.216',-6.620
'0:08.220',-6.630
'0:08.224',-6.635
'0:08.228',-6.620
'0:08.232',-6.595
'0:08.236',-6.605
'0:08.240',-6.620
'0:08.244',-6.620
'0:08.248',-6.610
'0:08.252',-6.605
'0:08.256',-6.620
'0:08.260',-6.625
'0:08.264',-6.630
'0:08.268',-6.605
'0:08.272',-6.605
'0:08.276',-6.610
'0:08.280',-6.600
'0:08.284',-6.600
'0:08.288',-6.600
'0:08.292',-6.595
'0:08.296',-6.585
'0:08.300',-6.590
'0:08.304',-6.595
'0:08.308',-6.595
'0:08.312',-6.600
'0:08.316',-6.605
'0:08.320',-6.590
'0:08.324',-6.600
'0:08.328',-6.595
'0:08.332',-6.585
'0:08.336',-6.585
'0:08.340',-6.580
'0:08.344',-6.560
'0:08.348',-6.555
'0:08.352',-6.570
'0:08.356',-6.575
'0:08.360',-6.575
'0:08.364',-6.575
'0:08.368',-6.575
'0:08.372',-6.575
'0:08.376',-6.550
'0:08.380',-6.530
'0:08.384',-6.500
'0:08.388',-6.490
'0:08.392',-6.475
'0:08.396',-6.455
'0:08.400',-6.450
'0:08.404',-6.440
'0:08.408',-6.425
'0:08.412',-6.410
'0:08.416',-6.410
'0:08.420',-6.425
'0:08.424',-6.430
'0:08.428',-6.425
'0:08.432',-6.445
'0:08.436',-6.430
'0:08.440',-6.430
'0:08.444',-6.445
'0:08.448',-6.480
'0:08.452',-6.500
'0:08.456',-6.520
'0:08.460',-6.540
'0:08.464',-6.550
'0:08.468',-6.570
'0:08.472',-6.580
'0:08.476',-6.565
'0:08.480',-6.570
'0:08.484',-6.565
'0:08.488',-6.565
'0:08.492',-6.570
'0:08.496',-6.575
'0:08.500',-6.570
'0:08.504',-6.565
'0:08.508',-6.565
'0:08.512',-6.570
'0:08.516',-6.565
'0:08.520',-6.570
'0:08.524',-6.590
'0:08.528',-6.605
'0:08.532',-6.605
'0:08.536',-6.600
'0:08.540',-6.540
'0:08.544',-6.425
'0:08.548',-6.175
'0:08.552',-5.800
'0:08.556',-5.415
'0:08.560',-5.150
'0:08.564',-5.020
'0:08.568',-5.010
'0:08.572',-5.245
'0:08.576',-5.890
'0:08.580',-6.425
'0:08.584',-6.555
'0:08.588',-6.605
'0:08.592',-6.585
'0:08.596',-6.530
'0:08.600',-6.505
'0:08.604',-6.515
'0:08.608',-6.540
'0:08.612',-6.560
'0:08.616',-6.580
'0:08.620',-6.600
'0:08.624',-6.610
'0:08.628',-6.625
'0:08.632',-6.625
'0:08.636',-6.635
'0:08.640',-6.645
'0:08.644',-6.660
'0:08.648',-6.650
'0:08.652',-6.645
'0:08.656',-6.645
'0:08.660',-6.630
'0:08.664',-6.625
'0:08.668',-6.615
'0:08.672',-6.615
'0:08.676',-6.625
'0:08.680',-6.635
'0:08.684',-6.635
'0:08.688',-6.645
'0:08.692',-6.635
'0:08.696',-6.640
'0:08.700',-6.635
'0:08.704',-6.630
'0:08.708',-6.630
'0:08.712',-6.615
'0:08.716',-6.620
'0:08.720',-6.620
'0:08.724',-6.615
'0:08.728',-6.610
'0:08.732',-6.620
'0:08.736',-6.630
'0:08.740',-6.635
'0:08.744',-6.640
'0:08.748',-6.650
'0:08.752',-6.640
'0:08.756',-6.630
'0:08.760',-6.630
'0:08.764',-6.630
'0:08.768',-6.635
'0:08.772',-6.630
'0:08.776',-6.625
'0:08.780',-6.635
'0:08.784',-6.640
'0:08.788',-6.650
'0:08.792',-6.650
'0:08.796',-6.660
'0:08.800',-6.665
'0:08.804',-6.660
'0:08.808',-6.650
'0:08.812',-6.655
'0:08.816',-6.650
'0:08.820',-6.645
'0:08.824',-6.635
'0:08.828',-6.625
'0:08.832',-6.615
'0:08.836',-6.600
'0:08.840',-6.590
'0:08.844',-6.570
'0:08.848',-6.545
'0:08.852',-6.525
'0:08.856',-6.495
'0:08.860',-6.460
'0:08.864',-6.430
'0:08.868',-6.405
'0:08.872',-6.380
'0:08.876',-6.365
'0:08.880',-6.350
'0:08.884',-6.350
'0:08.888',-6.350
'0:08.892',-6.340
'0:08.896',-6.345
'0:08.900',-6.360
'0:08.904',-6.370
'0:08.908',-6.385
'0:08.912',-6.380
'0:08.916',-6.370
'0:08.920',-6.365
'0:08.924',-6.370
'0:08.928',-6.380
'0:08.932',-6.375
'0:08.936',-6.380
'0:08.940',-6.380
'0:08.944',-6.385
'0:08.948',-6.385
'0:08.952',-6.400
'0:08.956',-6.405
'0:08.960',-6.410
'0:08.964',-6.410
'0:08.968',-6.415
'0:08.972',-6.415
'0:08.976',-6.400
'0:08.980',-6.400
'0:08.984',-6.415
'0:08.988',-6.410
'0:08.992',-6.415
'0:08.996',-6.420
'0:09.000',-6.420
'0:09.004',-6.425
'0:09.008',-6.430
'0:09.012',-6.415
'0:09.016',-6.415
'0:09.020',-6.430
'0:09.024',-6.430
'0:09.028',-6.425
'0:09.032',-6.420
'0:09.036',-6.425
'0:09.040',-6.425
'0:09.044',-6.435
'0:09.048',-6.440
'0:09.052',-6.440
'0:09.056',-6.445
'0:09.060',-6.455
'0:09.064',-6.455
'0:09.068',-6.455
'0:09.072',-6.455
'0:09.076',-6.455
'0:09.080',-6.460
'0:09.084',-6.455
'0:09.088',-6.455
'0:09.092',-6.425
'0:09.096',-6.415
'0:09.100',-6.410
'0:09.104',-6.395
'0:09.108',-6.385
'0:09.112',-6.390
'0:09.116',-6.380
'0:09.120',-6.365
'0:09.124',-6.335
'0:09.128',-6.320
'0:09.132',-6.305
'0:09.136',-6.310
'0:09.140',-6.330
'0:09.144',-6.335
'0:09.148',-6.345
'0:09.152',-6.350
'0:09.156',-6.360
'0:09.160',-6.375
'0:09.164',-6.415
'0:09.168',-6.445
'0:09.172',-6.460
'0:09.176',-6.480
'0:09.180',-6.500
'0:09.184',-6.520
'0:09.188',-6.540
'0:09.192',-6.555
'0:09.196',-6.545
'0:09.200',-6.555
'0:09.204',-6.560
'0:09.208',-6.555
'0:09.212',-6.560
'0:09.216',-6.565
'0:09.220',-6.575
'0:09.224',-6.580
'0:09.228',-6.570
'0:09.232',-6.550
'0:09.236',-6.540
'0:09.240',-6.545
'0:09.244',-6.560
'0:09.248',-6.585
'0:09.252',-6.605
'0:09.256',-6.610
'0:09.260',-6.590
'0:09.264',-6.540
'0:09.268',-6.380
'0:09.272',-6.080
'0:09.276',-5.725
'0:09.280',-5.395
'0:09.284',-5.160
'0:09.288',-5.045
'0:09.292',-5.075
'0:09.296',-5.430
'0:09.300',-6.090
'0:09.304',-6.485
'0:09.308',-6.560
