'Elapsed time','ECG1'
'0:04.868',-0.080
'0:04.872',-0.070
'0:04.876',-0.055
'0:04.880',-0.025
'0:04.884',-0.005
'0:04.888',-0.030
'0:04.892',-0.045
'0:04.896',-0.020
'0:04.900',0.005
'0:04.904',0.020
'0:04.908',0.005
'0:04.912',-0.055
'0:04.916',-0.065
'0:04.920',-0.010
'0:04.924',0.020
'0:04.928',0.015
'0:04.932',0.030
'0:04.936',0.065
'0:04.940',0.085
'0:04.944',0.100
'0:04.948',0.120
'0:04.952',0.135
'0:04.956',0.110
'0:04.960',0.065
'0:04.964',0.055
'0:04.968',0.065
'0:04.972',0.040
'0:04.976',0.000
'0:04.980',-0.005
'0:04.984',0.005
'0:04.988',-0.030
'0:04.992',-0.075
'0:04.996',-0.045
'0:05.000',-0.080
'0:05.004',-0.045
'0:05.008',-0.090
'0:05.012',-0.095
'0:05.016',-0.100
'0:05.020',-0.095
'0:05.024',-0.085
'0:05.028',-0.050
'0:05.032',-0.020
'0:05.036',-0.020
'0:05.040',-0.020
'0:05.044',-0.035
'0:05.048',-0.050
'0:05.052',-0.050
'0:05.056',-0.050
'0:05.060',-0.050
'0:05.064',-0.045
'0:05.068',-0.030
'0:05.072',-0.025
'0:05.076',-0.040
'0:05.080',-0.055
'0:05.084',-0.080
'0:05.088',-0.090
'0:05.092',-0.090
'0:05.096',-0.100
'0:05.100',-0.130
'0:05.104',-0.125
'0:05.108',-0.095
'0:05.112',-0.080
'0:05.116',-0.080
'0:05.120',-0.080
'0:05.124',-0.085
'0:05.128',-0.090
'0:05.132',-0.090
'0:05.136',-0.090
'0:05.140',-0.095
'0:05.144',-0.100
'0:05.148',-0.105
'0:05.152',-0.075
'0:05.156',-0.035
'0:05.160',-0.025
'0:05.164',-0.015
'0:05.168',-0.040
'0:05.172',-0.070
'0:05.176',0.060
'0:05.180',0.205
'0:05.184',0.530
'0:05.188',0.855
'0:05.192',1.180
'0:05.196',1.505
'0:05.200',1.830
'0:05.204',2.015
'0:05.208',1.690
'0:05.212',1.360
'0:05.216',1.035
'0:05.220',0.705
'0:05.224',0.375
'0:05.228',0.050
'0:05.232',-0.280
'0:05.236',-0.605
'0:05.240',-0.935
'0:05.244',-1.170
'0:05.248',-1.300
'0:05.252',-1.275
'0:05.256',-1.080
'0:05.260',-0.970
'0:05.264',-0.930
'0:05.268',-0.875
'0:05.272',-0.815
'0:05.276',-0.730
'0:05.280',-0.635
'0:05.284',-0.555
'0:05.288',-0.490
'0:05.292',-0.405
'0:05.296',-0.315
'0:05.300',-0.280
'0:05.304',-0.265
'0:05.308',-0.240
'0:05.312',-0.215
'0:05.316',-0.210
'0:05.320',-0.205
'0:05.324',-0.185
'0:05.328',-0.165
'0:05.332',-0.160
'0:05.336',-0.160
'0:05.340',-0.180
'0:05.344',-0.200
'0:05.348',-0.185
'0:05.352',-0.170
'0:05.356',-0.165
'0:05.360',-0.160
'0:05.364',-0.160
'0:05.368',-0.160
'0:05.372',-0.145
'0:05.376',-0.130
'0:05.380',-0.135
'0:05.384',-0.140
'0:05.388',-0.135
'0:05.392',-0.115
'0:05.396',-0.055
'0:05.400',-0.020
'0:05.404',-0.020
'0:05.408',-0.020
'0:05.412',-0.010
'0:05.416',0.015
'0:05.420',0.060
'0:05.424',0.090
'0:05.428',0.110
'0:05.432',0.125
'0:05.436',0.140
'0:05.440',0.180
'0:05.444',0.230
'0:05.448',0.290
'0:05.452',0.360
'0:05.456',0.395
'0:05.460',0.420
'0:05.464',0.475
'0:05.468',0.535
'0:05.472',0.580
'0:05.476',0.620
'0:05.480',0.665
'0:05.484',0.715
'0:05.488',0.760
'0:05.492',0.805
'0:05.496',0.815
'0:05.500',0.810
'0:05.504',0.780
'0:05.508',0.730
'0:05.512',0.710
'0:05.516',0.685
'0:05.520',0.620
'0:05.524',0.555
'0:05.528',0.485
'0:05.532',0.425
'0:05.536',0.380
'0:05.540',0.335
'0:05.544',0.300
'0:05.548',0.255
'0:05.552',0.185
'0:05.556',0.140
'0:05.560',0.130
'0:05.564',0.120
'0:05.568',0.115
'0:05.572',0.095
'0:05.576',0.055
'0:05.580',0.025
'0:05.584',0.010
'0:05.588',0.000
'0:05.592',0.000
'0:05.596',-0.010
'0:05.600',-0.040
'0:05.604',-0.045
'0:05.608',-0.030
'0:05.612',-0.015
'0:05.616',-0.005
'0:05.620',0.000
'0:05.624',0.005
'0:05.628',0.025
'0:05.632',0.050
'0:05.636',0.070
'0:05.640',0.085
'0:05.644',0.090
'0:05.648',0.090
'0:05.652',0.080
'0:05.656',0.065
'0:05.660',0.060
'0:05.664',0.055
'0:05.668',0.020
'0:05.672',-0.010
'0:05.676',-0.015
'0:05.680',-0.020
'0:05.684',-0.020
'0:05.688',-0.020
'0:05.692',-0.060
'0:05.696',-0.090
'0:05.700',-0.060
'0:05.704',-0.040
'0:05.708',-0.025
'0:05.712',-0.010
'0:05.716',-0.015
'0:05.720',-0.010
'0:05.724',0.025
'0:05.728',0.050
'0:05.732',0.060
'0:05.736',0.065
'0:05.740',0.045
'0:05.744',0.030
'0:05.748',0.020
'0:05.752',0.010
'0:05.756',0.010
'0:05.760',0.000
'0:05.764',-0.020
'0:05.768',-0.040
'0:05.772',-0.060
'0:05.776',-0.065
'0:05.780',-0.055
'0:05.784',-0.055
'0:05.788',-0.065
'0:05.792',-0.065
'0:05.796',-0.055
'0:05.800',-0.050
'0:05.804',-0.055
'0:05.808',-0.065
'0:05.812',-0.075
'0:05.816',-0.060
'0:05.820',-0.035
'0:05.824',-0.030
'0:05.828',-0.030
'0:05.832',-0.040
'0:05.836',-0.060
'0:05.840',-0.045
'0:05.844',-0.030
'0:05.848',-0.020
'0:05.852',-0.010
'0:05.856',-0.020
'0:05.860',-0.030
'0:05.864',-0.030
'0:05.868',-0.015
'0:05.872',0.065
'0:05.876',0.205
'0:05.880',0.520
'0:05.884',0.835
'0:05.888',1.160
'0:05.892',1.485
'0:05.896',1.810
'0:05.900',1.885
'0:05.904',1.555
'0:05.908',1.230
'0:05.912',0.900
'0:05.916',0.575
'0:05.920',0.245
'0:05.924',-0.080
'0:05.928',-0.410
'0:05.932',-0.735
'0:05.936',-1.065
'0:05.940',-1.205
'0:05.944',-1.235
'0:05.948',-1.135
'0:05.952',-0.960
'0:05.956',-0.900
'0:05.960',-0.885
'0:05.964',-0.810
'0:05.968',-0.710
'0:05.972',-0.620
'0:05.976',-0.535
'0:05.980',-0.450
'0:05.984',-0.360
'0:05.988',-0.280
'0:05.992',-0.195
'0:05.996',-0.180
'0:06.000',-0.190
'0:06.004',-0.115
'0:06.008',-0.070
'0:06.012',-0.065
'0:06.016',-0.060
'0:06.020',-0.070
'0:06.024',-0.080
'0:06.028',-0.080
'0:06.032',-0.080
'0:06.036',-0.050
'0:06.040',-0.035
'0:06.044',-0.065
'0:06.048',-0.090
'0:06.052',-0.090
'0:06.056',-0.085
'0:06.060',-0.065
'0:06.064',-0.050
'0:06.068',-0.040
'0:06.072',-0.025
'0:06.076',-0.010
'0:06.080',0.000
'0:06.084',0.015
'0:06.088',0.020
'0:06.092',0.020
'0:06.096',0.020
'0:06.100',0.025
'0:06.104',0.045
'0:06.108',0.070
'0:06.112',0.085
'0:06.116',0.095
'0:06.120',0.110
'0:06.124',0.130
'0:06.128',0.185
'0:06.132',0.255
'0:06.136',0.290
'0:06.140',0.325
'0:06.144',0.365
'0:06.148',0.410
'0:06.152',0.475
'0:06.156',0.545
'0:06.160',0.595
'0:06.164',0.645
'0:06.168',0.665
'0:06.172',0.680
'0:06.176',0.710
'0:06.180',0.740
'0:06.184',0.760
'0:06.188',0.780
'0:06.192',0.755
'0:06.196',0.730
'0:06.200',0.710
'0:06.204',0.680
'0:06.208',0.630
'0:06.212',0.575
'0:06.216',0.510
'0:06.220',0.450
'0:06.224',0.400
'0:06.228',0.360
'0:06.232',0.325
'0:06.236',0.285
'0:06.240',0.245
'0:06.244',0.215
'0:06.248',0.195
'0:06.252',0.165
'0:06.256',0.135
'0:06.260',0.105
'0:06.264',0.065
'0:06.268',0.050
'0:06.272',0.055
'0:06.276',0.045
'0:06.280',0.010
'0:06.284',0.015
'0:06.288',0.040
'0:06.292',0.080
'0:06.296',0.120
'0:06.300',0.115
'0:06.304',0.095
'0:06.308',0.110
'0:06.312',0.135
'0:06.316',0.175
'0:06.320',0.215
'0:06.324',0.195
'0:06.328',0.165
'0:06.332',0.140
'0:06.336',0.110
'0:06.340',0.100
'0:06.344',0.090
'0:06.348',0.090
'0:06.352',0.085
'0:06.356',0.030
'0:06.360',-0.020
'0:06.364',-0.010
'0:06.368',0.000
'0:06.372',-0.020
'0:06.376',-0.040
'0:06.380',-0.055
'0:06.384',-0.065
'0:06.388',-0.040
'0:06.392',-0.020
'0:06.396',-0.015
'0:06.400',0.000
'0:06.404',0.025
'0:06.408',0.040
'0:06.412',0.040
'0:06.416',0.040
'0:06.420',0.025
'0:06.424',0.005
'0:06.428',-0.025
'0:06.432',-0.040
'0:06.436',-0.035
'0:06.440',-0.045
'0:06.444',-0.075
'0:06.448',-0.090
'0:06.452',-0.095
'0:06.456',-0.085
'0:06.460',-0.060
'0:06.464',-0.055
'0:06.468',-0.065
'0:06.472',-0.080
'0:06.476',-0.095
'0:06.480',-0.090
'0:06.484',-0.075
'0:06.488',-0.070
'0:06.492',-0.075
'0:06.496',-0.080
'0:06.500',-0.080
'0:06.504',-0.080
'0:06.508',-0.070
'0:06.512',-0.080
'0:06.516',-0.090
'0:06.520',-0.100
'0:06.524',-0.110
'0:06.528',-0.095
'0:06.532',-0.080
'0:06.536',-0.080
'0:06.540',-0.080
'0:06.544',-0.075
'0:06.548',-0.065
'0:06.552',-0.035
'0:06.556',0.075
'0:06.560',0.350
'0:06.564',0.640
'0:06.568',0.965
'0:06.572',1.290
'0:06.576',1.615
'0:06.580',1.790
'0:06.584',1.775
'0:06.588',1.605
'0:06.592',1.275
'0:06.596',0.950
'0:06.600',0.620
'0:06.604',0.295
'0:06.608',-0.035
'0:06.612',-0.365
'0:06.616',-0.690
'0:06.620',-1.005
'0:06.624',-1.320
'0:06.628',-1.285
'0:06.632',-1.135
'0:06.636',-1.055
'0:06.640',-0.990
'0:06.644',-0.920
'0:06.648',-0.850
'0:06.652',-0.740
'0:06.656',-0.630
'0:06.660',-0.560
'0:06.664',-0.495
'0:06.668',-0.420
'0:06.672',-0.350
'0:06.676',-0.290
'0:06.680',-0.230
'0:06.684',-0.220
'0:06.688',-0.210
'0:06.692',-0.195
'0:06.696',-0.180
'0:06.700',-0.170
'0:06.704',-0.160
'0:06.708',-0.155
'0:06.712',-0.150
'0:06.716',-0.150
'0:06.720',-0.150
'0:06.724',-0.140
'0:06.728',-0.130
'0:06.732',-0.135
'0:06.736',-0.135
'0:06.740',-0.115
'0:06.744',-0.100
'0:06.748',-0.095
'0:06.752',-0.085
'0:06.756',-0.075
'0:06.760',-0.070
'0:06.764',-0.070
'0:06.768',-0.070
'0:06.772',-0.065
'0:06.776',-0.060
'0:06.780',-0.065
'0:06.784',-0.045
'0:06.788',-0.005
'0:06.792',0.040
'0:06.796',0.085
'0:06.800',0.100
'0:06.804',0.095
'0:06.808',0.120
'0:06.812',0.160
'0:06.816',0.235
'0:06.820',0.310
'0:06.824',0.355
'0:06.828',0.395
'0:06.832',0.445
'0:06.836',0.500
'0:06.840',0.560
'0:06.844',0.620
'0:06.848',0.635
'0:06.852',0.655
'0:06.856',0.705
'0:06.860',0.750
'0:06.864',0.760
'0:06.868',0.770
'0:06.872',0.765
'0:06.876',0.760
'0:06.880',0.745
'0:06.884',0.715
'0:06.888',0.660
'0:06.892',0.600
'0:06.896',0.540
'0:06.900',0.485
'0:06.904',0.445
'0:06.908',0.400
'0:06.912',0.350
'0:06.916',0.295
'0:06.920',0.230
'0:06.924',0.180
'0:06.928',0.140
'0:06.932',0.100
'0:06.936',0.065
'0:06.940',0.035
'0:06.944',0.010
'0:06.948',-0.025
'0:06.952',-0.065
'0:06.956',-0.085
'0:06.960',-0.095
'0:06.964',-0.105
'0:06.968',-0.115
'0:06.972',-0.125
'0:06.976',-0.135
'0:06.980',-0.130
'0:06.984',-0.115
'0:06.988',-0.090
'0:06.992',-0.065
'0:06.996',-0.060
'0:07.000',-0.060
'0:07.004',-0.040
'0:07.008',-0.010
'0:07.012',0.000
'0:07.016',0.010
'0:07.020',-0.015
'0:07.024',-0.040
'0:07.028',-0.075
'0:07.032',-0.100
'0:07.036',-0.070
'0:07.040',-0.055
'0:07.044',-0.090
'0:07.048',-0.115
'0:07.052',-0.095
'0:07.056',-0.095
'0:07.060',-0.150
'0:07.064',-0.185
'0:07.068',-0.170
'0:07.072',-0.155
'0:07.076',-0.140
'0:07.080',-0.130
'0:07.084',-0.130
'0:07.088',-0.135
'0:07.092',-0.150
'0:07.096',-0.135
'0:07.100',-0.090
'0:07.104',-0.070
'0:07.108',-0.065
'0:07.112',-0.095
'0:07.116',-0.150
'0:07.120',-0.145
'0:07.124',-0.105
'0:07.128',-0.105
'0:07.132',-0.125
'0:07.136',-0.150
'0:07.140',-0.175
'0:07.144',-0.180
'0:07.148',-0.175
'0:07.152',-0.165
'0:07.156',-0.155
'0:07.160',-0.150
'0:07.164',-0.150
'0:07.168',-0.155
'0:07.172',-0.160
'0:07.176',-0.150
'0:07.180',-0.140
'0:07.184',-0.160
'0:07.188',-0.180
'0:07.192',-0.185
'0:07.196',-0.190
'0:07.200',-0.175
'0:07.204',-0.160
'0:07.208',-0.170
'0:07.212',-0.175
'0:07.216',-0.155
'0:07.220',-0.140
'0:07.224',-0.145
'0:07.228',-0.155
'0:07.232',-0.170
'0:07.236',-0.165
'0:07.240',-0.120
'0:07.244',-0.090
'0:07.248',-0.085
'0:07.252',0.005
'0:07.256',0.185
'0:07.260',0.445
'0:07.264',0.770
'0:07.268',1.095
'0:07.272',1.420
'0:07.276',1.700
'0:07.280',1.960
'0:07.284',1.815
'0:07.288',1.490
'0:07.292',1.160
'0:07.296',0.835
'0:07.300',0.505
'0:07.304',0.180
'0:07.308',-0.150
'0:07.312',-0.475
'0:07.316',-0.805
'0:07.320',-1.130
'0:07.324',-1.190
'0:07.328',-1.225
'0:07.332',-1.090
'0:07.336',-0.940
'0:07.340',-0.895
'0:07.344',-0.845
'0:07.348',-0.760
'0:07.352',-0.670
'0:07.356',-0.570
'0:07.360',-0.480
'0:07.364',-0.460
'0:07.368',-0.425
'0:07.372',-0.340
'0:07.376',-0.265
'0:07.380',-0.240
'0:07.384',-0.205
'0:07.388',-0.155
'0:07.392',-0.125
'0:07.396',-0.145
'0:07.400',-0.165
'0:07.404',-0.180
'0:07.408',-0.170
'0:07.412',-0.125
'0:07.416',-0.095
'0:07.420',-0.070
'0:07.424',-0.080
'0:07.428',-0.120
'0:07.432',-0.120
'0:07.436',-0.085
'0:07.440',-0.105
'0:07.444',-0.160
'0:07.448',-0.150
'0:07.452',-0.095
'0:07.456',-0.085
'0:07.460',-0.095
'0:07.464',-0.085
'0:07.468',-0.065
'0:07.472',-0.080
'0:07.476',-0.105
'0:07.480',-0.045
'0:07.484',0.030
'0:07.488',0.015
'0:07.492',-0.015
'0:07.496',0.020
'0:07.500',-0.020
'0:07.504',0.110
'0:07.508',0.150
'0:07.512',0.180
'0:07.516',0.210
'0:07.520',0.265
'0:07.524',0.315
'0:07.528',0.360
'0:07.532',0.400
'0:07.536',0.415
'0:07.540',0.445
'0:07.544',0.510
'0:07.548',0.570
'0:07.552',0.605
'0:07.556',0.630
'0:07.560',0.630
'0:07.564',0.625
'0:07.568',0.595
'0:07.572',0.610
'0:07.576',0.680
'0:07.580',0.665
'0:07.584',0.550
'0:07.588',0.490
'0:07.592',0.495
'0:07.596',0.460
'0:07.600',0.380
'0:07.604',0.330
'0:07.608',0.285
'0:07.612',0.240
'0:07.616',0.190
'0:07.620',0.120
'0:07.624',0.050
'0:07.628',0.030
'0:07.632',0.025
'0:07.636',-0.010
'0:07.640',-0.050
'0:07.644',-0.075
'0:07.648',-0.095
'0:07.652',-0.090
'0:07.656',-0.075
'0:07.660',-0.080
'0:07.664',-0.095
'0:07.668',-0.115
'0:07.672',-0.130
'0:07.676',-0.080
'0:07.680',-0.035
'0:07.684',-0.105
'0:07.688',-0.165
'0:07.692',-0.100
'0:07.696',-0.040
'0:07.700',-0.040
'0:07.704',-0.040
'0:07.708',-0.045
'0:07.712',-0.050
'0:07.716',-0.065
'0:07.720',-0.080
'0:07.724',-0.080
'0:07.728',0.000
'0:07.732',0.230
'0:07.736',0.500
'0:07.740',0.825
'0:07.744',1.150
'0:07.748',1.475
'0:07.752',1.480
'0:07.756',1.150
'0:07.760',0.825
'0:07.764',0.495
'0:07.768',0.170
'0:07.772',-0.160
'0:07.776',-0.485
'0:07.780',-0.815
'0:07.784',-1.145
'0:07.788',-1.470
'0:07.792',-1.690
'0:07.796',-1.870
'0:07.800',-1.660
'0:07.804',-1.335
'0:07.808',-1.085
'0:07.812',-0.850
'0:07.816',-0.650
'0:07.820',-0.450
'0:07.824',-0.345
'0:07.828',-0.245
'0:07.832',-0.185
'0:07.836',-0.120
'0:07.840',-0.110
'0:07.844',-0.100
'0:07.848',-0.095
'0:07.852',-0.090
'0:07.856',-0.090
'0:07.860',-0.090
'0:07.864',-0.080
'0:07.868',-0.070
'0:07.872',-0.075
'0:07.876',-0.075
'0:07.880',-0.055
'0:07.884',-0.040
'0:07.888',-0.030
'0:07.892',-0.020
'0:07.896',-0.020
'0:07.900',-0.010
'0:07.904',0.015
'0:07.908',0.030
'0:07.912',0.025
'0:07.916',0.025
'0:07.920',0.040
'0:07.924',0.070
'0:07.928',0.120
'0:07.932',0.145
'0:07.936',0.160
'0:07.940',0.185
'0:07.944',0.210
'0:07.948',0.250
'0:07.952',0.295
'0:07.956',0.350
'0:07.960',0.415
'0:07.964',0.455
'0:07.968',0.490
'0:07.972',0.575
'0:07.976',0.675
'0:07.980',0.730
'0:07.984',0.785
'0:07.988',0.850
'0:07.992',0.925
'0:07.996',1.000
'0:08.000',0.930
'0:08.004',1.135
'0:08.008',1.190
'0:08.012',1.185
'0:08.016',1.180
'0:08.020',1.205
'0:08.024',1.230
'0:08.028',1.220
'0:08.032',1.195
'0:08.036',1.115
'0:08.040',1.040
'0:08.044',0.975
'0:08.048',0.910
'0:08.052',0.830
'0:08.056',0.740
'0:08.060',0.635
'0:08.064',0.550
'0:08.068',0.490
'0:08.072',0.415
'0:08.076',0.330
'0:08.080',0.275
'0:08.084',0.260
'0:08.088',0.235
'0:08.092',0.200
'0:08.096',0.165
'0:08.100',0.135
'0:08.104',0.105
'0:08.108',0.075
'0:08.112',0.060
'0:08.116',0.065
'0:08.120',0.060
'0:08.124',0.045
'0:08.128',0.035
'0:08.132',0.025
'0:08.136',0.020
'0:08.140',0.020
'0:08.144',0.025
'0:08.148',0.035
'0:08.152',0.040
'0:08.156',0.035
'0:08.160',0.015
'0:08.164',-0.005
'0:08.168',0.015
'0:08.172',0.040
'0:08.176',0.025
'0:08.180',0.010
'0:08.184',-0.005
'0:08.188',-0.020
'0:08.192',-0.010
'0:08.196',0.000
'0:08.200',-0.020
'0:08.204',-0.040
'0:08.208',-0.035
'0:08.212',-0.030
'0:08.216',-0.025
'0:08.220',-0.020
'0:08.224',-0.030
'0:08.228',-0.040
'0:08.232',-0.050
'0:08.236',-0.060
'0:08.240',-0.050
'0:08.244',-0.040
'0:08.248',-0.050
'0:08.252',-0.060
'0:08.256',-0.055
'0:08.260',-0.050
'0:08.264',-0.050
'0:08.268',-0.050
'0:08.272',-0.055
'0:08.276',-0.060
'0:08.280',-0.060
'0:08.284',-0.060
'0:08.288',-0.060
'0:08.292',-0.075
'0:08.296',-0.095
'0:08.300',-0.100
'0:08.304',-0.095
'0:08.308',-0.080
'0:08.312',-0.065
'0:08.316',-0.070
'0:08.320',-0.085
'0:08.324',-0.090
'0:08.328',-0.085
'0:08.332',-0.080
'0:08.336',-0.070
'0:08.340',-0.065
'0:08.344',-0.060
'0:08.348',-0.060
'0:08.352',-0.060
'0:08.356',-0.060
'0:08.360',-0.060
'0:08.364',-0.080
'0:08.368',-0.100
'0:08.372',-0.095
'0:08.376',-0.090
'0:08.380',-0.080
'0:08.384',-0.070
'0:08.388',-0.085
'0:08.392',-0.095
'0:08.396',-0.070
'0:08.400',-0.035
'0:08.404',0.005
'0:08.408',0.030
'0:08.412',0.035
'0:08.416',0.045
'0:08.420',0.070
'0:08.424',0.090
'0:08.428',0.110
'0:08.432',0.110
'0:08.436',0.080
'0:08.440',0.055
'0:08.444',0.025
'0:08.448',0.000
'0:08.452',-0.015
'0:08.456',-0.030
'0:08.460',-0.055
'0:08.464',-0.075
'0:08.468',-0.095
'0:08.472',-0.100
'0:08.476',-0.105
'0:08.480',-0.120
'0:08.484',-0.135
'0:08.488',-0.140
'0:08.492',-0.135
'0:08.496',-0.105
'0:08.500',-0.130
'0:08.504',-0.055
'0:08.508',-0.040
'0:08.512',-0.040
'0:08.516',-0.040
'0:08.520',-0.045
'0:08.524',-0.050
'0:08.528',-0.045
'0:08.532',-0.045
'0:08.536',-0.085
'0:08.540',-0.120
'0:08.544',-0.130
'0:08.548',-0.135
'0:08.552',-0.115
'0:08.556',-0.100
'0:08.560',-0.110
'0:08.564',-0.115
'0:08.568',-0.095
'0:08.572',-0.085
'0:08.576',-0.100
'0:08.580',-0.105
'0:08.584',-0.090
'0:08.588',-0.075
'0:08.592',-0.060
'0:08.596',-0.060
'0:08.600',-0.080
'0:08.604',-0.090
'0:08.608',-0.095
'0:08.612',-0.090
'0:08.616',-0.070
'0:08.620',-0.070
'0:08.624',-0.085
'0:08.628',-0.095
'0:08.632',-0.105
'0:08.636',-0.100
'0:08.640',-0.085
'0:08.644',-0.085
'0:08.648',-0.095
'0:08.652',0.025
'0:08.656',0.170
'0:08.660',0.480
'0:08.664',0.805
'0:08.668',1.135
'0:08.672',1.460
'0:08.676',1.785
'0:08.680',2.060
'0:08.684',1.735
'0:08.688',1.405
'0:08.692',1.080
'0:08.696',0.750
'0:08.700',0.425
'0:08.704',0.095
'0:08.708',-0.230
'0:08.712',-0.560
'0:08.716',-0.885
'0:08.720',-1.155
'0:08.724',-1.295
'0:08.728',-1.320
'0:08.732',-1.115
'0:08.736',-0.990
'0:08.740',-0.990
'0:08.744',-0.950
'0:08.748',-0.850
'0:08.752',-0.755
'0:08.756',-0.655
'0:08.760',-0.580
'0:08.764',-0.525
'0:08.768',-0.455
'0:08.772',-0.370
'0:08.776',-0.335
'0:08.780',-0.315
'0:08.784',-0.300
'0:08.788',-0.280
'0:08.792',-0.270
'0:08.796',-0.270
'0:08.800',-0.255
'0:08.804',-0.235
'0:08.808',-0.230
'0:08.812',-0.230
'0:08.816',-0.230
'0:08.820',-0.235
'0:08.824',-0.240
'0:08.828',-0.235
'0:08.832',-0.215
'0:08.836',-0.190
'0:08.840',-0.195
'0:08.844',-0.200
'0:08.848',-0.175
'0:08.852',-0.150
'0:08.856',-0.160
'0:08.860',-0.170
'0:08.864',-0.180
'0:08.868',-0.185
'0:08.872',-0.155
'0:08.876',-0.130
'0:08.880',-0.125
'0:08.884',-0.120
'0:08.888',-0.105
'0:08.892',-0.080
'0:08.896',-0.045
'0:08.900',-0.010
'0:08.904',0.025
'0:08.908',0.050
'0:08.912',0.055
'0:08.916',0.095
'0:08.920',0.170
'0:08.924',0.230
'0:08.928',0.270
'0:08.932',0.305
'0:08.936',0.335
'0:08.940',0.395
'0:08.944',0.470
'0:08.948',0.530
'0:08.952',0.575
'0:08.956',0.600
'0:08.960',0.625
'0:08.964',0.680
'0:08.968',0.755
'0:08.972',0.770
'0:08.976',0.765
'0:08.980',0.745
'0:08.984',0.725
'0:08.988',0.690
'0:08.992',0.655
'0:08.996',0.615
'0:09.000',0.650
'0:09.004',0.520
'0:09.008',0.470
'0:09.012',0.430
'0:09.016',0.385
'0:09.020',0.330
'0:09.024',0.275
'0:09.028',0.240
'0:09.032',0.205
'0:09.036',0.150
'0:09.040',0.110
'0:09.044',0.085
'0:09.048',0.060
'0:09.052',0.020
'0:09.056',-0.010
'0:09.060',-0.020
'0:09.064',-0.030
'0:09.068',-0.030
'0:09.072',-0.045
'0:09.076',-0.085
'0:09.080',-0.105
'0:09.084',-0.090
'0:09.088',-0.070
'0:09.092',-0.045
'0:09.096',-0.015
'0:09.100',0.015
'0:09.104',0.025
'0:09.108',0.015
'0:09.112',0.025
'0:09.116',0.050
'0:09.120',0.050
'0:09.124',0.030
'0:09.128',0.000
'0:09.132',-0.030
'0:09.136',-0.045
'0:09.140',-0.055
'0:09.144',-0.080
'0:09.148',-0.105
'0:09.152',-0.115
'0:09.156',-0.125
'0:09.160',-0.130
'0:09.164',-0.125
'0:09.168',-0.140
'0:09.172',-0.160
'0:09.176',-0.170
'0:09.180',-0.180
'0:09.184',-0.170
'0:09.188',-0.160
'0:09.192',-0.155
'0:09.196',-0.150
'0:09.200',-0.140
'0:09.204',-0.130
'0:09.208',-0.110
'0:09.212',-0.100
'0:09.216',-0.140
'0:09.220',-0.165
'0:09.224',-0.140
'0:09.228',-0.125
'0:09.232',-0.150
'0:09.236',-0.170
'0:09.240',-0.170
'0:09.244',-0.170
'0:09.248',-0.170
'0:09.252',-0.170
'0:09.256',-0.170
'0:09.260',-0.180
'0:09.264',-0.205
'0:09.268',-0.220
'0:09.272',-0.215
'0:09.276',-0.200
'0:09.280',-0.180
'0:09.284',-0.180
'0:09.288',-0.195
'0:09.292',-0.200
'0:09.296',-0.200
'0:09.300',-0.205
'0:09.304',-0.215
'0:09.308',-0.210
'0:09.312',-0.195
'0:09.316',-0.220
'0:09.320',-0.255
'0:09.324',-0.225
'0:09.328',-0.185
'0:09.332',-0.185
'0:09.336',-0.200
'0:09.340',-0.205
'0:09.344',-0.210
'0:09.348',-0.140
'0:09.352',-0.065
'0:09.356',0.070
'0:09.360',0.240
'0:09.364',0.565
'0:09.368',0.890
'0:09.372',1.215
'0:09.376',1.485
'0:09.380',1.605
'0:09.384',1.595
'0:09.388',1.270
'0:09.392',0.940
'0:09.396',0.610
'0:09.400',0.285
'0:09.404',-0.045
'0:09.408',-0.370
'0:09.412',-0.700
'0:09.416',-1.025
'0:09.420',-1.355
'0:09.424',-1.460
'0:09.428',-1.355
'0:09.432',-1.240
'0:09.436',-1.120
'0:09.440',-1.035
'0:09.444',-0.980
'0:09.448',-0.895
'0:09.452',-0.790
'0:09.456',-0.705
'0:09.460',-0.630
'0:09.464',-0.590
'0:09.468',-0.560
'0:09.472',-0.480
'0:09.476',-0.395
'0:09.480',-0.360
'0:09.484',-0.335
'0:09.488',-0.320
'0:09.492',-0.305
'0:09.496',-0.295
'0:09.500',-0.300
'0:09.504',-0.280
'0:09.508',-0.280
'0:09.512',-0.260
'0:09.516',-0.240
'0:09.520',-0.235
'0:09.524',-0.230
'0:09.528',-0.245
'0:09.532',-0.260
'0:09.536',-0.245
'0:09.540',-0.230
'0:09.544',-0.205
'0:09.548',-0.200
'0:09.552',-0.235
'0:09.556',-0.255
'0:09.560',-0.230
'0:09.564',-0.205
'0:09.568',-0.175
'0:09.572',-0.160
'0:09.576',-0.165
'0:09.580',-0.160
'0:09.584',-0.125
'0:09.588',-0.100
'0:09.592',-0.080
'0:09.596',-0.050
'0:09.600',-0.010
'0:09.604',0.030
'0:09.608',0.065
'0:09.612',0.125
'0:09.616',0.195
'0:09.620',0.210
'0:09.624',0.190
'0:09.628',0.245
'0:09.632',0.330
'0:09.636',0.370
'0:09.640',0.405
'0:09.644',0.430
'0:09.648',0.455
'0:09.652',0.500
'0:09.656',0.545
'0:09.660',0.550
'0:09.664',0.555
'0:09.668',0.570
'0:09.672',0.580
'0:09.676',0.550
'0:09.680',0.520
'0:09.684',0.505
