'Elapsed time','D3'
'0:05.072',4.050
'0:05.076',4.040
'0:05.080',4.040
'0:05.084',4.065
'0:05.088',4.070
'0:05.092',4.065
'0:05.096',4.055
'0:05.100',4.065
'0:05.104',4.070
'0:05.108',4.075
'0:05.112',4.075
'0:05.116',4.100
'0:05.120',4.105
'0:05.124',4.075
'0:05.128',4.075
'0:05.132',4.055
'0:05.136',4.065
'0:05.140',4.035
'0:05.144',4.075
'0:05.148',4.075
'0:05.152',4.075
'0:05.156',4.075
'0:05.160',4.065
'0:05.164',4.075
'0:05.168',4.075
'0:05.172',4.070
'0:05.176',4.085
'0:05.180',4.085
'0:05.184',4.070
'0:05.188',4.050
'0:05.192',4.050
'0:05.196',4.065
'0:05.200',4.065
'0:05.204',4.065
'0:05.208',4.065
'0:05.212',4.050
'0:05.216',4.040
'0:05.220',4.055
'0:05.224',4.075
'0:05.228',4.075
'0:05.232',4.050
'0:05.236',4.050
'0:05.240',4.075
'0:05.244',4.075
'0:05.248',4.075
'0:05.252',4.070
'0:05.256',4.075
'0:05.260',4.055
'0:05.264',4.075
'0:05.268',4.085
'0:05.272',4.085
'0:05.276',4.100
'0:05.280',4.100
'0:05.284',4.105
'0:05.288',4.140
'0:05.292',4.120
'0:05.296',4.140
'0:05.300',4.160
'0:05.304',4.185
'0:05.308',4.220
'0:05.312',4.190
'0:05.316',4.190
'0:05.320',4.185
'0:05.324',4.190
'0:05.328',4.210
'0:05.332',4.195
'0:05.336',4.190
'0:05.340',4.190
'0:05.344',4.175
'0:05.348',4.170
'0:05.352',4.160
'0:05.356',4.170
'0:05.360',4.175
'0:05.364',4.190
'0:05.368',4.185
'0:05.372',4.185
'0:05.376',4.190
'0:05.380',4.175
'0:05.384',4.175
'0:05.388',4.175
'0:05.392',4.175
'0:05.396',4.185
'0:05.400',4.185
'0:05.404',4.190
'0:05.408',4.170
'0:05.412',4.160
'0:05.416',4.160
'0:05.420',4.175
'0:05.424',4.185
'0:05.428',4.190
'0:05.432',4.190
'0:05.436',4.185
'0:05.440',4.170
'0:05.444',4.175
'0:05.448',4.175
'0:05.452',4.185
'0:05.456',4.190
'0:05.460',4.190
'0:05.464',4.190
'0:05.468',4.190
'0:05.472',4.185
'0:05.476',4.210
'0:05.480',4.185
'0:05.484',4.190
'0:05.488',4.190
'0:05.492',4.185
'0:05.496',4.190
'0:05.500',4.195
'0:05.504',4.195
'0:05.508',4.175
'0:05.512',4.185
'0:05.516',4.205
'0:05.520',4.210
'0:05.524',4.205
'0:05.528',4.190
'0:05.532',4.205
'0:05.536',4.190
'0:05.540',4.190
'0:05.544',4.190
'0:05.548',4.195
'0:05.552',4.190
'0:05.556',4.210
'0:05.560',4.205
'0:05.564',4.205
'0:05.568',4.190
'0:05.572',4.190
'0:05.576',4.185
'0:05.580',4.190
'0:05.584',4.210
'0:05.588',4.205
'0:05.592',4.190
'0:05.596',4.175
'0:05.600',4.175
'0:05.604',4.175
'0:05.608',4.170
'0:05.612',4.185
'0:05.616',4.210
'0:05.620',4.205
'0:05.624',4.210
'0:05.628',4.190
'0:05.632',4.190
'0:05.636',4.185
'0:05.640',4.190
'0:05.644',4.220
'0:05.648',4.210
'0:05.652',4.205
'0:05.656',4.190
'0:05.660',4.185
'0:05.664',4.220
'0:05.668',4.220
'0:05.672',4.225
'0:05.676',4.195
'0:05.680',4.210
'0:05.684',4.220
'0:05.688',4.220
'0:05.692',4.210
'0:05.696',4.190
'0:05.700',4.190
'0:05.704',4.220
'0:05.708',4.205
'0:05.712',4.210
'0:05.716',4.190
'0:05.720',4.195
'0:05.724',4.195
'0:05.728',4.210
'0:05.732',4.205
'0:05.736',4.190
'0:05.740',4.205
'0:05.744',4.220
'0:05.748',4.230
'0:05.752',4.220
'0:05.756',4.220
'0:05.760',4.210
'0:05.764',4.210
'0:05.768',4.220
'0:05.772',4.225
'0:05.776',4.230
'0:05.780',4.245
'0:05.784',4.240
'0:05.788',4.255
'0:05.792',4.275
'0:05.796',4.315
'0:05.800',4.345
'0:05.804',4.360
'0:05.808',4.365
'0:05.812',4.385
'0:05.816',4.385
'0:05.820',4.415
'0:05.824',4.415
'0:05.828',4.420
'0:05.832',4.435
'0:05.836',4.380
'0:05.840',4.360
'0:05.844',4.330
'0:05.848',4.280
'0:05.852',4.265
'0:05.856',4.210
'0:05.860',4.190
'0:05.864',4.190
'0:05.868',4.190
'0:05.872',4.190
'0:05.876',4.185
'0:05.880',4.160
'0:05.884',4.145
'0:05.888',4.155
'0:05.892',4.155
'0:05.896',4.140
'0:05.900',4.145
'0:05.904',4.140
'0:05.908',4.135
'0:05.912',4.125
'0:05.916',4.120
'0:05.920',4.140
'0:05.924',4.140
'0:05.928',4.140
'0:05.932',4.135
'0:05.936',4.135
'0:05.940',4.110
'0:05.944',4.075
'0:05.948',4.050
'0:05.952',4.120
'0:05.956',4.360
'0:05.960',4.695
'0:05.964',4.970
'0:05.968',5.085
'0:05.972',5.005
'0:05.976',4.895
'0:05.980',4.760
'0:05.984',4.640
'0:05.988',4.490
'0:05.992',4.350
'0:05.996',4.245
'0:06.000',4.220
'0:06.004',4.160
'0:06.008',4.135
'0:06.012',4.120
'0:06.016',4.135
'0:06.020',4.160
'0:06.024',4.140
'0:06.028',4.135
'0:06.032',4.100
'0:06.036',4.105
'0:06.040',4.105
'0:06.044',4.120
'0:06.048',4.125
'0:06.052',4.125
'0:06.056',4.135
'0:06.060',4.135
'0:06.064',4.110
'0:06.068',4.090
'0:06.072',4.075
'0:06.076',4.090
'0:06.080',4.105
'0:06.084',4.110
'0:06.088',4.110
'0:06.092',4.090
'0:06.096',4.100
'0:06.100',4.085
'0:06.104',4.085
'0:06.108',4.090
'0:06.112',4.100
'0:06.116',4.100
'0:06.120',4.090
'0:06.124',4.120
'0:06.128',4.105
'0:06.132',4.100
'0:06.136',4.085
'0:06.140',4.105
'0:06.144',4.105
'0:06.148',4.105
'0:06.152',4.075
'0:06.156',4.065
'0:06.160',4.075
'0:06.164',4.100
'0:06.168',4.105
'0:06.172',4.050
'0:06.176',4.040
'0:06.180',4.035
'0:06.184',4.035
'0:06.188',4.005
'0:06.192',4.040
'0:06.196',4.035
'0:06.200',4.030
'0:06.204',4.020
'0:06.208',4.020
'0:06.212',4.035
'0:06.216',4.035
'0:06.220',4.040
'0:06.224',4.050
'0:06.228',4.055
'0:06.232',4.075
'0:06.236',4.105
'0:06.240',4.105
'0:06.244',4.105
'0:06.248',4.105
'0:06.252',4.120
'0:06.256',4.105
'0:06.260',4.105
'0:06.264',4.135
'0:06.268',4.160
'0:06.272',4.175
'0:06.276',4.175
'0:06.280',4.160
'0:06.284',4.140
'0:06.288',4.105
'0:06.292',4.135
'0:06.296',4.145
'0:06.300',4.145
'0:06.304',4.135
'0:06.308',4.135
'0:06.312',4.135
'0:06.316',4.135
'0:06.320',4.155
'0:06.324',4.155
'0:06.328',4.140
'0:06.332',4.155
'0:06.336',4.155
'0:06.340',4.140
'0:06.344',4.125
'0:06.348',4.110
'0:06.352',4.120
'0:06.356',4.145
'0:06.360',4.125
'0:06.364',4.105
'0:06.368',4.105
'0:06.372',4.105
'0:06.376',4.135
'0:06.380',4.120
'0:06.384',4.155
'0:06.388',4.145
'0:06.392',4.140
'0:06.396',4.160
'0:06.400',4.175
'0:06.404',4.160
'0:06.408',4.145
'0:06.412',4.160
'0:06.416',4.160
'0:06.420',4.145
'0:06.424',4.135
'0:06.428',4.120
'0:06.432',4.120
'0:06.436',4.125
'0:06.440',4.125
'0:06.444',4.120
'0:06.448',4.105
'0:06.452',4.120
'0:06.456',4.135
'0:06.460',4.135
'0:06.464',4.135
'0:06.468',4.105
'0:06.472',4.105
'0:06.476',4.120
'0:06.480',4.145
'0:06.484',4.145
'0:06.488',4.135
'0:06.492',4.135
'0:06.496',4.125
'0:06.500',4.120
'0:06.504',4.090
'0:06.508',4.075
'0:06.512',4.100
'0:06.516',4.120
'0:06.520',4.135
'0:06.524',4.145
'0:06.528',4.090
'0:06.532',4.075
'0:06.536',4.075
'0:06.540',4.085
'0:06.544',4.120
'0:06.548',4.120
'0:06.552',4.135
'0:06.556',4.125
'0:06.560',4.110
'0:06.564',4.120
'0:06.568',4.105
'0:06.572',4.105
'0:06.576',4.100
'0:06.580',4.110
'0:06.584',4.125
'0:06.588',4.120
'0:06.592',4.110
'0:06.596',4.105
'0:06.600',4.135
'0:06.604',4.135
'0:06.608',4.135
'0:06.612',4.135
'0:06.616',4.125
'0:06.620',4.110
'0:06.624',4.120
'0:06.628',4.110
'0:06.632',4.100
'0:06.636',4.090
'0:06.640',4.110
'0:06.644',4.135
'0:06.648',4.140
'0:06.652',4.125
'0:06.656',4.105
'0:06.660',4.075
'0:06.664',4.075
'0:06.668',4.090
'0:06.672',4.120
'0:06.676',4.125
'0:06.680',4.135
'0:06.684',4.135
'0:06.688',4.155
'0:06.692',4.170
'0:06.696',4.140
'0:06.700',4.110
'0:06.704',4.105
'0:06.708',4.120
'0:06.712',4.145
'0:06.716',4.145
'0:06.720',4.175
'0:06.724',4.210
'0:06.728',4.230
'0:06.732',4.245
'0:06.736',4.230
'0:06.740',4.245
'0:06.744',4.245
'0:06.748',4.290
'0:06.752',4.300
'0:06.756',4.290
'0:06.760',4.290
'0:06.764',4.295
'0:06.768',4.275
'0:06.772',4.220
'0:06.776',4.145
'0:06.780',4.110
'0:06.784',4.105
'0:06.788',4.065
'0:06.792',4.050
'0:06.796',4.050
'0:06.800',4.075
'0:06.804',4.075
'0:06.808',4.055
'0:06.812',4.050
'0:06.816',4.040
'0:06.820',4.020
'0:06.824',4.050
'0:06.828',4.035
'0:06.832',4.020
'0:06.836',3.985
'0:06.840',3.955
'0:06.844',3.955
'0:06.848',3.990
'0:06.852',4.050
'0:06.856',4.105
'0:06.860',4.110
'0:06.864',4.070
'0:06.868',4.005
'0:06.872',3.915
'0:06.876',3.865
'0:06.880',3.950
'0:06.884',4.265
'0:06.888',4.625
'0:06.892',4.885
'0:06.896',4.950
'0:06.900',4.895
'0:06.904',4.795
'0:06.908',4.685
'0:06.912',4.485
'0:06.916',4.275
'0:06.920',4.085
'0:06.924',3.955
'0:06.928',3.945
'0:06.932',3.970
'0:06.936',3.950
'0:06.940',3.885
'0:06.944',3.850
'0:06.948',3.865
'0:06.952',3.880
'0:06.956',3.875
'0:06.960',3.835
'0:06.964',3.795
'0:06.968',3.810
'0:06.972',3.830
'0:06.976',3.850
'0:06.980',3.825
'0:06.984',3.780
'0:06.988',3.780
'0:06.992',3.815
'0:06.996',3.815
'0:07.000',3.825
'0:07.004',3.815
'0:07.008',3.825
'0:07.012',3.880
'0:07.016',3.895
'0:07.020',3.860
'0:07.024',3.795
'0:07.028',3.745
'0:07.032',3.740
'0:07.036',3.760
'0:07.040',3.780
'0:07.044',3.765
'0:07.048',3.765
'0:07.052',3.780
'0:07.056',3.765
'0:07.060',3.740
'0:07.064',3.725
'0:07.068',3.725
'0:07.072',3.755
'0:07.076',3.760
'0:07.080',3.730
'0:07.084',3.710
'0:07.088',3.675
'0:07.092',3.690
'0:07.096',3.695
'0:07.100',3.710
'0:07.104',3.705
'0:07.108',3.690
'0:07.112',3.690
'0:07.116',3.685
'0:07.120',3.685
'0:07.124',3.670
'0:07.128',3.685
'0:07.132',3.670
'0:07.136',3.670
'0:07.140',3.660
'0:07.144',3.660
'0:07.148',3.675
'0:07.152',3.690
'0:07.156',3.705
'0:07.160',3.725
'0:07.164',3.740
'0:07.168',3.760
'0:07.172',3.780
'0:07.176',3.795
'0:07.180',3.795
'0:07.184',3.795
'0:07.188',3.815
'0:07.192',3.825
'0:07.196',3.850
'0:07.200',3.875
'0:07.204',3.875
'0:07.208',3.865
'0:07.212',3.850
'0:07.216',3.795
'0:07.220',3.815
'0:07.224',3.825
'0:07.228',3.860
'0:07.232',3.895
'0:07.236',3.865
'0:07.240',3.845
'0:07.244',3.825
'0:07.248',3.815
'0:07.252',3.825
'0:07.256',3.835
'0:07.260',3.835
'0:07.264',3.835
'0:07.268',3.825
'0:07.272',3.835
'0:07.276',3.860
'0:07.280',3.880
'0:07.284',3.875
'0:07.288',3.850
'0:07.292',3.835
'0:07.296',3.850
'0:07.300',3.835
'0:07.304',3.800
'0:07.308',3.780
'0:07.312',3.825
'0:07.316',3.880
'0:07.320',3.915
'0:07.324',3.910
'0:07.328',3.895
'0:07.332',3.880
'0:07.336',3.865
'0:07.340',3.860
'0:07.344',3.860
'0:07.348',3.880
'0:07.352',3.895
'0:07.356',3.895
'0:07.360',3.850
'0:07.364',3.845
'0:07.368',3.860
'0:07.372',3.895
'0:07.376',3.900
'0:07.380',3.900
'0:07.384',3.885
'0:07.388',3.880
'0:07.392',3.880
'0:07.396',3.880
'0:07.400',3.865
'0:07.404',3.850
'0:07.408',3.880
'0:07.412',3.875
'0:07.416',3.865
'0:07.420',3.865
'0:07.424',3.850
'0:07.428',3.875
'0:07.432',3.880
'0:07.436',3.895
'0:07.440',3.895
'0:07.444',3.885
'0:07.448',3.910
'0:07.452',3.910
'0:07.456',3.930
'0:07.460',3.920
'0:07.464',3.910
'0:07.468',3.910
'0:07.472',3.895
'0:07.476',3.895
'0:07.480',3.900
'0:07.484',3.910
'0:07.488',3.910
'0:07.492',3.930
'0:07.496',3.915
'0:07.500',3.930
'0:07.504',3.930
'0:07.508',3.920
'0:07.512',3.920
'0:07.516',3.935
'0:07.520',3.935
'0:07.524',3.930
'0:07.528',3.915
'0:07.532',3.920
'0:07.536',3.955
'0:07.540',3.955
'0:07.544',3.965
'0:07.548',3.950
'0:07.552',3.935
'0:07.556',3.920
'0:07.560',3.920
'0:07.564',3.950
'0:07.568',3.950
'0:07.572',3.935
'0:07.576',3.950
'0:07.580',3.950
'0:07.584',3.950
'0:07.588',3.945
'0:07.592',3.910
'0:07.596',3.910
'0:07.600',3.900
'0:07.604',3.935
'0:07.608',3.970
'0:07.612',3.970
'0:07.616',3.965
'0:07.620',3.930
'0:07.624',3.965
'0:07.628',3.990
'0:07.632',4.040
'0:07.636',4.065
'0:07.640',4.075
'0:07.644',4.090
'0:07.648',4.105
'0:07.652',4.105
'0:07.656',4.120
'0:07.660',4.135
'0:07.664',4.210
'0:07.668',4.230
'0:07.672',4.210
'0:07.676',4.190
'0:07.680',4.145
'0:07.684',4.135
'0:07.688',4.105
'0:07.692',4.090
'0:07.696',4.070
'0:07.700',4.035
'0:07.704',3.990
'0:07.708',3.950
'0:07.712',3.920
'0:07.716',3.920
'0:07.720',3.950
'0:07.724',3.955
'0:07.728',3.955
'0:07.732',3.945
'0:07.736',3.910
'0:07.740',3.915
'0:07.744',3.935
'0:07.748',3.935
'0:07.752',3.920
'0:07.756',3.885
'0:07.760',3.835
'0:07.764',3.850
'0:07.768',3.895
'0:07.772',3.935
'0:07.776',3.965
'0:07.780',3.950
'0:07.784',3.920
'0:07.788',3.865
'0:07.792',3.850
'0:07.796',3.965
'0:07.800',4.225
'0:07.804',4.530
'0:07.808',4.745
'0:07.812',4.780
'0:07.816',4.705
'0:07.820',4.605
'0:07.824',4.470
'0:07.828',4.300
'0:07.832',4.160
'0:07.836',4.065
'0:07.840',3.985
'0:07.844',3.920
'0:07.848',3.880
'0:07.852',3.865
'0:07.856',3.860
'0:07.860',3.875
'0:07.864',3.835
'0:07.868',3.795
'0:07.872',3.795
'0:07.876',3.830
'0:07.880',3.865
'0:07.884',3.865
'0:07.888',3.835
'0:07.892',3.825
'0:07.896',3.795
'0:07.900',3.795
'0:07.904',3.795
'0:07.908',3.800
'0:07.912',3.795
'0:07.916',3.780
'0:07.920',3.795
'0:07.924',3.825
'0:07.928',3.810
'0:07.932',3.795
'0:07.936',3.760
'0:07.940',3.760
'0:07.944',3.775
'0:07.948',3.795
'0:07.952',3.830
'0:07.956',3.825
'0:07.960',3.800
'0:07.964',3.780
'0:07.968',3.765
'0:07.972',3.765
'0:07.976',3.765
'0:07.980',3.780
'0:07.984',3.755
'0:07.988',3.740
'0:07.992',3.740
'0:07.996',3.755
'0:08.000',3.765
'0:08.004',3.765
'0:08.008',3.755
'0:08.012',3.725
'0:08.016',3.725
'0:08.020',3.740
'0:08.024',3.740
'0:08.028',3.740
'0:08.032',3.720
'0:08.036',3.725
'0:08.040',3.740
'0:08.044',3.730
'0:08.048',3.730
'0:08.052',3.710
'0:08.056',3.695
'0:08.060',3.710
'0:08.064',3.730
'0:08.068',3.760
'0:08.072',3.775
'0:08.076',3.780
'0:08.080',3.780
'0:08.084',3.780
'0:08.088',3.810
'0:08.092',3.850
'0:08.096',3.895
'0:08.100',3.920
'0:08.104',3.920
'0:08.108',3.920
'0:08.112',3.910
'0:08.116',3.880
'0:08.120',3.910
'0:08.124',3.910
'0:08.128',3.935
'0:08.132',3.945
'0:08.136',3.930
'0:08.140',3.920
'0:08.144',3.910
'0:08.148',3.910
'0:08.152',3.910
'0:08.156',3.910
'0:08.160',3.910
'0:08.164',3.920
'0:08.168',3.950
'0:08.172',3.935
'0:08.176',3.930
'0:08.180',3.910
'0:08.184',3.910
'0:08.188',3.930
'0:08.192',3.935
'0:08.196',3.955
'0:08.200',3.935
'0:08.204',3.920
'0:08.208',3.930
'0:08.212',3.930
'0:08.216',3.935
'0:08.220',3.950
'0:08.224',3.945
'0:08.228',3.965
'0:08.232',3.965
'0:08.236',3.955
'0:08.240',3.920
'0:08.244',3.910
'0:08.248',3.935
'0:08.252',3.985
'0:08.256',4.015
'0:08.260',4.015
'0:08.264',3.990
'0:08.268',3.965
'0:08.272',3.945
'0:08.276',3.930
'0:08.280',3.920
'0:08.284',3.910
'0:08.288',3.935
'0:08.292',3.950
'0:08.296',3.945
'0:08.300',3.935
'0:08.304',3.910
'0:08.308',3.930
'0:08.312',3.920
'0:08.316',3.935
'0:08.320',3.930
'0:08.324',3.920
'0:08.328',3.945
'0:08.332',3.965
'0:08.336',3.990
'0:08.340',4.005
'0:08.344',4.005
'0:08.348',3.980
'0:08.352',3.920
'0:08.356',3.915
'0:08.360',3.920
'0:08.364',3.955
'0:08.368',3.985
'0:08.372',3.985
'0:08.376',3.980
'0:08.380',3.990
'0:08.384',3.985
'0:08.388',3.985
'0:08.392',3.955
'0:08.396',3.935
'0:08.400',3.930
'0:08.404',3.920
'0:08.408',3.935
'0:08.412',3.935
'0:08.416',3.950
'0:08.420',3.985
'0:08.424',3.990
'0:08.428',3.990
'0:08.432',3.985
'0:08.436',3.945
'0:08.440',3.945
'0:08.444',3.965
'0:08.448',4.000
'0:08.452',3.985
'0:08.456',3.990
'0:08.460',3.955
'0:08.464',3.955
'0:08.468',3.945
'0:08.472',3.945
'0:08.476',3.990
'0:08.480',3.990
'0:08.484',4.000
'0:08.488',3.980
'0:08.492',3.955
'0:08.496',3.950
'0:08.500',3.980
'0:08.504',4.005
'0:08.508',4.000
'0:08.512',3.980
'0:08.516',3.965
'0:08.520',3.955
'0:08.524',3.965
'0:08.528',4.000
'0:08.532',4.040
'0:08.536',4.085
'0:08.540',4.090
'0:08.544',4.100
'0:08.548',4.110
'0:08.552',4.125
'0:08.556',4.120
'0:08.560',4.135
'0:08.564',4.145
'0:08.568',4.190
'0:08.572',4.205
'0:08.576',4.220
'0:08.580',4.220
'0:08.584',4.190
'0:08.588',4.155
'0:08.592',4.125
'0:08.596',4.105
'0:08.600',4.075
'0:08.604',4.050
'0:08.608',4.005
'0:08.612',3.985
'0:08.616',3.965
'0:08.620',3.915
'0:08.624',3.930
'0:08.628',3.935
'0:08.632',3.970
'0:08.636',3.985
'0:08.640',3.935
'0:08.644',3.935
'0:08.648',3.910
'0:08.652',3.895
'0:08.656',3.895
'0:08.660',3.910
'0:08.664',3.920
'0:08.668',3.910
'0:08.672',3.895
'0:08.676',3.895
'0:08.680',3.915
'0:08.684',3.950
'0:08.688',3.930
'0:08.692',3.875
'0:08.696',3.850
'0:08.700',3.955
'0:08.704',4.245
'0:08.708',4.585
'0:08.712',4.810
'0:08.716',4.835
'0:08.720',4.740
'0:08.724',4.620
'0:08.728',4.485
'0:08.732',4.345
'0:08.736',4.220
'0:08.740',4.100
'0:08.744',4.000
'0:08.748',3.950
'0:08.752',3.930
'0:08.756',3.920
'0:08.760',3.920
'0:08.764',3.930
'0:08.768',3.910
'0:08.772',3.910
'0:08.776',3.895
'0:08.780',3.910
'0:08.784',3.910
'0:08.788',3.910
'0:08.792',3.895
'0:08.796',3.885
'0:08.800',3.910
'0:08.804',3.920
'0:08.808',3.910
'0:08.812',3.935
'0:08.816',3.930
'0:08.820',3.910
'0:08.824',3.910
'0:08.828',3.915
'0:08.832',3.930
'0:08.836',3.910
'0:08.840',3.930
'0:08.844',3.935
'0:08.848',3.935
'0:08.852',3.935
'0:08.856',3.920
'0:08.860',3.935
'0:08.864',3.930
'0:08.868',3.930
'0:08.872',3.915
'0:08.876',3.920
'0:08.880',3.910
'0:08.884',3.910
'0:08.888',3.915
'0:08.892',3.915
'0:08.896',3.930
'0:08.900',3.915
'0:08.904',3.935
'0:08.908',3.965
'0:08.912',3.950
'0:08.916',3.935
'0:08.920',3.920
'0:08.924',3.930
'0:08.928',3.910
'0:08.932',3.910
'0:08.936',3.910
'0:08.940',3.920
'0:08.944',3.935
'0:08.948',3.955
'0:08.952',3.965
'0:08.956',3.935
'0:08.960',3.910
'0:08.964',3.910
'0:08.968',3.930
'0:08.972',3.950
'0:08.976',3.935
'0:08.980',3.970
'0:08.984',3.980
'0:08.988',3.970
'0:08.992',3.990
'0:08.996',3.990
'0:09.000',4.050
'0:09.004',4.065
'0:09.008',4.065
'0:09.012',4.050
'0:09.016',4.050
'0:09.020',4.065
'0:09.024',4.070
'0:09.028',4.065
'0:09.032',4.070
'0:09.036',4.090
'0:09.040',4.090
'0:09.044',4.090
'0:09.048',4.065
'0:09.052',4.050
'0:09.056',4.050
'0:09.060',4.050
'0:09.064',4.050
'0:09.068',4.050
'0:09.072',4.075
'0:09.076',4.090
'0:09.080',4.090
'0:09.084',4.085
'0:09.088',4.065
'0:09.092',4.065
'0:09.096',4.070
'0:09.100',4.090
'0:09.104',4.100
'0:09.108',4.105
'0:09.112',4.090
'0:09.116',4.090
'0:09.120',4.065
'0:09.124',4.065
'0:09.128',4.075
'0:09.132',4.090
'0:09.136',4.070
'0:09.140',4.070
'0:09.144',4.050
'0:09.148',4.075
'0:09.152',4.100
'0:09.156',4.105
'0:09.160',4.105
'0:09.164',4.125
'0:09.168',4.100
'0:09.172',4.075
'0:09.176',4.055
'0:09.180',4.075
'0:09.184',4.100
'0:09.188',4.085
'0:09.192',4.090
'0:09.196',4.090
'0:09.200',4.105
'0:09.204',4.090
'0:09.208',4.070
'0:09.212',4.075
'0:09.216',4.075
'0:09.220',4.090
'0:09.224',4.105
'0:09.228',4.105
'0:09.232',4.100
'0:09.236',4.100
'0:09.240',4.085
'0:09.244',4.090
'0:09.248',4.085
'0:09.252',4.075
'0:09.256',4.085
'0:09.260',4.105
'0:09.264',4.105
'0:09.268',4.120
'0:09.272',4.110
'0:09.276',4.100
'0:09.280',4.105
'0:09.284',4.110
'0:09.288',4.110
'0:09.292',4.110
'0:09.296',4.100
'0:09.300',4.105
'0:09.304',4.110
'0:09.308',4.120
'0:09.312',4.120
'0:09.316',4.120
'0:09.320',4.120
'0:09.324',4.105
'0:09.328',4.100
'0:09.332',4.120
'0:09.336',4.105
'0:09.340',4.120
'0:09.344',4.120
'0:09.348',4.120
'0:09.352',4.120
'0:09.356',4.090
'0:09.360',4.105
'0:09.364',4.100
'0:09.368',4.110
'0:09.372',4.135
'0:09.376',4.125
'0:09.380',4.120
'0:09.384',4.105
'0:09.388',4.105
'0:09.392',4.140
'0:09.396',4.140
'0:09.400',4.140
'0:09.404',4.120
'0:09.408',4.120
'0:09.412',4.120
'0:09.416',4.135
'0:09.420',4.135
'0:09.424',4.120
'0:09.428',4.135
'0:09.432',4.145
'0:09.436',4.185
'0:09.440',4.220
'0:09.444',4.230
'0:09.448',4.255
'0:09.452',4.275
'0:09.456',4.325
'0:09.460',4.325
'0:09.464',4.335
'0:09.468',4.365
'0:09.472',4.380
'0:09.476',4.385
'0:09.480',4.345
'0:09.484',4.300
'0:09.488',4.265
'0:09.492',4.230
'0:09.496',4.220
'0:09.500',4.230
'0:09.504',4.175
'0:09.508',4.140
'0:09.512',4.090
'0:09.516',4.090
'0:09.520',4.120
'0:09.524',4.100
'0:09.528',4.090
'0:09.532',4.105
'0:09.536',4.135
'0:09.540',4.120
'0:09.544',4.075
'0:09.548',4.065
'0:09.552',4.075
'0:09.556',4.090
'0:09.560',4.085
'0:09.564',4.065
'0:09.568',4.055
'0:09.572',4.035
'0:09.576',4.065
'0:09.580',4.070
'0:09.584',4.090
'0:09.588',4.040
'0:09.592',4.005
'0:09.596',4.020
'0:09.600',4.160
'0:09.604',4.445
'0:09.608',4.775
'0:09.612',4.990
'0:09.616',5.035
'0:09.620',4.950
'0:09.624',4.835
'0:09.628',4.720
'0:09.632',4.555
'0:09.636',4.395
'0:09.640',4.265
'0:09.644',4.175
'0:09.648',4.135
'0:09.652',4.120
'0:09.656',4.110
'0:09.660',4.105
'0:09.664',4.100
'0:09.668',4.065
'0:09.672',4.055
'0:09.676',4.075
'0:09.680',4.100
'0:09.684',4.105
'0:09.688',4.105
'0:09.692',4.075
'0:09.696',4.065
'0:09.700',4.050
'0:09.704',4.050
'0:09.708',4.035
'0:09.712',4.070
'0:09.716',4.085
'0:09.720',4.075
'0:09.724',4.100
'0:09.728',4.100
'0:09.732',4.085
'0:09.736',4.085
'0:09.740',4.090
'0:09.744',4.100
'0:09.748',4.105
'0:09.752',4.090
'0:09.756',4.075
'0:09.760',4.075
'0:09.764',4.050
'0:09.768',4.050
'0:09.772',4.065
'0:09.776',4.085
'0:09.780',4.110
'0:09.784',4.120
'0:09.788',4.090
'0:09.792',4.075
'0:09.796',4.055
'0:09.800',4.055
'0:09.804',4.065
'0:09.808',4.065
'0:09.812',4.065
'0:09.816',4.075
'0:09.820',4.065
'0:09.824',4.065
'0:09.828',4.040
'0:09.832',4.050
'0:09.836',4.050
'0:09.840',4.075
'0:09.844',4.075
'0:09.848',4.055
'0:09.852',4.065
'0:09.856',4.100
'0:09.860',4.065
'0:09.864',4.055
'0:09.868',4.065
'0:09.872',4.070
'0:09.876',4.135
'0:09.880',4.120
'0:09.884',4.125
'0:09.888',4.105
'0:09.892',4.120
'0:09.896',4.145
'0:09.900',4.190
'0:09.904',4.210
'0:09.908',4.190
'0:09.912',4.190
'0:09.916',4.190
'0:09.920',4.190
'0:09.924',4.190
'0:09.928',4.190
'0:09.932',4.210
'0:09.936',4.220
'0:09.940',4.205
'0:09.944',4.190
'0:09.948',4.175
'0:09.952',4.185
'0:09.956',4.205
'0:09.960',4.220
'0:09.964',4.230
'0:09.968',4.220
'0:09.972',4.205
'0:09.976',4.190
'0:09.980',4.190
'0:09.984',4.185
'0:09.988',4.190
'0:09.992',4.205
'0:09.996',4.210
