'Elapsed time','D3'
'0:04.652',-1.390
'0:04.656',-1.400
'0:04.660',-1.390
'0:04.664',-1.390
'0:04.668',-1.390
'0:04.672',-1.385
'0:04.676',-1.385
'0:04.680',-1.390
'0:04.684',-1.390
'0:04.688',-1.385
'0:04.692',-1.385
'0:04.696',-1.390
'0:04.700',-1.405
'0:04.704',-1.425
'0:04.708',-1.440
'0:04.712',-1.440
'0:04.716',-1.425
'0:04.720',-1.415
'0:04.724',-1.370
'0:04.728',-1.315
'0:04.732',-1.265
'0:04.736',-1.240
'0:04.740',-1.185
'0:04.744',-1.125
'0:04.748',-1.080
'0:04.752',-1.065
'0:04.756',-1.105
'0:04.760',-1.175
'0:04.764',-1.225
'0:04.768',-1.290
'0:04.772',-1.325
'0:04.776',-1.335
'0:04.780',-1.350
'0:04.784',-1.365
'0:04.788',-1.350
'0:04.792',-1.360
'0:04.796',-1.365
'0:04.800',-1.365
'0:04.804',-1.365
'0:04.808',-1.365
'0:04.812',-1.365
'0:04.816',-1.365
'0:04.820',-1.365
'0:04.824',-1.370
'0:04.828',-1.370
'0:04.832',-1.365
'0:04.836',-1.360
'0:04.840',-1.365
'0:04.844',-1.365
'0:04.848',-1.370
'0:04.852',-1.365
'0:04.856',-1.360
'0:04.860',-1.365
'0:04.864',-1.355
'0:04.868',-1.350
'0:04.872',-1.360
'0:04.876',-1.365
'0:04.880',-1.365
'0:04.884',-1.360
'0:04.888',-1.360
'0:04.892',-1.365
'0:04.896',-1.360
'0:04.900',-1.350
'0:04.904',-1.350
'0:04.908',-1.355
'0:04.912',-1.355
'0:04.916',-1.350
'0:04.920',-1.350
'0:04.924',-1.355
'0:04.928',-1.350
'0:04.932',-1.340
'0:04.936',-1.335
'0:04.940',-1.335
'0:04.944',-1.340
'0:04.948',-1.335
'0:04.952',-1.320
'0:04.956',-1.330
'0:04.960',-1.320
'0:04.964',-1.320
'0:04.968',-1.315
'0:04.972',-1.295
'0:04.976',-1.300
'0:04.980',-1.290
'0:04.984',-1.290
'0:04.988',-1.280
'0:04.992',-1.265
'0:04.996',-1.265
'0:05.000',-1.260
'0:05.004',-1.250
'0:05.008',-1.240
'0:05.012',-1.225
'0:05.016',-1.220
'0:05.020',-1.215
'0:05.024',-1.210
'0:05.028',-1.200
'0:05.032',-1.195
'0:05.036',-1.190
'0:05.040',-1.190
'0:05.044',-1.190
'0:05.048',-1.190
'0:05.052',-1.200
'0:05.056',-1.200
'0:05.060',-1.210
'0:05.064',-1.220
'0:05.068',-1.235
'0:05.072',-1.255
'0:05.076',-1.260
'0:05.080',-1.280
'0:05.084',-1.295
'0:05.088',-1.295
'0:05.092',-1.315
'0:05.096',-1.320
'0:05.100',-1.335
'0:05.104',-1.340
'0:05.108',-1.350
'0:05.112',-1.350
'0:05.116',-1.355
'0:05.120',-1.365
'0:05.124',-1.350
'0:05.128',-1.355
'0:05.132',-1.355
'0:05.136',-1.360
'0:05.140',-1.370
'0:05.144',-1.355
'0:05.148',-1.360
'0:05.152',-1.355
'0:05.156',-1.355
'0:05.160',-1.360
'0:05.164',-1.355
'0:05.168',-1.355
'0:05.172',-1.350
'0:05.176',-1.355
'0:05.180',-1.365
'0:05.184',-1.355
'0:05.188',-1.355
'0:05.192',-1.360
'0:05.196',-1.365
'0:05.200',-1.365
'0:05.204',-1.365
'0:05.208',-1.360
'0:05.212',-1.365
'0:05.216',-1.360
'0:05.220',-1.355
'0:05.224',-1.360
'0:05.228',-1.365
'0:05.232',-1.365
'0:05.236',-1.365
'0:05.240',-1.365
'0:05.244',-1.365
'0:05.248',-1.365
'0:05.252',-1.360
'0:05.256',-1.360
'0:05.260',-1.365
'0:05.264',-1.365
'0:05.268',-1.370
'0:05.272',-1.365
'0:05.276',-1.370
'0:05.280',-1.365
'0:05.284',-1.360
'0:05.288',-1.370
'0:05.292',-1.370
'0:05.296',-1.370
'0:05.300',-1.365
'0:05.304',-1.370
'0:05.308',-1.385
'0:05.312',-1.365
'0:05.316',-1.365
'0:05.320',-1.365
'0:05.324',-1.370
'0:05.328',-1.370
'0:05.332',-1.370
'0:05.336',-1.370
'0:05.340',-1.365
'0:05.344',-1.370
'0:05.348',-1.370
'0:05.352',-1.365
'0:05.356',-1.370
'0:05.360',-1.365
'0:05.364',-1.370
'0:05.368',-1.370
'0:05.372',-1.370
'0:05.376',-1.375
'0:05.380',-1.370
'0:05.384',-1.375
'0:05.388',-1.370
'0:05.392',-1.375
'0:05.396',-1.370
'0:05.400',-1.370
'0:05.404',-1.370
'0:05.408',-1.375
'0:05.412',-1.370
'0:05.416',-1.380
'0:05.420',-1.370
'0:05.424',-1.375
'0:05.428',-1.370
'0:05.432',-1.370
'0:05.436',-1.370
'0:05.440',-1.375
'0:05.444',-1.370
'0:05.448',-1.355
'0:05.452',-1.355
'0:05.456',-1.355
'0:05.460',-1.340
'0:05.464',-1.340
'0:05.468',-1.355
'0:05.472',-1.360
'0:05.476',-1.370
'0:05.480',-1.360
'0:05.484',-1.360
'0:05.488',-1.360
'0:05.492',-1.355
'0:05.496',-1.355
'0:05.500',-1.340
'0:05.504',-1.350
'0:05.508',-1.350
'0:05.512',-1.335
'0:05.516',-1.330
'0:05.520',-1.335
'0:05.524',-1.335
'0:05.528',-1.350
'0:05.532',-1.350
'0:05.536',-1.350
'0:05.540',-1.340
'0:05.544',-1.355
'0:05.548',-1.365
'0:05.552',-1.375
'0:05.556',-1.385
'0:05.560',-1.385
'0:05.564',-1.385
'0:05.568',-1.385
'0:05.572',-1.380
'0:05.576',-1.390
'0:05.580',-1.390
'0:05.584',-1.390
'0:05.588',-1.395
'0:05.592',-1.390
'0:05.596',-1.390
'0:05.600',-1.395
'0:05.604',-1.390
'0:05.608',-1.400
'0:05.612',-1.390
'0:05.616',-1.395
'0:05.620',-1.390
'0:05.624',-1.390
'0:05.628',-1.390
'0:05.632',-1.395
'0:05.636',-1.385
'0:05.640',-1.395
'0:05.644',-1.405
'0:05.648',-1.395
'0:05.652',-1.390
'0:05.656',-1.390
'0:05.660',-1.405
'0:05.664',-1.440
'0:05.668',-1.440
'0:05.672',-1.445
'0:05.676',-1.425
'0:05.680',-1.400
'0:05.684',-1.355
'0:05.688',-1.285
'0:05.692',-1.215
'0:05.696',-1.165
'0:05.700',-1.135
'0:05.704',-1.105
'0:05.708',-1.065
'0:05.712',-1.055
'0:05.716',-1.080
'0:05.720',-1.140
'0:05.724',-1.215
'0:05.728',-1.280
'0:05.732',-1.315
'0:05.736',-1.330
'0:05.740',-1.335
'0:05.744',-1.345
'0:05.748',-1.350
'0:05.752',-1.355
'0:05.756',-1.370
'0:05.760',-1.375
'0:05.764',-1.365
'0:05.768',-1.365
'0:05.772',-1.375
'0:05.776',-1.375
'0:05.780',-1.385
'0:05.784',-1.385
'0:05.788',-1.385
'0:05.792',-1.385
'0:05.796',-1.385
'0:05.800',-1.385
'0:05.804',-1.375
'0:05.808',-1.370
'0:05.812',-1.370
'0:05.816',-1.365
'0:05.820',-1.365
'0:05.824',-1.365
'0:05.828',-1.370
'0:05.832',-1.375
'0:05.836',-1.365
'0:05.840',-1.365
'0:05.844',-1.370
'0:05.848',-1.375
'0:05.852',-1.375
'0:05.856',-1.375
'0:05.860',-1.375
'0:05.864',-1.370
'0:05.868',-1.370
'0:05.872',-1.375
'0:05.876',-1.375
'0:05.880',-1.365
'0:05.884',-1.370
'0:05.888',-1.360
'0:05.892',-1.355
'0:05.896',-1.350
'0:05.900',-1.335
'0:05.904',-1.335
'0:05.908',-1.330
'0:05.912',-1.330
'0:05.916',-1.330
'0:05.920',-1.320
'0:05.924',-1.320
'0:05.928',-1.315
'0:05.932',-1.300
'0:05.936',-1.295
'0:05.940',-1.280
'0:05.944',-1.270
'0:05.948',-1.260
'0:05.952',-1.280
'0:05.956',-1.265
'0:05.960',-1.260
'0:05.964',-1.250
'0:05.968',-1.245
'0:05.972',-1.235
'0:05.976',-1.215
'0:05.980',-1.195
'0:05.984',-1.190
'0:05.988',-1.185
'0:05.992',-1.170
'0:05.996',-1.160
'0:06.000',-1.150
'0:06.004',-1.165
'0:06.008',-1.165
'0:06.012',-1.165
'0:06.016',-1.180
'0:06.020',-1.175
'0:06.024',-1.210
'0:06.028',-1.220
'0:06.032',-1.235
'0:06.036',-1.250
'0:06.040',-1.265
'0:06.044',-1.285
'0:06.048',-1.300
'0:06.052',-1.320
'0:06.056',-1.320
'0:06.060',-1.320
'0:06.064',-1.335
'0:06.068',-1.345
'0:06.072',-1.360
'0:06.076',-1.370
'0:06.080',-1.365
'0:06.084',-1.365
'0:06.088',-1.350
'0:06.092',-1.350
'0:06.096',-1.355
'0:06.100',-1.350
'0:06.104',-1.365
'0:06.108',-1.370
'0:06.112',-1.375
'0:06.116',-1.370
'0:06.120',-1.365
'0:06.124',-1.365
'0:06.128',-1.365
'0:06.132',-1.375
'0:06.136',-1.375
'0:06.140',-1.365
'0:06.144',-1.365
'0:06.148',-1.355
'0:06.152',-1.360
'0:06.156',-1.355
'0:06.160',-1.370
'0:06.164',-1.385
'0:06.168',-1.400
'0:06.172',-1.385
'0:06.176',-1.375
'0:06.180',-1.375
'0:06.184',-1.370
'0:06.188',-1.390
'0:06.192',-1.365
'0:06.196',-1.375
'0:06.200',-1.370
'0:06.204',-1.370
'0:06.208',-1.380
'0:06.212',-1.370
'0:06.216',-1.375
'0:06.220',-1.375
'0:06.224',-1.375
'0:06.228',-1.375
'0:06.232',-1.375
'0:06.236',-1.390
'0:06.240',-1.395
'0:06.244',-1.395
'0:06.248',-1.395
'0:06.252',-1.390
'0:06.256',-1.385
'0:06.260',-1.385
'0:06.264',-1.375
'0:06.268',-1.370
'0:06.272',-1.385
'0:06.276',-1.395
'0:06.280',-1.390
'0:06.284',-1.390
'0:06.288',-1.385
'0:06.292',-1.390
'0:06.296',-1.390
'0:06.300',-1.390
'0:06.304',-1.395
'0:06.308',-1.390
'0:06.312',-1.390
'0:06.316',-1.390
'0:06.320',-1.385
'0:06.324',-1.385
'0:06.328',-1.390
'0:06.332',-1.390
'0:06.336',-1.395
'0:06.340',-1.385
'0:06.344',-1.385
'0:06.348',-1.385
'0:06.352',-1.395
'0:06.356',-1.400
'0:06.360',-1.390
'0:06.364',-1.385
'0:06.368',-1.385
'0:06.372',-1.390
'0:06.376',-1.405
'0:06.380',-1.385
'0:06.384',-1.375
'0:06.388',-1.375
'0:06.392',-1.365
'0:06.396',-1.365
'0:06.400',-1.355
'0:06.404',-1.340
'0:06.408',-1.350
'0:06.412',-1.350
'0:06.416',-1.355
'0:06.420',-1.350
'0:06.424',-1.350
'0:06.428',-1.335
'0:06.432',-1.325
'0:06.436',-1.330
'0:06.440',-1.335
'0:06.444',-1.335
'0:06.448',-1.345
'0:06.452',-1.335
'0:06.456',-1.335
'0:06.460',-1.330
'0:06.464',-1.335
'0:06.468',-1.350
'0:06.472',-1.355
'0:06.476',-1.355
'0:06.480',-1.365
'0:06.484',-1.375
'0:06.488',-1.385
'0:06.492',-1.385
'0:06.496',-1.385
'0:06.500',-1.395
'0:06.504',-1.390
'0:06.508',-1.390
'0:06.512',-1.390
'0:06.516',-1.390
'0:06.520',-1.390
'0:06.524',-1.405
'0:06.528',-1.395
'0:06.532',-1.390
'0:06.536',-1.390
'0:06.540',-1.390
'0:06.544',-1.405
'0:06.548',-1.400
'0:06.552',-1.395
'0:06.556',-1.390
'0:06.560',-1.395
'0:06.564',-1.390
'0:06.568',-1.385
'0:06.572',-1.385
'0:06.576',-1.395
'0:06.580',-1.395
'0:06.584',-1.400
'0:06.588',-1.390
'0:06.592',-1.400
'0:06.596',-1.405
'0:06.600',-1.420
'0:06.604',-1.405
'0:06.608',-1.390
'0:06.612',-1.365
'0:06.616',-1.315
'0:06.620',-1.240
'0:06.624',-1.150
'0:06.628',-1.100
'0:06.632',-1.085
'0:06.636',-1.075
'0:06.640',-1.050
'0:06.644',-1.045
'0:06.648',-1.075
'0:06.652',-1.140
'0:06.656',-1.210
'0:06.660',-1.270
'0:06.664',-1.320
'0:06.668',-1.335
'0:06.672',-1.350
'0:06.676',-1.355
'0:06.680',-1.360
'0:06.684',-1.355
'0:06.688',-1.365
'0:06.692',-1.370
'0:06.696',-1.370
'0:06.700',-1.370
'0:06.704',-1.370
'0:06.708',-1.375
'0:06.712',-1.395
'0:06.716',-1.385
'0:06.720',-1.385
'0:06.724',-1.370
'0:06.728',-1.370
'0:06.732',-1.385
'0:06.736',-1.370
'0:06.740',-1.375
'0:06.744',-1.380
'0:06.748',-1.375
'0:06.752',-1.375
'0:06.756',-1.370
'0:06.760',-1.365
'0:06.764',-1.370
'0:06.768',-1.370
'0:06.772',-1.370
'0:06.776',-1.370
'0:06.780',-1.370
'0:06.784',-1.370
'0:06.788',-1.370
'0:06.792',-1.365
'0:06.796',-1.355
'0:06.800',-1.365
'0:06.804',-1.370
'0:06.808',-1.365
'0:06.812',-1.355
'0:06.816',-1.360
'0:06.820',-1.350
'0:06.824',-1.340
'0:06.828',-1.350
'0:06.832',-1.350
'0:06.836',-1.340
'0:06.840',-1.340
'0:06.844',-1.335
'0:06.848',-1.330
'0:06.852',-1.330
'0:06.856',-1.320
'0:06.860',-1.315
'0:06.864',-1.305
'0:06.868',-1.300
'0:06.872',-1.295
'0:06.876',-1.290
'0:06.880',-1.270
'0:06.884',-1.270
'0:06.888',-1.255
'0:06.892',-1.250
'0:06.896',-1.245
'0:06.900',-1.215
'0:06.904',-1.225
'0:06.908',-1.215
'0:06.912',-1.210
'0:06.916',-1.200
'0:06.920',-1.190
'0:06.924',-1.190
'0:06.928',-1.185
'0:06.932',-1.190
'0:06.936',-1.190
'0:06.940',-1.190
'0:06.944',-1.195
'0:06.948',-1.200
'0:06.952',-1.210
'0:06.956',-1.220
'0:06.960',-1.235
'0:06.964',-1.250
'0:06.968',-1.260
'0:06.972',-1.280
'0:06.976',-1.295
'0:06.980',-1.305
'0:06.984',-1.320
'0:06.988',-1.330
'0:06.992',-1.335
'0:06.996',-1.350
'0:07.000',-1.350
'0:07.004',-1.355
'0:07.008',-1.350
'0:07.012',-1.350
'0:07.016',-1.350
'0:07.020',-1.350
'0:07.024',-1.355
'0:07.028',-1.360
'0:07.032',-1.355
'0:07.036',-1.355
'0:07.040',-1.355
'0:07.044',-1.360
'0:07.048',-1.365
'0:07.052',-1.350
'0:07.056',-1.355
'0:07.060',-1.360
'0:07.064',-1.360
'0:07.068',-1.370
'0:07.072',-1.360
'0:07.076',-1.360
'0:07.080',-1.355
'0:07.084',-1.355
'0:07.088',-1.365
'0:07.092',-1.355
'0:07.096',-1.355
'0:07.100',-1.355
'0:07.104',-1.360
'0:07.108',-1.365
'0:07.112',-1.360
'0:07.116',-1.360
'0:07.120',-1.360
'0:07.124',-1.365
'0:07.128',-1.365
'0:07.132',-1.365
'0:07.136',-1.365
'0:07.140',-1.360
'0:07.144',-1.365
'0:07.148',-1.365
'0:07.152',-1.365
'0:07.156',-1.365
'0:07.160',-1.365
'0:07.164',-1.370
'0:07.168',-1.365
'0:07.172',-1.365
'0:07.176',-1.375
'0:07.180',-1.370
'0:07.184',-1.365
'0:07.188',-1.365
'0:07.192',-1.365
'0:07.196',-1.365
'0:07.200',-1.365
'0:07.204',-1.365
'0:07.208',-1.365
'0:07.212',-1.370
'0:07.216',-1.365
'0:07.220',-1.370
'0:07.224',-1.375
'0:07.228',-1.375
'0:07.232',-1.370
'0:07.236',-1.385
'0:07.240',-1.365
'0:07.244',-1.370
'0:07.248',-1.375
'0:07.252',-1.370
'0:07.256',-1.385
'0:07.260',-1.370
'0:07.264',-1.375
'0:07.268',-1.370
'0:07.272',-1.365
'0:07.276',-1.370
'0:07.280',-1.375
'0:07.284',-1.370
'0:07.288',-1.370
'0:07.292',-1.370
'0:07.296',-1.375
'0:07.300',-1.370
'0:07.304',-1.365
'0:07.308',-1.370
'0:07.312',-1.365
'0:07.316',-1.355
'0:07.320',-1.355
'0:07.324',-1.335
'0:07.328',-1.330
'0:07.332',-1.325
'0:07.336',-1.330
'0:07.340',-1.335
'0:07.344',-1.340
'0:07.348',-1.350
'0:07.352',-1.350
'0:07.356',-1.350
'0:07.360',-1.335
'0:07.364',-1.330
'0:07.368',-1.330
'0:07.372',-1.335
'0:07.376',-1.335
'0:07.380',-1.335
'0:07.384',-1.330
'0:07.388',-1.330
'0:07.392',-1.320
'0:07.396',-1.320
'0:07.400',-1.330
'0:07.404',-1.350
'0:07.408',-1.340
'0:07.412',-1.350
'0:07.416',-1.355
'0:07.420',-1.370
'0:07.424',-1.390
'0:07.428',-1.370
'0:07.432',-1.375
'0:07.436',-1.370
'0:07.440',-1.370
'0:07.444',-1.375
'0:07.448',-1.370
'0:07.452',-1.370
'0:07.456',-1.365
'0:07.460',-1.370
'0:07.464',-1.375
'0:07.468',-1.370
'0:07.472',-1.375
'0:07.476',-1.370
'0:07.480',-1.375
'0:07.484',-1.365
'0:07.488',-1.365
'0:07.492',-1.365
'0:07.496',-1.365
'0:07.500',-1.370
'0:07.504',-1.370
'0:07.508',-1.370
'0:07.512',-1.370
'0:07.516',-1.370
'0:07.520',-1.365
'0:07.524',-1.365
'0:07.528',-1.390
'0:07.532',-1.415
'0:07.536',-1.425
'0:07.540',-1.420
'0:07.544',-1.400
'0:07.548',-1.385
'0:07.552',-1.335
'0:07.556',-1.280
'0:07.560',-1.225
'0:07.564',-1.195
'0:07.568',-1.170
'0:07.572',-1.115
'0:07.576',-1.065
'0:07.580',-1.040
'0:07.584',-1.070
'0:07.588',-1.130
'0:07.592',-1.190
'0:07.596',-1.265
'0:07.600',-1.305
'0:07.604',-1.320
'0:07.608',-1.330
'0:07.612',-1.335
'0:07.616',-1.335
'0:07.620',-1.335
'0:07.624',-1.350
'0:07.628',-1.350
'0:07.632',-1.350
'0:07.636',-1.350
'0:07.640',-1.350
'0:07.644',-1.350
'0:07.648',-1.340
'0:07.652',-1.340
'0:07.656',-1.335
'0:07.660',-1.335
'0:07.664',-1.350
'0:07.668',-1.350
'0:07.672',-1.345
'0:07.676',-1.350
'0:07.680',-1.350
'0:07.684',-1.340
'0:07.688',-1.345
'0:07.692',-1.335
'0:07.696',-1.335
'0:07.700',-1.335
'0:07.704',-1.340
'0:07.708',-1.330
'0:07.712',-1.330
'0:07.716',-1.330
'0:07.720',-1.330
'0:07.724',-1.335
'0:07.728',-1.335
'0:07.732',-1.330
'0:07.736',-1.330
'0:07.740',-1.330
'0:07.744',-1.320
'0:07.748',-1.315
'0:07.752',-1.320
'0:07.756',-1.315
'0:07.760',-1.300
'0:07.764',-1.320
'0:07.768',-1.320
'0:07.772',-1.320
'0:07.776',-1.315
'0:07.780',-1.295
'0:07.784',-1.300
'0:07.788',-1.300
'0:07.792',-1.300
'0:07.796',-1.285
'0:07.800',-1.280
'0:07.804',-1.265
'0:07.808',-1.260
'0:07.812',-1.255
'0:07.816',-1.250
'0:07.820',-1.245
'0:07.824',-1.235
'0:07.828',-1.225
'0:07.832',-1.220
'0:07.836',-1.210
'0:07.840',-1.200
'0:07.844',-1.190
'0:07.848',-1.180
'0:07.852',-1.170
'0:07.856',-1.170
'0:07.860',-1.165
'0:07.864',-1.165
'0:07.868',-1.160
'0:07.872',-1.165
'0:07.876',-1.170
'0:07.880',-1.180
'0:07.884',-1.190
'0:07.888',-1.200
'0:07.892',-1.220
'0:07.896',-1.230
'0:07.900',-1.240
'0:07.904',-1.250
'0:07.908',-1.260
'0:07.912',-1.280
'0:07.916',-1.285
'0:07.920',-1.305
'0:07.924',-1.300
'0:07.928',-1.300
'0:07.932',-1.320
'0:07.936',-1.325
'0:07.940',-1.320
'0:07.944',-1.320
'0:07.948',-1.315
'0:07.952',-1.330
'0:07.956',-1.330
'0:07.960',-1.330
'0:07.964',-1.330
'0:07.968',-1.325
'0:07.972',-1.320
'0:07.976',-1.325
'0:07.980',-1.330
'0:07.984',-1.325
'0:07.988',-1.320
'0:07.992',-1.330
'0:07.996',-1.330
'0:08.000',-1.330
'0:08.004',-1.320
'0:08.008',-1.330
'0:08.012',-1.330
'0:08.016',-1.330
'0:08.020',-1.330
'0:08.024',-1.330
'0:08.028',-1.330
'0:08.032',-1.330
'0:08.036',-1.330
'0:08.040',-1.340
'0:08.044',-1.335
'0:08.048',-1.325
'0:08.052',-1.335
'0:08.056',-1.345
'0:08.060',-1.335
'0:08.064',-1.330
'0:08.068',-1.330
'0:08.072',-1.330
'0:08.076',-1.330
'0:08.080',-1.335
'0:08.084',-1.340
'0:08.088',-1.350
'0:08.092',-1.340
'0:08.096',-1.330
'0:08.100',-1.330
'0:08.104',-1.330
'0:08.108',-1.335
'0:08.112',-1.335
'0:08.116',-1.355
'0:08.120',-1.340
'0:08.124',-1.335
'0:08.128',-1.350
'0:08.132',-1.335
'0:08.136',-1.340
'0:08.140',-1.340
'0:08.144',-1.335
'0:08.148',-1.335
'0:08.152',-1.340
'0:08.156',-1.335
'0:08.160',-1.340
'0:08.164',-1.330
'0:08.168',-1.340
'0:08.172',-1.335
'0:08.176',-1.340
'0:08.180',-1.340
'0:08.184',-1.350
'0:08.188',-1.350
'0:08.192',-1.350
'0:08.196',-1.350
'0:08.200',-1.345
'0:08.204',-1.350
'0:08.208',-1.345
'0:08.212',-1.350
'0:08.216',-1.350
'0:08.220',-1.335
'0:08.224',-1.345
'0:08.228',-1.345
'0:08.232',-1.345
'0:08.236',-1.335
'0:08.240',-1.340
'0:08.244',-1.335
'0:08.248',-1.340
'0:08.252',-1.335
'0:08.256',-1.330
'0:08.260',-1.315
'0:08.264',-1.305
'0:08.268',-1.305
'0:08.272',-1.305
'0:08.276',-1.315
'0:08.280',-1.320
'0:08.284',-1.305
'0:08.288',-1.325
'0:08.292',-1.320
'0:08.296',-1.325
'0:08.300',-1.315
'0:08.304',-1.295
'0:08.308',-1.315
'0:08.312',-1.320
'0:08.316',-1.325
'0:08.320',-1.315
'0:08.324',-1.295
'0:08.328',-1.300
'0:08.332',-1.300
'0:08.336',-1.315
'0:08.340',-1.315
'0:08.344',-1.315
'0:08.348',-1.320
'0:08.352',-1.330
'0:08.356',-1.340
'0:08.360',-1.350
'0:08.364',-1.355
'0:08.368',-1.355
'0:08.372',-1.360
'0:08.376',-1.355
'0:08.380',-1.355
'0:08.384',-1.350
'0:08.388',-1.350
'0:08.392',-1.355
'0:08.396',-1.350
'0:08.400',-1.355
'0:08.404',-1.350
'0:08.408',-1.355
'0:08.412',-1.350
'0:08.416',-1.350
'0:08.420',-1.355
'0:08.424',-1.355
'0:08.428',-1.355
'0:08.432',-1.360
'0:08.436',-1.355
'0:08.440',-1.355
'0:08.444',-1.355
'0:08.448',-1.360
'0:08.452',-1.365
'0:08.456',-1.355
'0:08.460',-1.355
'0:08.464',-1.370
'0:08.468',-1.400
'0:08.472',-1.425
'0:08.476',-1.405
'0:08.480',-1.400
'0:08.484',-1.370
'0:08.488',-1.340
'0:08.492',-1.285
'0:08.496',-1.235
'0:08.500',-1.200
'0:08.504',-1.165
'0:08.508',-1.100
'0:08.512',-1.045
'0:08.516',-1.030
'0:08.520',-1.075
'0:08.524',-1.135
'0:08.528',-1.220
'0:08.532',-1.270
'0:08.536',-1.300
'0:08.540',-1.315
'0:08.544',-1.325
'0:08.548',-1.325
'0:08.552',-1.330
'0:08.556',-1.335
'0:08.560',-1.340
'0:08.564',-1.340
'0:08.568',-1.350
'0:08.572',-1.350
'0:08.576',-1.350
'0:08.580',-1.340
'0:08.584',-1.350
'0:08.588',-1.355
'0:08.592',-1.340
'0:08.596',-1.355
'0:08.600',-1.355
'0:08.604',-1.340
'0:08.608',-1.335
'0:08.612',-1.340
'0:08.616',-1.340
'0:08.620',-1.335
'0:08.624',-1.335
'0:08.628',-1.340
'0:08.632',-1.350
'0:08.636',-1.350
'0:08.640',-1.365
'0:08.644',-1.350
'0:08.648',-1.355
'0:08.652',-1.350
'0:08.656',-1.350
'0:08.660',-1.355
'0:08.664',-1.330
'0:08.668',-1.335
'0:08.672',-1.340
'0:08.676',-1.335
'0:08.680',-1.320
'0:08.684',-1.315
'0:08.688',-1.320
'0:08.692',-1.330
'0:08.696',-1.330
'0:08.700',-1.320
'0:08.704',-1.315
'0:08.708',-1.310
'0:08.712',-1.315
'0:08.716',-1.320
'0:08.720',-1.315
'0:08.724',-1.300
'0:08.728',-1.295
'0:08.732',-1.280
'0:08.736',-1.280
'0:08.740',-1.275
'0:08.744',-1.270
'0:08.748',-1.265
'0:08.752',-1.265
'0:08.756',-1.260
'0:08.760',-1.255
'0:08.764',-1.225
'0:08.768',-1.215
'0:08.772',-1.195
'0:08.776',-1.190
'0:08.780',-1.180
'0:08.784',-1.180
'0:08.788',-1.175
'0:08.792',-1.170
'0:08.796',-1.155
'0:08.800',-1.150
'0:08.804',-1.150
'0:08.808',-1.145
'0:08.812',-1.170
'0:08.816',-1.175
'0:08.820',-1.185
'0:08.824',-1.195
'0:08.828',-1.190
'0:08.832',-1.220
'0:08.836',-1.235
'0:08.840',-1.265
'0:08.844',-1.285
'0:08.848',-1.300
'0:08.852',-1.315
'0:08.856',-1.320
'0:08.860',-1.325
'0:08.864',-1.330
'0:08.868',-1.330
'0:08.872',-1.335
'0:08.876',-1.330
'0:08.880',-1.340
'0:08.884',-1.335
'0:08.888',-1.335
'0:08.892',-1.340
'0:08.896',-1.350
'0:08.900',-1.360
'0:08.904',-1.365
'0:08.908',-1.370
'0:08.912',-1.365
'0:08.916',-1.365
'0:08.920',-1.365
'0:08.924',-1.360
'0:08.928',-1.355
'0:08.932',-1.365
'0:08.936',-1.365
'0:08.940',-1.365
'0:08.944',-1.355
'0:08.948',-1.355
'0:08.952',-1.350
'0:08.956',-1.350
'0:08.960',-1.345
'0:08.964',-1.340
'0:08.968',-1.350
'0:08.972',-1.350
'0:08.976',-1.355
'0:08.980',-1.360
'0:08.984',-1.365
'0:08.988',-1.365
'0:08.992',-1.355
'0:08.996',-1.365
'0:09.000',-1.355
'0:09.004',-1.370
'0:09.008',-1.385
'0:09.012',-1.385
'0:09.016',-1.395
'0:09.020',-1.385
'0:09.024',-1.385
'0:09.028',-1.375
'0:09.032',-1.370
'0:09.036',-1.360
'0:09.040',-1.355
'0:09.044',-1.360
'0:09.048',-1.360
'0:09.052',-1.365
'0:09.056',-1.365
'0:09.060',-1.365
'0:09.064',-1.355
'0:09.068',-1.355
'0:09.072',-1.355
'0:09.076',-1.365
'0:09.080',-1.375
'0:09.084',-1.385
'0:09.088',-1.385
'0:09.092',-1.395
'0:09.096',-1.385
'0:09.100',-1.370
'0:09.104',-1.375
'0:09.108',-1.365
'0:09.112',-1.365
'0:09.116',-1.370
'0:09.120',-1.380
'0:09.124',-1.385
'0:09.128',-1.375
'0:09.132',-1.370
'0:09.136',-1.365
'0:09.140',-1.370
'0:09.144',-1.375
'0:09.148',-1.375
'0:09.152',-1.380
'0:09.156',-1.390
'0:09.160',-1.390
'0:09.164',-1.400
'0:09.168',-1.365
'0:09.172',-1.350
'0:09.176',-1.340
'0:09.180',-1.330
'0:09.184',-1.320
'0:09.188',-1.335
'0:09.192',-1.350
'0:09.196',-1.350
'0:09.200',-1.340
'0:09.204',-1.335
'0:09.208',-1.330
'0:09.212',-1.330
'0:09.216',-1.330
'0:09.220',-1.330
'0:09.224',-1.330
'0:09.228',-1.330
'0:09.232',-1.340
'0:09.236',-1.340
'0:09.240',-1.330
'0:09.244',-1.315
'0:09.248',-1.315
'0:09.252',-1.325
'0:09.256',-1.335
'0:09.260',-1.350
'0:09.264',-1.350
'0:09.268',-1.365
'0:09.272',-1.385
'0:09.276',-1.390
'0:09.280',-1.390
'0:09.284',-1.385
'0:09.288',-1.375
'0:09.292',-1.365
'0:09.296',-1.365
'0:09.300',-1.380
'0:09.304',-1.380
'0:09.308',-1.385
